UID,WaterYear,precip_mm,ETr_mm,ETo_mm
350951,2019,930.4,1772.9,1292.3
350951,2020,479.6,2139.7,1503
350951,2021,503.9,2142.2,1507.6000000000001
350951,2022,28.5,390.5,248.39999999999998
350953,2016,577.8,1751.35,1266.27
350953,2017,662.65,2142,1509.71
350953,2018,551.4,2056.1,1462.1
350953,2019,874,1770.6,1291.4
350953,2020,429.1,2156.3,1512.8999999999999
350953,2021,474.2,2135.3,1503.3
350953,2022,24.6,391.6,248.89999999999998
350954,2016,640.98,1732.42,1255.4
350954,2017,626.54,2138.47,1507.23
350954,2018,563.4,2025.9,1445.3
350954,2019,872.1,1744.9,1276.9
350954,2020,437.7,2130.7,1498
350954,2021,464.9,2128.8,1500.4
350954,2022,23.3,388.7,247.2
350955,2016,580.05,1796.03,1290.96
350955,2017,679.09,2181.07,1532.79
350955,2018,543.9,2121.3,1500.2
350955,2019,896.6,1827.4,1322.1
350955,2020,425.9,2194.1,1533
350955,2021,491.2,2166.7,1520.7
350955,2022,20,401.20000000000005,254.39999999999998
350957,2016,528.89,1764.31,1272.72
350957,2017,664.59,2144.46,1511.74
350957,2018,524.1,2095.3,1484.6
350957,2019,918.7,1786.3,1299.8
350957,2020,404.8,2173.5,1521.5
350957,2021,522.5,2141.7,1506.2
350957,2022,21.2,400.6,254.3
350958,2016,575.79,1795.25,1290.44
350958,2017,683.08,2179.89,1531.6000000000001
350958,2018,544.01,2121.42,1499.8400000000001
350958,2019,894.67,1824.58,1320.93
350958,2020,419.49,2192.42,1532.34
350958,2021,492.76,2164.75,1519.32
350958,2022,19.75,401.8,254.73
350959,2016,630.07,1768.69,1276.15
350959,2017,645.3,2169.21,1523.85
350959,2018,556.3000000000001,2083.7,1478.8
350959,2019,867,1794.3999999999999,1305.1
350959,2020,435,2166.8,1518.2
350959,2021,478,2151.8,1512.3
350959,2022,23.900000000000002,393.7,250.5
350960,2016,626.97,1731.65,1254.94
350960,2017,649.0699999999999,2135.16,1505.48
350960,2018,590.6999999999999,2025.8,1444.6
350960,2019,860,1743.3,1275.4
350960,2020,438.8,2134.3,1500
350960,2021,462,2127.1,1498.8
350960,2022,26.3,387.5,246.39999999999998
350961,2016,449.45,1794.04,1290.25
350961,2017,729.19,2182.81,1533.76
350961,2018,694.4,2164,1525.6
350961,2019,807.3,1818.2,1318.5
350961,2020,477.20000000000005,2216,1547.4
350961,2021,526.5,2184.6,1531.2
350961,2022,20.3,409.9,260.2
350962,2016,480.24,1811.49,1299.3
350962,2017,733.4599999999999,2201.42,1542.9
350962,2018,657.3,2165.9,1525
350962,2019,817.1,1834.3,1326.2
350962,2020,468.1,2217.9,1548
350962,2021,571.1,2188.2,1532.9
350962,2022,18.9,411.3,260.5
350963,2016,485.62,1805.78,1297.29
350963,2017,663.73,2199.09,1542.14
350963,2018,614.6999999999999,2151.2,1517
350963,2019,868.9,1827.8999999999999,1322.6
350963,2020,463.3,2203.6,1540.7
350963,2021,581,2176.3,1526.2
350963,2022,23.7,402.20000000000005,255.7
350965,2016,544.77,1749.58,1264.77
350965,2017,666.35,2132.2599999999998,1503.38
350965,2018,507,2067.3,1468.8
350965,2019,913.9,1770.5,1289.3
350965,2020,434.2,2157.6,1513.3999999999999
350965,2021,526,2130.8,1499.8
350965,2022,23.6,396.6,251.9
350966,2016,651.82,1755.93,1269.66
350966,2017,623.25,2179.5,1531.4099999999999
350966,2018,660.4,2062.3,1466.5
350966,2019,879.5,1777,1296.6
350966,2020,479.5,2146.4,1508.7
350966,2021,521.4,2148.8,1511.5
350966,2022,25,392,248.8
350967,2016,555.78,1800.91,1293.92
350967,2017,645.25,2198.15,1542.09
350967,2018,627.8,2124.5,1500.9
350967,2019,867.7,1852.5,1339
350967,2020,451.7,2207.5,1541.5
350967,2021,522.9,2173.8,1524.3
350967,2022,20.900000000000002,403,255.39999999999998
350968,2016,555.54,1813.39,1300.6399999999999
350968,2017,674.6899999999999,2203.57,1544.12
350968,2018,591.98,2140.82,1510.28
350968,2019,878.96,1849.83,1336.22
350968,2020,429.94,2214.86,1545.34
350968,2021,506.98,2180.58,1527.68
350968,2022,19.96,405.74,257.12
350972,2016,451.5,1777.13,1278.55
350972,2017,658.82,2167.78,1523.34
350972,2018,529.8,2137.3,1508.2
350972,2019,855.8000000000001,1807.6,1309
350972,2020,380.7,2201.5,1537.2
350972,2021,478.29999999999995,2170.1,1520.7
350972,2022,21.5,409.3,258.6
350976,2016,545.48,1809.26,1297.78
350976,2017,694.45,2194.37,1537.78
350976,2018,576.2,2141.7,1510.1
350976,2019,841.6999999999999,1828.2,1322
350976,2020,389.9,2196,1533.8999999999999
350976,2021,494.9,2171.1,1521.5
350976,2022,18.8,406,257.6
350978,2016,561.32,1775.46,1280.61
350978,2017,695.98,2180.96,1532.15
350978,2018,672.7,2099.7999999999997,1487.7
350978,2019,854.6,1793.6,1304.7
350978,2020,494.4,2171,1521.8999999999999
350978,2021,539.9,2155.1,1514.6
350978,2022,29.4,395.79999999999995,251.3
350980,2016,607.1,1786.15,1285.65
350980,2017,641.65,2184,1532.97
350980,2018,575.5,2108.4,1492.5
350980,2019,886.6,1827.5,1323.5
350980,2020,440.4,2185.4,1529.3999999999999
350980,2021,511.1,2159.3,1516.1
350980,2022,21.900000000000002,397.90000000000003,252.60000000000002
350982,2016,621.92,1742.97,1261.87
350982,2017,590.6700000000001,2158.5699999999997,1519.29
350982,2018,582.2,2043.8,1454.7
350982,2019,885.5,1761.3,1286
350982,2020,461.8,2131.3,1499.2
350982,2021,474.90000000000003,2135.5,1503.8
350982,2022,27.599999999999998,386.5,246.3
350983,2016,480.63,1729.46,1252.16
350983,2017,712,2112.8,1491.96
350983,2018,507.6,2071.7,1470.4
350983,2019,829.6,1758.1,1282.6
350983,2020,402.5,2158.8,1514.2
350983,2021,506.5,2118.2,1492.5
350983,2022,20.8,395.9,251.2
350984,2016,630.63,1740,1260.09
350984,2017,610.41,2160.12,1519.75
350984,2018,607.0500000000001,2040.71,1452.94
350984,2019,872.23,1758.95,1285.58
350984,2020,466.64,2127.57,1497.25
350984,2021,484.57,2137.26,1504.99
350984,2022,27.82,386.78,246.43
350985,2016,438.05,1778.97,1282.68
350985,2017,711.2,2160.66,1521.05
350985,2018,651.2,2163.58,1527.08
350985,2019,795.91,1807.04,1313.74
350985,2020,471.15,2213.5,1548.52
350985,2021,482.25,2178.3,1529.36
350985,2022,22.26,410.28000000000003,259.88
350989,2016,630.07,1768.69,1276.15
350989,2017,645.3,2169.21,1523.85
350989,2018,556.3000000000001,2083.7,1478.8
350989,2019,867,1794.3999999999999,1305.1
350989,2020,435,2166.8,1518.2
350989,2021,478,2151.8,1512.3
350989,2022,23.900000000000002,393.7,250.5
350990,2016,638.09,1747.1100000000001,1264.13
350990,2017,612.22,2154.72,1517.3799999999999
350990,2018,545.09,2049.48,1457.94
350990,2019,880.3,1765.57,1289.15
350990,2020,455.66,2142.6,1505.28
350990,2021,459.1,2140.04,1506.04
350990,2022,24.599999999999998,391.34,248.45
350991,2016,558.76,1748.16,1264.53
350991,2017,668.8000000000001,2132.59,1505.02
350991,2018,546.2,2060.8,1465
350991,2019,880.6,1770.5,1291.3
350991,2020,430.4,2154.6,1512.7
350991,2021,498.4,2132.2,1501
350991,2022,21.9,392.8,249.2
350992,2016,453.86,1755.5800000000002,1266.48
350992,2017,660.82,2143.31,1508.62
350992,2018,484.8,2111.5,1491.6
350992,2019,849.6,1784,1296.3
350992,2020,379,2179.8,1524.9
350992,2021,470.9,2145,1506.9
350992,2022,22.6,403.7,256.4
350993,2016,498.32,1803.43,1295.75
350993,2017,752.94,2192.93,1539.28
350993,2018,679.5,2167.8,1527.4
350993,2019,811.9,1829.1,1325.3
350993,2020,500.7,2217.5,1549.2
350993,2021,576.4,2187.1,1534
350993,2022,20.1,409.7,259.9
350994,2016,578.48,1797.48,1291.74
350994,2017,679.99,2182.79,1533.77
350994,2018,547.03,2123.18,1501.38
350994,2019,895.02,1828.73,1323.01
350994,2020,425.08,2195.59,1533.98
350994,2021,491.74,2167.81,1521.26
350994,2022,19.939999999999998,401.72,254.71
350997,2016,636.16,1747.9,1264.2
350997,2017,653.87,2149.96,1514.11
350997,2018,555.6,2048.1,1456.1
350997,2019,859.9,1764.5,1288.8
350997,2020,440.8,2150.2000000000003,1509.9
350997,2021,458.5,2137.2,1504.5
350997,2022,24.700000000000003,392.3,249.10000000000002
350998,2016,645.21,1747.65,1264.4
350998,2017,630.26,2154.36,1516.74
350998,2018,546.7,2048.1,1456.7
350998,2019,874,1765.3,1288.8
350998,2020,452.59999999999997,2145.6,1507.2
350998,2021,458.5,2140.2,1506.3
350998,2022,23.7,391.9,248.8
350999,2016,461.92,1797.41,1290.39
350999,2017,672.8100000000001,2188.14,1534.49
350999,2018,580.7,2160.5,1521.1
350999,2019,897.3,1827.6000000000001,1321.1
350999,2020,394.3,2217.2,1546.8
350999,2021,526.8,2186.1,1529.5
350999,2022,20,412.8,261.7
351000,2016,545.48,1809.26,1297.78
351000,2017,694.45,2194.37,1537.78
351000,2018,576.2,2141.7,1510.1
351000,2019,841.6999999999999,1828.2,1322
351000,2020,389.9,2196,1533.8999999999999
351000,2021,494.9,2171.1,1521.5
351000,2022,18.8,406,257.6
351001,2016,515.5699999999999,1829.76,1309.6100000000001
351001,2017,661.34,2227.04,1557.51
351001,2018,646.9,2165,1524
351001,2019,860.6,1876.6,1349.3999999999999
351001,2020,447.7,2237.7,1559.6
351001,2021,528.4,2200.8,1538.4
351001,2022,21.3,411.8,260.9
351004,2016,495.14,1805.83,1296.8600000000001
351004,2017,716.73,2197.7400000000002,1541.25
351004,2018,621.9,2156.7999999999997,1520.6
351004,2019,830,1831.3,1325.7
351004,2020,455.7,2210,1543.8999999999999
351004,2021,575.6,2181.5,1530.3
351004,2022,21,406.6,258.2
351005,2016,428.02,1792.95,1289.48
351005,2017,718.55,2180.43,1531.17
351005,2018,690.6999999999999,2171.2,1529.6
351005,2019,806.5,1824.5,1321.4
351005,2020,464.8,2224.5,1553.3
351005,2021,486.1,2191,1535.5
351005,2022,21.400000000000002,411.3,261
351008,2016,498.32,1803.43,1295.75
351008,2017,752.94,2192.93,1539.28
351008,2018,679.5,2167.8,1527.4
351008,2019,811.9,1829.1,1325.3
351008,2020,500.7,2217.5,1549.2
351008,2021,576.4,2187.1,1534
351008,2022,20.1,409.7,259.9
351009,2016,561.32,1775.46,1280.61
351009,2017,695.98,2180.96,1532.15
351009,2018,672.7,2099.7999999999997,1487.7
351009,2019,854.6,1793.6,1304.7
351009,2020,494.4,2171,1521.8999999999999
351009,2021,539.9,2155.1,1514.6
351009,2022,29.4,395.79999999999995,251.3
351010,2016,553.43,1811.99,1299.95
351010,2017,663.26,2204.24,1544.21
351010,2018,596.1,2138.3,1508.2
351010,2019,881.5,1854.5,1339.1
351010,2020,440.1,2216.9,1546.5
351010,2021,512.8,2180.9,1528.2
351010,2022,20.4,405.1,256.8
351011,2016,550.97,1774.1,1278.67
351011,2017,680.23,2162.62,1521.06
351011,2018,526.7,2101.6,1487.8
351011,2019,905.5,1801.3,1309.1000000000001
351011,2020,413.3,2178.5,1525.1000000000001
351011,2021,518.6,2153.1,1513.2
351011,2022,20.2,398.5,252.89999999999998
351012,2016,546.74,1749.45,1264.8600000000001
351012,2017,667.22,2131.2599999999998,1503.32
351012,2018,514.86,2065.73,1467.88
351012,2019,905.16,1769.22,1289.19
351012,2020,434.24,2155.64,1512.85
351012,2021,522.85,2130.8,1499.57
351012,2022,23.099999999999998,395.57,251.3
351013,2016,540.34,1770,1276.1
351013,2017,672.76,2151.9,1515.28
351013,2018,520.2,2097.5,1486
351013,2019,920.4,1792.6,1303.4
351013,2020,404.7,2174.7,1523.2
351013,2021,526.8,2147.6,1508.1000000000001
351013,2022,20.700000000000003,398.6,253.3
351015,2016,476.61,1801.6599999999999,1292.8700000000001
351015,2017,679.72,2191.21,1536.66
351015,2018,596.47,2151.4,1515.6
351015,2019,911.64,1829.5,1322.4
351015,2020,404.72,2212.5,1543
351015,2021,551.42,2181.9,1527.7
351015,2022,19.7,411.1,260.3
351017,2016,554.82,1711.4,1243.23
351017,2017,679.35,2093.95,1482.49
351017,2018,535.8,2012.6,1438
351017,2019,912.6,1730.2,1268.1
351017,2020,443.8,2126.3,1496.1
351017,2021,506.7,2101.9,1483.7
351017,2022,26,385.4,245.39999999999998
351020,2016,475.74,1826.6,1306.78
351020,2017,701.99,2217.7799999999997,1551.15
351020,2018,625,2179.1,1531
351020,2019,832.3,1853.4,1335.4
351020,2020,424.4,2231,1554.6
351020,2021,561,2203.7,1539
351020,2022,18.3,416.2,263.2
351021,2016,471.34000000000003,1785.18,1286.1299999999999
351021,2017,736.0400000000001,2170.6,1527.6
351021,2018,686.5999999999999,2155.4,1522.8
351021,2019,783,1808.2,1312.1
351021,2020,507.5,2207.7000000000003,1545.4
351021,2021,530.7,2176.4,1529
351021,2022,21.499999999999996,407.8,259
351022,2016,630.07,1768.69,1276.15
351022,2017,645.3,2169.21,1523.85
351022,2018,556.3000000000001,2083.7,1478.8
351022,2019,867,1794.3999999999999,1305.1
351022,2020,435,2166.8,1518.2
351022,2021,478,2151.8,1512.3
351022,2022,23.900000000000002,393.7,250.5
351023,2016,475.74,1826.6,1306.78
351023,2017,701.99,2217.7799999999997,1551.15
351023,2018,625,2179.1,1531
351023,2019,832.3,1853.4,1335.4
351023,2020,424.4,2231,1554.6
351023,2021,561,2203.7,1539
351023,2022,18.3,416.2,263.2
351026,2016,489.81,1821.7,1305.44
351026,2017,678.36,2213.25,1550.8899999999999
351026,2018,661.6,2167.9,1525.6
351026,2019,858.8,1849.4,1335.5
351026,2020,449,2223,1550.6
351026,2021,550.3,2191.5,1534.6
351026,2022,20.8,408.3,258.5
351028,2016,549.63,1717.44,1247.08
351028,2017,640.85,2101.49,1486.89
351028,2018,576.4,2010.2,1435.1
351028,2019,841.2,1729.6,1268.7
351028,2020,463.4,2123.7,1494.8
351028,2021,507.9,2109.7,1489.1
351028,2022,25.4,384.2,244.8
351029,2016,533.12,1775.97,1281.15
351029,2017,703.94,2177.7,1530.69
351029,2018,652.8,2107.3,1493.1
351029,2019,872.7,1791.3,1304
351029,2020,502.1,2168.8,1521.6000000000001
351029,2021,580.3,2155.3,1513.7
351029,2022,30.5,395.2,251.4
351030,2016,644.8100000000001,1756.79,1269.93
351030,2017,636.89,2172.9,1527.93
351030,2018,650.6,2064.8,1468.3
351030,2019,916,1781.1,1299
351030,2020,481.9,2147.8,1509.8
351030,2021,518,2145.7,1509.7
351030,2022,27.4,391.3,249
351032,2016,640.98,1732.42,1255.4
351032,2017,626.54,2138.47,1507.23
351032,2018,563.4,2025.9,1445.3
351032,2019,872.1,1744.9,1276.9
351032,2020,437.7,2130.7,1498
351032,2021,464.9,2128.8,1500.4
351032,2022,23.3,388.7,247.2
351033,2016,562.59,1759.04,1270.51
351033,2017,671.75,2143.41,1510.79
351033,2018,542.1,2074.12,1472.76
351033,2019,883.92,1780.78,1296.98
351033,2020,429.25,2161.4,1516.1
351033,2021,500.27,2138.12,1504.72
351033,2022,21.34,393.92,249.72
351035,2016,640.49,1750.24,1266.04
351035,2017,621.56,2168.15,1524.06
351035,2018,629.11,2055.51,1463.43
351035,2019,929.3199999999999,1773.56,1292.94
351035,2020,479.76,2140.36,1503.6399999999999
351035,2021,504.95,2142.48,1507.79
351035,2022,28.41,390.58,248.45999999999998
351036,2016,529.32,1796.3799999999999,1292.2
351036,2017,679.76,2194.42,1539.99
351036,2018,636.41,2129.76,1506.49
351036,2019,873.12,1816.63,1317.72
351036,2020,485.37,2193.6,1534.6299999999999
351036,2021,575.66,2168.92,1522.31
351036,2022,29.25,400.89,254.51999999999998
351038,2016,564.17,1749.1399999999999,1264.92
351038,2017,667.03,2135.4,1506.44
351038,2018,547.71,2059.39,1464.13
351038,2019,878.67,1770.53,1291.33
351038,2020,429.99,2155.1,1512.76
351038,2021,491.45,2133.13,1501.69
351038,2022,22.68,392.44,249.11
351039,2016,495.75,1803.77,1294.18
351039,2017,684.53,2188.36,1535.37
351039,2018,598.9,2144,1512.4
351039,2019,888.6999999999999,1827.8999999999999,1322.2
351039,2020,403.6,2204,1538.4
351039,2021,550.1,2176.9,1524.2
351039,2022,19,409.4,259.4
351040,2016,515.01,1804.68,1294.68
351040,2017,684.62,2186.17,1534.33
351040,2018,587.85,2141.04,1508.72
351040,2019,859.3,1825.47,1320.44
351040,2020,392.65,2195.67,1533.21
351040,2021,524.49,2169.68,1520.76
351040,2022,18.69,407.28000000000003,258.04
351041,2016,636.16,1747.9,1264.2
351041,2017,653.87,2149.96,1514.11
351041,2018,555.6,2048.1,1456.1
351041,2019,859.9,1764.5,1288.8
351041,2020,440.8,2150.2000000000003,1509.9
351041,2021,458.5,2137.2,1504.5
351041,2022,24.700000000000003,392.3,249.10000000000002
351042,2016,592.4,1785.43,1285.75
351042,2017,671.29,2195.45,1539.18
351042,2018,669.5,2114.5,1494.8
351042,2019,858.9,1810.6,1314
351042,2020,493.1,2190.2,1532.6
351042,2021,529.4,2171.5,1524.1
351042,2022,28.400000000000002,400.20000000000005,253.7
351043,2016,603.49,1731.1,1254.83
351043,2017,652.01,2129.07,1502.83
351043,2018,594.02,2030.1,1447.3
351043,2019,858.24,1746.5,1277
351043,2020,442.40999999999997,2136.2,1502.7
351043,2021,466.8,2128.3,1499.1
351043,2022,27.09,386.7,246.39999999999998
351044,2016,583.08,1719.03,1248.02
351044,2017,628.9499999999999,2108.8,1489.99
351044,2018,586.5,2011.34,1435.72
351044,2019,826.42,1728.39,1267.49
351044,2020,460.47,2121.64,1493.08
351044,2021,500.94,2115.06,1491.06
351044,2022,25.2,383.64,244.1
351045,2016,644.8100000000001,1756.79,1269.93
351045,2017,636.89,2172.9,1527.93
351045,2018,650.6,2064.8,1468.3
351045,2019,916,1781.1,1299
351045,2020,481.9,2147.8,1509.8
351045,2021,518,2145.7,1509.7
351045,2022,27.4,391.3,249
351046,2016,493.87,1781.28,1281.49
351046,2017,664.93,2165.74,1522.33
351046,2018,558.4,2122.4,1498
351046,2019,920.3,1805.8,1308.2
351046,2020,399.1,2190,1529.3
351046,2021,522.9,2159.6,1514.8
351046,2022,20.2,405.9,257.2
351048,2016,555.93,1789.89,1287.06
351048,2017,690.05,2172.7599999999998,1526.29
351048,2018,546.9,2119.3,1497.66
351048,2019,898.59,1814.7,1316.11
351048,2020,401.7,2185.21,1528.5
351048,2021,508.45,2157.84,1514.53
351048,2022,19.29,402.93,255.42000000000002
351049,2016,515.5600000000001,1804.67,1294.82
351049,2017,684.68,2186.19,1534.33
351049,2018,587.58,2140.88,1508.72
351049,2019,858.54,1825.5,1320.44
351049,2020,392.37,2195.6,1533.2
351049,2021,523.88,2169.54,1520.76
351049,2022,18.68,407.24,258.04
351051,2016,564.37,1731.49,1254.8799999999999
351051,2017,648.52,2119.05,1496.57
351051,2018,558.4,2030.4,1448.4
351051,2019,857.3,1749.8,1278.9
351051,2020,448.7,2140.3,1504.3
351051,2021,494.6,2120.5,1495.2
351051,2022,23.7,388.7,247.2
351052,2016,555.51,1738.22,1258.58
351052,2017,664.5,2121.91,1498.27
351052,2018,529.15,2048.15,1458.04
351052,2019,888.52,1757.6100000000001,1284.09
351052,2020,446.28000000000003,2146.96,1508.6
351052,2021,514.78,2124.63,1496.69
351052,2022,24.15,392.38,249.25
351053,2016,555.45,1813.29,1300.57
351053,2017,674.01,2203.56,1544.12
351053,2018,592.2,2140.81,1510.28
351053,2019,879.09,1849.92,1336.22
351053,2020,430.59,2214.86,1545.34
351053,2021,507.34000000000003,2180.58,1527.68
351053,2022,19.97,405.74,257.12
351055,2016,534.59,1811.92,1300.13
351055,2017,666.66,2216.05,1550.7
351055,2018,655.9,2144,1512.1
351055,2019,840.1999999999999,1859.8,1343.1
351055,2020,469.59999999999997,2223.4,1550.6000000000001
351055,2021,529.7,2188.8,1533.6
351055,2022,27.099999999999998,408.8,258.6
351057,2016,550.97,1774.1,1278.67
351057,2017,680.23,2162.62,1521.06
351057,2018,526.7,2101.6,1487.8
351057,2019,905.5,1801.3,1309.1000000000001
351057,2020,413.3,2178.5,1525.1000000000001
351057,2021,518.6,2153.1,1513.2
351057,2022,20.2,398.5,252.89999999999998
351058,2016,506.28999999999996,1801.18,1295
351058,2017,653.05,2197.81,1541.88
351058,2018,619.4,2145.2,1514.8
351058,2019,873.6,1823.3,1321.4
351058,2020,472.3,2197.2000000000003,1536.8
351058,2021,581.3,2174.9,1525.1
351058,2022,26.2,400.5,254.5
351059,2016,559.51,1798.02,1292.85
351059,2017,681.42,2205.35,1546.12
351059,2018,655.01,2128.1,1503.94
351059,2019,854.35,1829.44,1324.84
351059,2020,485.32000000000005,2203.48,1539.8
351059,2021,535.2,2178.52,1527.14
351059,2022,29.439999999999998,403.76,255.72
351062,2016,558.52,1815.38,1301.56
351062,2017,690.99,2202.54,1544.06
351062,2018,586.1,2144.6,1513.4
351062,2019,875.1999999999999,1842.9,1331.9
351062,2020,415.4,2211.8,1543.6
351062,2021,498.59999999999997,2180.1,1526.9
351062,2022,19.3,406.7,257.6
351063,2016,522.69,1789.4399999999998,1288.92
351063,2017,749.65,2178.47,1532.3799999999999
351063,2018,646.9,2150.81,1519.55
351063,2019,794.97,1810.97,1315.45
351063,2020,507.37,2198.58,1539.85
351063,2021,600.43,2170.69,1525.2
351063,2022,22.21,404.64,257.04999999999995
351064,2016,547.73,1795.03,1291.49
351064,2017,699.87,2200.75,1543.63
351064,2018,652.9499999999999,2122.7400000000002,1500.77
351064,2019,863.5600000000001,1818.48,1318.37
351064,2020,486.88,2193.4,1534.77
351064,2021,548.74,2173.68,1523.92
351064,2022,29.47,400.46,254.10000000000002
351065,2016,515.5699999999999,1829.76,1309.6100000000001
351065,2017,661.34,2227.04,1557.51
351065,2018,646.9,2165,1524
351065,2019,860.6,1876.6,1349.3999999999999
351065,2020,447.7,2237.7,1559.6
351065,2021,528.4,2200.8,1538.4
351065,2022,21.3,411.8,260.9
351069,2016,495.75,1803.77,1294.18
351069,2017,684.53,2188.36,1535.37
351069,2018,598.9,2144,1512.4
351069,2019,888.6999999999999,1827.8999999999999,1322.2
351069,2020,403.6,2204,1538.4
351069,2021,550.1,2176.9,1524.2
351069,2022,19,409.4,259.4
351071,2016,537.78,1785.26,1286.91
351071,2017,737.67,2173.53,1530.02
351071,2018,640.3299999999999,2149.27,1517.82
351071,2019,767.85,1803.65,1311.1200000000001
351071,2020,542.47,2193.09,1537.23
351071,2021,612.54,2165.38,1522.34
351071,2022,23.26,403.18,256.17
351075,2016,641.17,1735.26,1257.1
351075,2017,625.33,2141.52,1509.07
351075,2018,558.87,2030.05,1447.46
351075,2019,873.07,1748.78,1279.18
351075,2020,440.53000000000003,2133.39,1499.74
351075,2021,463.4,2131.04,1501.58
351075,2022,23.4,389.21000000000004,247.51999999999998
351078,2016,644.8100000000001,1756.79,1269.93
351078,2017,636.89,2172.9,1527.93
351078,2018,650.6,2064.8,1468.3
351078,2019,916,1781.1,1299
351078,2020,481.9,2147.8,1509.8
351078,2021,518,2145.7,1509.7
351078,2022,27.4,391.3,249
351080,2016,497.5,1822.38,1306.04
351080,2017,651.06,2218.49,1552.9
351080,2018,647.7,2163,1524
351080,2019,868,1855.4,1339.3999999999999
351080,2020,454.5,2223.9,1551.6
351080,2021,553.4,2192.2,1535.8999999999999
351080,2022,22.3,408.6,259
351081,2016,487.87,1817.3799999999999,1302.69
351081,2017,703.81,2209.02,1547.72
351081,2018,671.1,2167.6,1526.2
351081,2019,841.2,1844.9,1332.2
351081,2020,446.4,2218.7999999999997,1547.4
