WR_GROUP,Year,Algorithm,n_irrfields,n_IrrConfHigh,area_m2_wrg,n_within_lema,n_within_buffer,n_croptypes,ET_m3,irr_m3_fromNonIrr,irr_m3_fromPrec,CropCode_maincrop,area_m2_maincrop,area_prc_maincrop,irr_m3_fromWIMAS,IrrArea_m2
6163,2019,ptjpl,10,1,1622683.38,10,0,4,1243834.23,NA,169617.8,1,858526.9506016328,0.5290785381690623,81409.80245112,485622.77
6163,2019,sims,10,1,1622683.38,10,0,4,1561879.82,NA,487663.5,1,858526.9506016328,0.5290785381690623,81409.80245112,485622.77
6163,2019,ssebop,10,1,1622683.38,10,0,4,1055541.27,NA,53887.1,1,858526.9506016328,0.5290785381690623,81409.80245112,485622.77
6163,2020,disalexi,10,4,1622683.38,10,0,3,1370271.67,NA,897421.7,1,1263313.9137528413,0.7785338343410169,178854.8690214,485622.77
6163,2020,eemetric,10,4,1622683.38,10,0,3,1569651.11,NA,1096801.2,1,1263313.9137528413,0.7785338343410169,178854.8690214,485622.77
6163,2020,ensemble,10,4,1622683.38,10,0,3,1421762.17,NA,948912.4,1,1263313.9137528413,0.7785338343410169,178854.8690214,485622.77
6163,2020,geesebal,10,4,1622683.38,10,0,3,1340934.76,NA,868084.9,1,1263313.9137528413,0.7785338343410169,178854.8690214,485622.77
6163,2020,ptjpl,10,4,1622683.38,10,0,3,1404813.02,NA,931963.1,1,1263313.9137528413,0.7785338343410169,178854.8690214,485622.77
6163,2020,sims,10,4,1622683.38,10,0,3,1605311.18,NA,1132461.2,1,1263313.9137528413,0.7785338343410169,178854.8690214,485622.77
6163,2020,ssebop,10,4,1622683.38,10,0,3,1204535.06,NA,731685.1,1,1263313.9137528413,0.7785338343410169,178854.8690214,485622.77
6167,2016,disalexi,10,4,1830917.31,10,0,3,1203112.74,NA,444948.3,1,1164331.5353037636,0.6359279738874518,228194.1432342,505857.05
6167,2016,eemetric,10,4,1830917.31,10,0,3,1241913.6,NA,483749.1,1,1164331.5353037636,0.6359279738874518,228194.1432342,505857.05
6167,2016,ensemble,10,4,1830917.31,10,0,3,1260347.24,NA,502182.7,1,1164331.5353037636,0.6359279738874518,228194.1432342,505857.05
6167,2016,geesebal,10,4,1830917.31,10,0,3,1159714.47,NA,401549.9,1,1164331.5353037636,0.6359279738874518,228194.1432342,505857.05
6167,2016,ptjpl,10,4,1830917.31,10,0,3,1266840.81,NA,508676.2,1,1164331.5353037636,0.6359279738874518,228194.1432342,505857.05
6167,2016,sims,10,4,1830917.31,10,0,3,1594339.45,NA,836174.9,1,1164331.5353037636,0.6359279738874518,228194.1432342,505857.05
6167,2016,ssebop,10,4,1830917.31,10,0,3,1181831.46,NA,423666.9,1,1164331.5353037636,0.6359279738874518,228194.1432342,505857.05
6167,2017,disalexi,10,3,1830917.31,10,0,2,1303606.94,NA,138159.7,1,1268134.5274375863,0.6926225015795969,107312.92141284,505857.05
6167,2017,eemetric,10,3,1830917.31,10,0,2,1457850.33,NA,297298.7,1,1268134.5274375863,0.6926225015795969,107312.92141284,505857.05
6167,2017,ensemble,10,3,1830917.31,10,0,2,1368168.35,NA,208410.6,1,1268134.5274375863,0.6926225015795969,107312.92141284,505857.05
6167,2017,geesebal,10,3,1830917.31,10,0,2,1161656.42,NA,65535.5,1,1268134.5274375863,0.6926225015795969,107312.92141284,505857.05
6167,2017,ptjpl,10,3,1830917.31,10,0,2,1375665.64,NA,206991.1,1,1268134.5274375863,0.6926225015795969,107312.92141284,505857.05
6167,2017,sims,10,3,1830917.31,10,0,2,1810641.68,NA,641967.1,1,1268134.5274375863,0.6926225015795969,107312.92141284,505857.05
6167,2017,ssebop,10,3,1830917.31,10,0,2,1239110.45,NA,141478,1,1268134.5274375863,0.6926225015795969,107312.92141284,505857.05
6167,2018,disalexi,10,6,1830917.31,10,0,2,1449909.63,NA,383217.1,1,1268134.5274375863,0.6926225015795969,171453.97788948,505857.05
6167,2018,eemetric,10,6,1830917.31,10,0,2,1437947.36,NA,429640.4,1,1268134.5274375863,0.6926225015795969,171453.97788948,505857.05
6167,2018,ensemble,10,6,1830917.31,10,0,2,1361713.47,NA,310841.4,1,1268134.5274375863,0.6926225015795969,171453.97788948,505857.05
6167,2018,geesebal,10,6,1830917.31,10,0,2,1273631.87,NA,247210.5,1,1268134.5274375863,0.6926225015795969,171453.97788948,505857.05
6167,2018,ptjpl,10,6,1830917.31,10,0,2,1366967.1,NA,300274.7,1,1268134.5274375863,0.6926225015795969,171453.97788948,505857.05
6167,2018,sims,10,6,1830917.31,10,0,2,1672967.3,NA,606274.9,1,1268134.5274375863,0.6926225015795969,171453.97788948,505857.05
6167,2018,ssebop,10,6,1830917.31,10,0,2,1193327.14,NA,216604.6,1,1268134.5274375863,0.6926225015795969,171453.97788948,505857.05
6167,2019,disalexi,10,4,1830917.31,10,0,2,1382259.14,45982.9,218024.7,1,1268134.5274375863,0.6926225015795969,104845.9577022,505857.05
6167,2019,eemetric,10,4,1830917.31,10,0,2,1425446.69,136406.9,259701.7,1,1268134.5274375863,0.6926225015795969,104845.9577022,505857.05
6167,2019,ensemble,10,4,1830917.31,10,0,2,1326226.79,58537.4,160553.8,1,1268134.5274375863,0.6926225015795969,104845.9577022,505857.05
6167,2019,geesebal,10,4,1830917.31,10,0,2,1047385.46,1675.1,0,1,1268134.5274375863,0.6926225015795969,104845.9577022,505857.05
6167,2019,ptjpl,10,4,1830917.31,10,0,2,1320947.16,29811.1,155202,1,1268134.5274375863,0.6926225015795969,104845.9577022,505857.05
6167,2019,sims,10,4,1830917.31,10,0,2,1824066.16,118448.3,658321.3,1,1268134.5274375863,0.6926225015795969,104845.9577022,505857.05
6167,2019,ssebop,10,4,1830917.31,10,0,2,1217541.06,116947.3,67409.2,1,1268134.5274375863,0.6926225015795969,104845.9577022,505857.05
6167,2020,disalexi,10,2,1830917.31,10,0,2,1244404.76,53836.9,735043.6,1,1268134.5274375863,0.6926225015795969,235595.03436612,505857.05
6167,2020,eemetric,10,2,1830917.31,10,0,2,1404680.7,106765,895319.6,1,1268134.5274375863,0.6926225015795969,235595.03436612,505857.05
6167,2020,ensemble,10,2,1830917.31,10,0,2,1359004.92,96742.1,849643.8,1,1268134.5274375863,0.6926225015795969,235595.03436612,505857.05
6167,2020,geesebal,10,2,1830917.31,10,0,2,1308760.1,109910.1,799398.9,1,1268134.5274375863,0.6926225015795969,235595.03436612,505857.05
6167,2020,ptjpl,10,2,1830917.31,10,0,2,1424986.83,78111.8,915625.8,1,1268134.5274375863,0.6926225015795969,235595.03436612,505857.05
6167,2020,sims,10,2,1830917.31,10,0,2,1719677.63,138603.9,1210316.4,1,1268134.5274375863,0.6926225015795969,235595.03436612,505857.05
6167,2020,ssebop,10,2,1830917.31,10,0,2,1207271.44,175383.8,697910,1,1268134.5274375863,0.6926225015795969,235595.03436612,505857.05
6204,2016,disalexi,14,0,2211542.34,0,0,5,1347045.9,NA,287276.3,520,1220539.52449704,0.5518951649359063,129515.5948086,473482.2
6204,2016,eemetric,14,0,2211542.34,0,0,5,1317514.19,NA,283761.8,520,1220539.52449704,0.5518951649359063,129515.5948086,473482.2
6204,2016,ensemble,14,0,2211542.34,0,0,5,1345638.56,NA,288451.8,520,1220539.52449704,0.5518951649359063,129515.5948086,473482.2
6204,2016,geesebal,14,0,2211542.34,0,0,5,1180916.6,NA,142000.4,520,1220539.52449704,0.5518951649359063,129515.5948086,473482.2
6204,2016,ptjpl,14,0,2211542.34,0,0,5,1356804.16,NA,304421.7,520,1220539.52449704,0.5518951649359063,129515.5948086,473482.2
6204,2016,sims,14,0,2211542.34,0,0,5,1819960.86,NA,760191.1,520,1220539.52449704,0.5518951649359063,129515.5948086,473482.2
6204,2016,ssebop,14,0,2211542.34,0,0,5,1276027.33,NA,234522.6,520,1220539.52449704,0.5518951649359063,129515.5948086,473482.2
6204,2017,disalexi,14,1,2211542.34,0,0,4,1523450.41,NA,34881.3,520,1220539.52449704,0.5518951649359063,88810.69358304,473482.2
6204,2017,eemetric,14,1,2211542.34,0,0,4,1849655.41,NA,283667.5,520,1220539.52449704,0.5518951649359063,88810.69358304,473482.2
6204,2017,ensemble,14,1,2211542.34,0,0,4,1629975.02,NA,102874.6,520,1220539.52449704,0.5518951649359063,88810.69358304,473482.2
6204,2017,geesebal,14,1,2211542.34,0,0,4,1494754.32,NA,40288.4,520,1220539.52449704,0.5518951649359063,88810.69358304,473482.2
6204,2017,ptjpl,14,1,2211542.34,0,0,4,1696277.91,NA,130787.2,520,1220539.52449704,0.5518951649359063,88810.69358304,473482.2
6204,2017,sims,14,1,2211542.34,0,0,4,2143815.33,NA,577827.5,520,1220539.52449704,0.5518951649359063,88810.69358304,473482.2
6204,2017,ssebop,14,1,2211542.34,0,0,4,1387845.97,NA,35399.8,520,1220539.52449704,0.5518951649359063,88810.69358304,473482.2
6204,2018,disalexi,14,3,2211542.34,0,0,5,1659250.8,NA,348281.9,520,1220539.52449704,0.5518951649359063,80176.3205958,1173588.36
6204,2018,eemetric,14,3,2211542.34,0,0,5,1466681.29,NA,202817.7,520,1220539.52449704,0.5518951649359063,80176.3205958,1173588.36
6204,2018,ensemble,14,3,2211542.34,0,0,5,1477542.3,NA,166573.4,520,1220539.52449704,0.5518951649359063,80176.3205958,1173588.36
6204,2018,geesebal,14,3,2211542.34,0,0,5,1458062.95,NA,148127.8,520,1220539.52449704,0.5518951649359063,80176.3205958,1173588.36
6204,2018,ptjpl,14,3,2211542.34,0,0,5,1486090.29,NA,180761.3,520,1220539.52449704,0.5518951649359063,80176.3205958,1173588.36
6204,2018,sims,14,3,2211542.34,0,0,5,1837862.73,NA,526893.8,520,1220539.52449704,0.5518951649359063,80176.3205958,1173588.36
6204,2018,ssebop,14,3,2211542.34,0,0,5,1159614.21,NA,24651.3,520,1220539.52449704,0.5518951649359063,80176.3205958,1173588.36
6204,2019,disalexi,14,3,2211542.34,0,0,4,1657270.39,NA,458674.8,520,1220539.52449704,0.5518951649359063,91277.65729368,1173588.36
6204,2019,eemetric,14,3,2211542.34,0,0,4,1533003.32,NA,353960.4,520,1220539.52449704,0.5518951649359063,91277.65729368,1173588.36
6204,2019,ensemble,14,3,2211542.34,0,0,4,1529751.68,NA,331155.8,520,1220539.52449704,0.5518951649359063,91277.65729368,1173588.36
6204,2019,geesebal,14,3,2211542.34,0,0,4,1356804.04,NA,186193.6,520,1220539.52449704,0.5518951649359063,91277.65729368,1173588.36
6204,2019,ptjpl,14,3,2211542.34,0,0,4,1562001.43,NA,363405.8,520,1220539.52449704,0.5518951649359063,91277.65729368,1173588.36
6204,2019,sims,14,3,2211542.34,0,0,4,2123397.89,NA,924802.3,520,1220539.52449704,0.5518951649359063,91277.65729368,1173588.36
6204,2019,ssebop,14,3,2211542.34,0,0,4,1355689.97,NA,216385.4,520,1220539.52449704,0.5518951649359063,91277.65729368,1173588.36
6204,2020,disalexi,14,4,2211542.34,0,0,3,1394533.07,NA,618267.1,520,1220539.52449704,0.5518951649359063,144317.37707244,1173588.36
6204,2020,eemetric,14,4,2211542.34,0,0,3,1529235.14,NA,752969.3,520,1220539.52449704,0.5518951649359063,144317.37707244,1173588.36
6204,2020,ensemble,14,4,2211542.34,0,0,3,1474374.27,NA,698108.3,520,1220539.52449704,0.5518951649359063,144317.37707244,1173588.36
6204,2020,geesebal,14,4,2211542.34,0,0,3,1464378.87,NA,688112.7,520,1220539.52449704,0.5518951649359063,144317.37707244,1173588.36
6204,2020,ptjpl,14,4,2211542.34,0,0,3,1626359.16,NA,850093.3,520,1220539.52449704,0.5518951649359063,144317.37707244,1173588.36
6204,2020,sims,14,4,2211542.34,0,0,3,1916729.33,NA,1140463.3,520,1220539.52449704,0.5518951649359063,144317.37707244,1173588.36
6204,2020,ssebop,14,4,2211542.34,0,0,3,1180247.02,NA,403981,520,1220539.52449704,0.5518951649359063,144317.37707244,1173588.36
6277,2016,disalexi,9,1,1920661.02,0,0,3,1265909.96,NA,257620.5,1,883878.0218790298,0.4601946999887725,72775.42946388,485622.77
6277,2016,eemetric,9,1,1920661.02,0,0,3,1333810.58,NA,333858.2,1,883878.0218790298,0.4601946999887725,72775.42946388,485622.77
6277,2016,ensemble,9,1,1920661.02,0,0,3,1344113.81,NA,335824.5,1,883878.0218790298,0.4601946999887725,72775.42946388,485622.77
6277,2016,geesebal,9,1,1920661.02,0,0,3,1325003.45,NA,316713.9,1,883878.0218790298,0.4601946999887725,72775.42946388,485622.77
6277,2016,ptjpl,9,1,1920661.02,0,0,3,1417895.28,NA,409605.9,1,883878.0218790298,0.4601946999887725,72775.42946388,485622.77
6277,2016,sims,9,1,1920661.02,0,0,3,1686248.22,NA,677958.9,1,883878.0218790298,0.4601946999887725,72775.42946388,485622.77
6277,2016,ssebop,9,1,1920661.02,0,0,3,1175359.47,NA,167747.9,1,883878.0218790298,0.4601946999887725,72775.42946388,485622.77
6277,2017,disalexi,9,1,1920661.02,0,0,4,1310171.22,NA,113942.4,1,581303.1542723404,0.30265786009044965,130749.07666392,485622.77
6277,2017,eemetric,9,1,1920661.02,0,0,4,1332212.74,NA,142161.4,1,581303.1542723404,0.30265786009044965,130749.07666392,485622.77
6277,2017,ensemble,9,1,1920661.02,0,0,4,1271353.91,NA,84572.5,1,581303.1542723404,0.30265786009044965,130749.07666392,485622.77
6277,2017,geesebal,9,1,1920661.02,0,0,4,1041845.83,NA,0,1,581303.1542723404,0.30265786009044965,130749.07666392,485622.77
6277,2017,ptjpl,9,1,1920661.02,0,0,4,1322253.97,NA,125842.4,1,581303.1542723404,0.30265786009044965,130749.07666392,485622.77
6277,2017,sims,9,1,1920661.02,0,0,4,1689885.56,NA,479484.9,1,581303.1542723404,0.30265786009044965,130749.07666392,485622.77
6277,2017,ssebop,9,1,1920661.02,0,0,4,1173771.34,NA,24061.7,1,581303.1542723404,0.30265786009044965,130749.07666392,485622.77
6277,2018,disalexi,9,1,1920661.02,0,0,4,1436116.36,NA,476362.1,61,581303.1542723404,0.30265786009044965,131982.55851924,485622.77
6277,2018,eemetric,9,1,1920661.02,0,0,4,1474302.63,NA,514548.3,61,581303.1542723404,0.30265786009044965,131982.55851924,485622.77
6277,2018,ensemble,9,1,1920661.02,0,0,4,1367307.44,NA,407553.1,61,581303.1542723404,0.30265786009044965,131982.55851924,485622.77
6277,2018,geesebal,9,1,1920661.02,0,0,4,1348641.75,NA,388887.5,61,581303.1542723404,0.30265786009044965,131982.55851924,485622.77
6277,2018,ptjpl,9,1,1920661.02,0,0,4,1343746.48,NA,383992.1,61,581303.1542723404,0.30265786009044965,131982.55851924,485622.77
6277,2018,sims,9,1,1920661.02,0,0,4,1657372.64,NA,697618.2,61,581303.1542723404,0.30265786009044965,131982.55851924,485622.77
6277,2018,ssebop,9,1,1920661.02,0,0,4,1197106.83,NA,238555.1,61,581303.1542723404,0.30265786009044965,131982.55851924,485622.77
6277,2019,disalexi,9,0,1920661.02,0,0,4,1511390,NA,314818.1,24,581303.1542723404,0.30265786009044965,0,0
6277,2019,eemetric,9,0,1920661.02,0,0,4,1446243.67,NA,278785.1,24,581303.1542723404,0.30265786009044965,0,0
6277,2019,ensemble,9,0,1920661.02,0,0,4,1410545.93,NA,239376.7,24,581303.1542723404,0.30265786009044965,0,0
6277,2019,geesebal,9,0,1920661.02,0,0,4,1273110.65,NA,106757.1,24,581303.1542723404,0.30265786009044965,0,0
6277,2019,ptjpl,9,0,1920661.02,0,0,4,1372467.9,NA,206372.9,24,581303.1542723404,0.30265786009044965,0,0
6277,2019,sims,9,0,1920661.02,0,0,4,1768359.94,NA,571788.1,24,581303.1542723404,0.30265786009044965,0,0
6277,2019,ssebop,9,0,1920661.02,0,0,4,1230402.49,NA,99870.7,24,581303.1542723404,0.30265786009044965,0,0
6277,2020,disalexi,9,1,1920661.02,0,0,4,1396748.81,NA,809986.9,1,581303.1542723404,0.30265786009044965,143083.89521712,485622.77
6277,2020,eemetric,9,1,1920661.02,0,0,4,1530477.95,NA,943716,1,581303.1542723404,0.30265786009044965,143083.89521712,485622.77
6277,2020,ensemble,9,1,1920661.02,0,0,4,1394918.43,NA,808156.5,1,581303.1542723404,0.30265786009044965,143083.89521712,485622.77
6277,2020,geesebal,9,1,1920661.02,0,0,4,1336509.93,NA,749747.9,1,581303.1542723404,0.30265786009044965,143083.89521712,485622.77
6277,2020,ptjpl,9,1,1920661.02,0,0,4,1395042.45,NA,808280.5,1,581303.1542723404,0.30265786009044965,143083.89521712,485622.77
6277,2020,sims,9,1,1920661.02,0,0,4,1630759.82,NA,1043997.9,1,581303.1542723404,0.30265786009044965,143083.89521712,485622.77
6277,2020,ssebop,9,1,1920661.02,0,0,4,1163411.96,NA,576650,1,581303.1542723404,0.30265786009044965,143083.89521712,485622.77
6325,2016,disalexi,10,4,1734152.11,0,0,3,1050509.78,NA,289754.7,1,900603.208435664,0.5193334559536786,193547.604782985,364217.08
6325,2016,eemetric,10,4,1734152.11,0,0,3,1046068.53,NA,288102.9,1,900603.208435664,0.5193334559536786,193547.604782985,364217.08
6325,2016,ensemble,10,4,1734152.11,0,0,3,1081811.39,NA,321056.1,1,900603.208435664,0.5193334559536786,193547.604782985,364217.08
6325,2016,geesebal,10,4,1734152.11,0,0,3,963483.82,NA,202728.5,1,900603.208435664,0.5193334559536786,193547.604782985,364217.08
6325,2016,ptjpl,10,4,1734152.11,0,0,3,1098075.08,NA,352368.7,1,900603.208435664,0.5193334559536786,193547.604782985,364217.08
6325,2016,sims,10,4,1734152.11,0,0,3,1424210.7,NA,663455.6,1,900603.208435664,0.5193334559536786,193547.604782985,364217.08
6325,2016,ssebop,10,4,1734152.11,0,0,3,1040847.95,NA,280092.8,1,900603.208435664,0.5193334559536786,193547.604782985,364217.08
6325,2017,disalexi,10,2,1734152.11,0,0,4,1242292.6,NA,67835.4,1,851131.6217213629,0.49080563164748153,84659.71149290694,364217.08
6325,2017,eemetric,10,2,1734152.11,0,0,4,1455581.59,NA,253083.3,1,851131.6217213629,0.49080563164748153,84659.71149290694,364217.08
6325,2017,ensemble,10,2,1734152.11,0,0,4,1319965.72,NA,128774.2,1,851131.6217213629,0.49080563164748153,84659.71149290694,364217.08
6325,2017,geesebal,10,2,1734152.11,0,0,4,1142375.83,NA,36004.4,1,851131.6217213629,0.49080563164748153,84659.71149290694,364217.08
6325,2017,ptjpl,10,2,1734152.11,0,0,4,1350415.55,NA,141017.9,1,851131.6217213629,0.49080563164748153,84659.71149290694,364217.08
6325,2017,sims,10,2,1734152.11,0,0,4,1740028.61,NA,530630.9,1,851131.6217213629,0.49080563164748153,84659.71149290694,364217.08
6325,2017,ssebop,10,2,1734152.11,0,0,4,1227832.19,NA,85564.8,1,851131.6217213629,0.49080563164748153,84659.71149290694,364217.08
6325,2018,disalexi,10,4,1734152.11,0,0,4,1383765.79,NA,305990.3,1,862374.3965434898,0.49728878543618055,66209.58992559636,364217.08
6325,2018,eemetric,10,4,1734152.11,0,0,4,1337900.15,NA,268444.3,1,862374.3965434898,0.49728878543618055,66209.58992559636,364217.08
6325,2018,ensemble,10,4,1734152.11,0,0,4,1301780.18,NA,224004.5,1,862374.3965434898,0.49728878543618055,66209.58992559636,364217.08
6325,2018,geesebal,10,4,1734152.11,0,0,4,1204889.3,NA,139376.3,1,862374.3965434898,0.49728878543618055,66209.58992559636,364217.08
6325,2018,ptjpl,10,4,1734152.11,0,0,4,1287004.68,NA,209229,1,862374.3965434898,0.49728878543618055,66209.58992559636,364217.08
6325,2018,sims,10,4,1734152.11,0,0,4,1609998.71,NA,532223.4,1,862374.3965434898,0.49728878543618055,66209.58992559636,364217.08
6325,2018,ssebop,10,4,1734152.11,0,0,4,1160625.39,NA,124691.5,1,862374.3965434898,0.49728878543618055,66209.58992559636,364217.08
6325,2019,disalexi,10,2,1734152.11,0,0,3,1238883.02,55518.1,238970.9,1,900603.208435664,0.5193334559536786,72282.15558384001,364217.08
6325,2019,eemetric,10,2,1734152.11,0,0,3,1254485.48,119249.2,264847.8,1,900603.208435664,0.5193334559536786,72282.15558384001,364217.08
6325,2019,ensemble,10,2,1734152.11,0,0,3,1212775.4,75564.2,216009.6,1,900603.208435664,0.5193334559536786,72282.15558384001,364217.08
6325,2019,geesebal,10,2,1734152.11,0,0,3,1031920.88,58398.7,52706.1,1,900603.208435664,0.5193334559536786,72282.15558384001,364217.08
6325,2019,ptjpl,10,2,1734152.11,0,0,3,1218287.38,53547.6,218375.3,1,900603.208435664,0.5193334559536786,72282.15558384001,364217.08
6325,2019,sims,10,2,1734152.11,0,0,3,1664673.03,87214.4,664760.7,1,900603.208435664,0.5193334559536786,72282.15558384001,364217.08
6325,2019,ssebop,10,2,1734152.11,0,0,3,1128722.87,114753.5,137399.6,1,900603.208435664,0.5193334559536786,72282.15558384001,364217.08
6325,2020,disalexi,10,1,1734152.11,0,0,2,1233705.18,63807.9,660047.6,1,1202667.75773164,0.6935191848491538,135285.8760069017,364217.08
6325,2020,eemetric,10,1,1734152.11,0,0,2,1393213.2,93953.3,819555.9,1,1202667.75773164,0.6935191848491538,135285.8760069017,364217.08
6325,2020,ensemble,10,1,1734152.11,0,0,2,1336573.9,92904.5,762916.4,1,1202667.75773164,0.6935191848491538,135285.8760069017,364217.08
6325,2020,geesebal,10,1,1734152.11,0,0,2,1299964.98,119480.1,726307.4,1,1202667.75773164,0.6935191848491538,135285.8760069017,364217.08
6325,2020,ptjpl,10,1,1734152.11,0,0,2,1368410.05,82867.2,794752.5,1,1202667.75773164,0.6935191848491538,135285.8760069017,364217.08
6325,2020,sims,10,1,1734152.11,0,0,2,1597387.15,99687.9,1023729.6,1,1202667.75773164,0.6935191848491538,135285.8760069017,364217.08
6325,2020,ssebop,10,1,1734152.11,0,0,2,1216307.97,146954.2,642650.5,1,1202667.75773164,0.6935191848491538,135285.8760069017,364217.08
6339,2016,disalexi,12,3,1236442.04,0,12,4,855249.98,NA,143445.3,1,478896.57971462177,0.3873182601544523,120881.22182136,485622.77
6339,2016,eemetric,12,3,1236442.04,0,12,4,953566.51,NA,245438.5,1,478896.57971462177,0.3873182601544523,120881.22182136,485622.77
6339,2016,ensemble,12,3,1236442.04,0,12,4,881757.97,NA,173283,1,478896.57971462177,0.3873182601544523,120881.22182136,485622.77
6339,2016,geesebal,12,3,1236442.04,0,12,4,816118.19,NA,106939,1,478896.57971462177,0.3873182601544523,120881.22182136,485622.77
6339,2016,ptjpl,12,3,1236442.04,0,12,4,858073.08,NA,154776.5,1,478896.57971462177,0.3873182601544523,120881.22182136,485622.77
6339,2016,sims,12,3,1236442.04,0,12,4,1092853.7,NA,374106.5,1,478896.57971462177,0.3873182601544523,120881.22182136,485622.77
6339,2016,ssebop,12,3,1236442.04,0,12,4,802582.54,NA,103530,1,478896.57971462177,0.3873182601544523,120881.22182136,485622.77
6339,2017,disalexi,12,1,1236442.04,0,12,5,860034.3,NA,116990.3,61,403144.42178090103,0.3260520175946954,107312.92141284,428966.78
6339,2017,eemetric,12,1,1236442.04,0,12,5,995988.64,NA,228937.5,61,403144.42178090103,0.3260520175946954,107312.92141284,428966.78
6339,2017,ensemble,12,1,1236442.04,0,12,5,849613.03,NA,123697.9,61,403144.42178090103,0.3260520175946954,107312.92141284,428966.78
6339,2017,geesebal,12,1,1236442.04,0,12,5,773542.32,NA,66248.7,61,403144.42178090103,0.3260520175946954,107312.92141284,428966.78
6339,2017,ptjpl,12,1,1236442.04,0,12,5,841867.15,NA,116956.3,61,403144.42178090103,0.3260520175946954,107312.92141284,428966.78
6339,2017,sims,12,1,1236442.04,0,12,5,1064388.73,NA,295792.4,61,403144.42178090103,0.3260520175946954,107312.92141284,428966.78
6339,2017,ssebop,12,1,1236442.04,0,12,5,777703.03,NA,81318.2,61,403144.42178090103,0.3260520175946954,107312.92141284,428966.78
6339,2018,disalexi,12,3,1236442.04,0,12,5,970279.38,NA,324159.1,24,403144.42178090103,0.3260520175946954,107312.92141284,485622.77
6339,2018,eemetric,12,3,1236442.04,0,12,5,1007192.28,NA,361072,24,403144.42178090103,0.3260520175946954,107312.92141284,485622.77
6339,2018,ensemble,12,3,1236442.04,0,12,5,936053.81,NA,289933.6,24,403144.42178090103,0.3260520175946954,107312.92141284,485622.77
6339,2018,geesebal,12,3,1236442.04,0,12,5,829145.45,NA,183025.3,24,403144.42178090103,0.3260520175946954,107312.92141284,485622.77
6339,2018,ptjpl,12,3,1236442.04,0,12,5,955484.65,NA,309364.5,24,403144.42178090103,0.3260520175946954,107312.92141284,485622.77
6339,2018,sims,12,3,1236442.04,0,12,5,1109616.49,NA,463496.2,24,403144.42178090103,0.3260520175946954,107312.92141284,485622.77
6339,2018,ssebop,12,3,1236442.04,0,12,5,796802.12,NA,150681.9,24,403144.42178090103,0.3260520175946954,107312.92141284,485622.77
6339,2019,disalexi,12,3,1236442.04,0,12,4,977374.04,NA,189767.1,1,478896.57971462177,0.3873182601544523,61674.092766,485622.77
6339,2019,eemetric,12,3,1236442.04,0,12,4,1051476.33,NA,263869.6,1,478896.57971462177,0.3873182601544523,61674.092766,485622.77
6339,2019,ensemble,12,3,1236442.04,0,12,4,957448.12,NA,169841.2,1,478896.57971462177,0.3873182601544523,61674.092766,485622.77
6339,2019,geesebal,12,3,1236442.04,0,12,4,867513.3,NA,85037.8,1,478896.57971462177,0.3873182601544523,61674.092766,485622.77
6339,2019,ptjpl,12,3,1236442.04,0,12,4,927431.29,NA,139824.4,1,478896.57971462177,0.3873182601544523,61674.092766,485622.77
6339,2019,sims,12,3,1236442.04,0,12,4,1180122.81,NA,392516.2,1,478896.57971462177,0.3873182601544523,61674.092766,485622.77
6339,2019,ssebop,12,3,1236442.04,0,12,4,789592.37,NA,43359,1,478896.57971462177,0.3873182601544523,61674.092766,485622.77
6339,2020,disalexi,12,2,1236442.04,0,12,5,912314.11,NA,555273.1,24,403144.42178090103,0.3260520175946954,118414.25811072,485622.77
6339,2020,eemetric,12,2,1236442.04,0,12,5,1024013.96,NA,666972.7,24,403144.42178090103,0.3260520175946954,118414.25811072,485622.77
6339,2020,ensemble,12,2,1236442.04,0,12,5,923974.57,NA,566933.5,24,403144.42178090103,0.3260520175946954,118414.25811072,485622.77
6339,2020,geesebal,12,2,1236442.04,0,12,5,850471.72,NA,493430.6,24,403144.42178090103,0.3260520175946954,118414.25811072,485622.77
6339,2020,ptjpl,12,2,1236442.04,0,12,5,921880.82,NA,564839.7,24,403144.42178090103,0.3260520175946954,118414.25811072,485622.77
6339,2020,sims,12,2,1236442.04,0,12,5,1083484.24,NA,726442.8,24,403144.42178090103,0.3260520175946954,118414.25811072,485622.77
6339,2020,ssebop,12,2,1236442.04,0,12,5,775089.43,NA,418048.3,24,403144.42178090103,0.3260520175946954,118414.25811072,485622.77
6365,2016,disalexi,6,5,1040238.29,0,0,2,648924.93,NA,251471.5,1,576940.8351152885,0.5546237248345169,109779.88512348,323748.51
6365,2016,eemetric,6,5,1040238.29,0,0,2,731721.45,NA,334268.1,1,576940.8351152885,0.5546237248345169,109779.88512348,323748.51
6365,2016,ensemble,6,5,1040238.29,0,0,2,691134.27,NA,293680.8,1,576940.8351152885,0.5546237248345169,109779.88512348,323748.51
6365,2016,geesebal,6,5,1040238.29,0,0,2,616966.7,NA,219513.4,1,576940.8351152885,0.5546237248345169,109779.88512348,323748.51
6365,2016,ptjpl,6,5,1040238.29,0,0,2,681985.39,NA,284532,1,576940.8351152885,0.5546237248345169,109779.88512348,323748.51
6365,2016,sims,6,5,1040238.29,0,0,2,884448.76,NA,486995.3,1,576940.8351152885,0.5546237248345169,109779.88512348,323748.51
6365,2016,ssebop,6,5,1040238.29,0,0,2,661043.24,NA,263589.9,1,576940.8351152885,0.5546237248345169,109779.88512348,323748.51
