WR_GROUP,Year,Algorithm,n_irrfields,n_IrrConfHigh,area_m2_wrg,n_within_lema,n_within_buffer,n_croptypes,ET_m3,irr_m3_fromNonIrr,irr_m3_fromPrec,CropCode_maincrop,area_m2_maincrop,area_prc_maincrop,irr_m3_fromWIMAS,IrrArea_m2
8,2016,geesebal,4,0,989470.29,0,0,1,636655.14,44484.6,106576.1,1,989470.2944171405,1.0000000044641466,166520.0504682,283279.95
8,2016,ptjpl,4,0,989470.29,0,0,1,755659.33,15785.7,225580.3,1,989470.2944171405,1.0000000044641466,166520.0504682,283279.95
8,2016,sims,4,0,989470.29,0,0,1,939318.09,33593,409239,1,989470.2944171405,1.0000000044641466,166520.0504682,283279.95
8,2016,ssebop,4,0,989470.29,0,0,1,1096777.33,95541.7,566698.3,1,989470.2944171405,1.0000000044641466,166520.0504682,283279.95
8,2017,disalexi,2,0,295082.43,0,0,1,217982.68,45263.1,0,1,295082.426675912,0.9999999887350528,186255.76015332,849839.84
8,2017,eemetric,2,0,295082.43,0,0,1,317887.19,70723.8,70844.2,1,295082.426675912,0.9999999887350528,186255.76015332,849839.84
8,2017,ensemble,2,0,295082.43,0,0,1,252888.89,40205.6,8263,1,295082.426675912,0.9999999887350528,186255.76015332,849839.84
8,2017,geesebal,2,0,295082.43,0,0,1,229475.02,56607,802.1,1,295082.426675912,0.9999999887350528,186255.76015332,849839.84
8,2017,ptjpl,2,0,295082.43,0,0,1,203168.22,1112.2,0,1,295082.426675912,0.9999999887350528,186255.76015332,849839.84
8,2017,sims,2,0,295082.43,0,0,1,305703.68,26884.3,58660.7,1,295082.426675912,0.9999999887350528,186255.76015332,849839.84
8,2017,ssebop,2,0,295082.43,0,0,1,343788.18,66697.8,96745.2,1,295082.426675912,0.9999999887350528,186255.76015332,849839.84
8,2018,disalexi,4,1,989470.29,0,0,2,750374.55,98488,19747.8,1,694387.8677412285,0.701777380037584,98678.5484256,809371.28
8,2018,eemetric,4,1,989470.29,0,0,2,899823.85,141592.9,163064.3,1,694387.8677412285,0.701777380037584,98678.5484256,809371.28
8,2018,ensemble,4,1,989470.29,0,0,2,844683.15,96984.8,107923.5,1,694387.8677412285,0.701777380037584,98678.5484256,809371.28
8,2018,geesebal,4,1,989470.29,0,0,2,743386.87,100266,13655.6,1,694387.8677412285,0.701777380037584,98678.5484256,809371.28
8,2018,ptjpl,4,1,989470.29,0,0,2,781380.63,57736,49950,1,694387.8677412285,0.701777380037584,98678.5484256,809371.28
8,2018,sims,4,1,989470.29,0,0,2,933129.06,35762.6,196369.4,1,694387.8677412285,0.701777380037584,98678.5484256,809371.28
8,2018,ssebop,4,1,989470.29,0,0,2,1140319.37,161010.5,403559.8,1,694387.8677412285,0.701777380037584,98678.5484256,809371.28
9,2016,disalexi,1,0,193986.89,0,0,1,136400.91,NA,23964.2,510,193986.89121113915,1.0000000062434071,0,0
9,2016,eemetric,1,0,193986.89,0,0,1,210923.3,NA,98486.6,510,193986.89121113915,1.0000000062434071,0,0
9,2016,ensemble,1,0,193986.89,0,0,1,197707.17,NA,85270.4,510,193986.89121113915,1.0000000062434071,0,0
9,2016,geesebal,1,0,193986.89,0,0,1,151273.89,NA,38837.1,510,193986.89121113915,1.0000000062434071,0,0
9,2016,ptjpl,1,0,193986.89,0,0,1,190431.11,NA,77994.4,510,193986.89121113915,1.0000000062434071,0,0
9,2016,sims,1,0,193986.89,0,0,1,239231.62,NA,126794.9,510,193986.89121113915,1.0000000062434071,0,0
9,2016,ssebop,1,0,193986.89,0,0,1,248024.07,NA,135587.3,510,193986.89121113915,1.0000000062434071,0,0
9,2017,disalexi,1,0,193986.89,0,0,1,151855.85,NA,13946.7,510,193986.89121113915,1.0000000062434071,0,0
9,2017,eemetric,1,0,193986.89,0,0,1,211219.13,NA,73310,510,193986.89121113915,1.0000000062434071,0,0
9,2017,ensemble,1,0,193986.89,0,0,1,194312.98,NA,56403.8,510,193986.89121113915,1.0000000062434071,0,0
9,2017,geesebal,1,0,193986.89,0,0,1,159256.64,NA,21347.5,510,193986.89121113915,1.0000000062434071,0,0
9,2017,ptjpl,1,0,193986.89,0,0,1,181058.05,NA,43148.9,510,193986.89121113915,1.0000000062434071,0,0
9,2017,sims,1,0,193986.89,0,0,1,238970.51,NA,101061.4,510,193986.89121113915,1.0000000062434071,0,0
9,2017,ssebop,1,0,193986.89,0,0,1,236320.46,NA,98411.3,510,193986.89121113915,1.0000000062434071,0,0
9,2018,disalexi,1,0,193986.89,0,0,1,147300.45,NA,18706.5,510,193986.89121113915,1.0000000062434071,0,0
9,2018,eemetric,1,0,193986.89,0,0,1,195595.43,NA,67001.5,510,193986.89121113915,1.0000000062434071,0,0
9,2018,ensemble,1,0,193986.89,0,0,1,187465.25,NA,58871.3,510,193986.89121113915,1.0000000062434071,0,0
9,2018,geesebal,1,0,193986.89,0,0,1,155944.9,NA,27351,510,193986.89121113915,1.0000000062434071,0,0
9,2018,ptjpl,1,0,193986.89,0,0,1,180911.01,NA,52317.1,510,193986.89121113915,1.0000000062434071,0,0
9,2018,sims,1,0,193986.89,0,0,1,220286.08,NA,91692.2,510,193986.89121113915,1.0000000062434071,0,0
9,2018,ssebop,1,0,193986.89,0,0,1,214920.79,NA,86326.9,510,193986.89121113915,1.0000000062434071,0,0
10,2016,disalexi,4,2,982249.56,3,1,2,535599.11,NA,2294.5,1,934731.2575274212,0.9516229842112846,209691.9154044,971245.54
10,2016,eemetric,4,2,982249.56,3,1,2,851831.81,NA,252183.9,1,934731.2575274212,0.9516229842112846,209691.9154044,971245.54
10,2016,ensemble,4,2,982249.56,3,1,2,782429.55,NA,182781.5,1,934731.2575274212,0.9516229842112846,209691.9154044,971245.54
10,2016,geesebal,4,2,982249.56,3,1,2,612661.61,NA,25525.3,1,934731.2575274212,0.9516229842112846,209691.9154044,971245.54
10,2016,ptjpl,4,2,982249.56,3,1,2,760014.11,NA,160366,1,934731.2575274212,0.9516229842112846,209691.9154044,971245.54
10,2016,sims,4,2,982249.56,3,1,2,961729.05,NA,362081,1,934731.2575274212,0.9516229842112846,209691.9154044,971245.54
10,2016,ssebop,4,2,982249.56,3,1,2,1033447.24,NA,433799.2,1,934731.2575274212,0.9516229842112846,209691.9154044,971245.54
10,2017,disalexi,6,1,1056444.09,3,3,2,651299.36,NA,0,1,982249.5635569256,0.9297695664679477,165286.56861288002,971245.54
10,2017,eemetric,6,1,1056444.09,3,3,2,908370.4,NA,152986.2,1,982249.5635569256,0.9297695664679477,165286.56861288002,971245.54
10,2017,ensemble,6,1,1056444.09,3,3,2,792468.57,NA,48212.1,1,982249.5635569256,0.9297695664679477,165286.56861288002,971245.54
10,2017,geesebal,6,1,1056444.09,3,3,2,612231.23,NA,0,1,982249.5635569256,0.9297695664679477,165286.56861288002,971245.54
10,2017,ptjpl,6,1,1056444.09,3,3,2,798070.73,NA,46133.1,1,982249.5635569256,0.9297695664679477,165286.56861288002,971245.54
10,2017,sims,6,1,1056444.09,3,3,2,1033647.7,NA,278263.6,1,982249.5635569256,0.9297695664679477,165286.56861288002,971245.54
10,2017,ssebop,6,1,1056444.09,3,3,2,959376.5,NA,203992.3,1,982249.5635569256,0.9297695664679477,165286.56861288002,971245.54
10,2018,disalexi,6,4,1056444.09,3,3,1,729604.13,30654.3,46506.3,1,1056444.0873184598,0.99999999746173,222026.7339576,971245.54
10,2018,eemetric,6,4,1056444.09,3,3,1,857916.64,58027,172087.9,1,1056444.0873184598,0.99999999746173,222026.7339576,971245.54
10,2018,ensemble,6,4,1056444.09,3,3,1,857491.02,55881.5,171662.2,1,1056444.0873184598,0.99999999746173,222026.7339576,971245.54
10,2018,geesebal,6,4,1056444.09,3,3,1,712279.93,33059,36836.2,1,1056444.0873184598,0.99999999746173,222026.7339576,971245.54
10,2018,ptjpl,6,4,1056444.09,3,3,1,855511.65,68963.2,169682.9,1,1056444.0873184598,0.99999999746173,222026.7339576,971245.54
10,2018,sims,6,4,1056444.09,3,3,1,1005269.6,42902.4,319440.9,1,1056444.0873184598,0.99999999746173,222026.7339576,971245.54
10,2018,ssebop,6,4,1056444.09,3,3,1,1012791.5,10868.5,326962.7,1,1056444.0873184598,0.99999999746173,222026.7339576,971245.54
11,2016,disalexi,5,3,491525.22,0,5,2,330118.8,50009,40454.8,1,461529.9572862255,0.9389751298747713,309603.94568532,789137
11,2016,eemetric,5,3,491525.22,0,5,2,472987.37,71325.5,182486.1,1,461529.9572862255,0.9389751298747713,309603.94568532,789137
11,2016,ensemble,5,3,491525.22,0,5,2,426129.3,53974.2,135628.1,1,461529.9572862255,0.9389751298747713,309603.94568532,789137
11,2016,geesebal,5,3,491525.22,0,5,2,314479.93,17091.7,26865.9,1,461529.9572862255,0.9389751298747713,309603.94568532,789137
11,2016,ptjpl,5,3,491525.22,0,5,2,419646.67,43802.5,129145.4,1,461529.9572862255,0.9389751298747713,309603.94568532,789137
11,2016,sims,5,3,491525.22,0,5,2,499446.41,43295.1,208945.2,1,461529.9572862255,0.9389751298747713,309603.94568532,789137
11,2016,ssebop,5,3,491525.22,0,5,2,573546.76,71684.5,283045.5,1,461529.9572862255,0.9389751298747713,309603.94568532,789137
11,2017,disalexi,5,3,491525.22,0,5,1,320108.19,34352.2,0,1,491525.21620944573,0.9999999922881796,241762.44364272,789137
11,2017,eemetric,5,3,491525.22,0,5,1,420600.01,19209.1,62999.5,1,491525.21620944573,0.9999999922881796,241762.44364272,789137
11,2017,ensemble,5,3,491525.22,0,5,1,383675.18,31794.3,25275.3,1,491525.21620944573,0.9999999922881796,241762.44364272,789137
11,2017,geesebal,5,3,491525.22,0,5,1,315160.17,32255,0,1,491525.21620944573,0.9999999922881796,241762.44364272,789137
11,2017,ptjpl,5,3,491525.22,0,5,1,371931.61,22654,11282.1,1,491525.21620944573,0.9999999922881796,241762.44364272,789137
11,2017,sims,5,3,491525.22,0,5,1,487287.46,22921.3,125574.1,1,491525.21620944573,0.9999999922881796,241762.44364272,789137
11,2017,ssebop,5,3,491525.22,0,5,1,498792.85,43479.8,137079.5,1,491525.21620944573,0.9999999922881796,241762.44364272,789137
11,2018,disalexi,5,4,491525.22,0,5,1,346481.21,20456.4,5634.4,1,491525.21620944573,0.9999999922881796,263965.11703848,789137
11,2018,eemetric,5,4,491525.22,0,5,1,409497.17,35988.5,57280.8,1,491525.21620944573,0.9999999922881796,263965.11703848,789137
11,2018,ensemble,5,4,491525.22,0,5,1,406164.2,32640.9,49648,1,491525.21620944573,0.9999999922881796,263965.11703848,789137
11,2018,geesebal,5,4,491525.22,0,5,1,339580.22,21219.3,262.2,1,491525.21620944573,0.9999999922881796,263965.11703848,789137
11,2018,ptjpl,5,4,491525.22,0,5,1,405452.8,39500.3,47769.9,1,491525.21620944573,0.9999999922881796,263965.11703848,789137
