WR_GROUP,Year,WaterUse_m3,Irrigation_m3,IrrArea_m2
11391,2021,176387.90531076,176387.90531076,477529.0552
11403,2021,157885.67748096,157885.67748096,485622.76800000004
11427,2021,NA,NA,NA
11428,2021,160352.6411916,160352.6411916,700106.1572
11439,2021,140616.93150648,140616.93150648,574653.6088
11455,2021,108546.40326816001,108546.40326816001,299467.3736
11456,2021,108546.40326816001,108546.40326816001,493716.4808
11463,2021,NA,NA,NA
11512,2021,208458.43354908001,208458.43354908001,1497336.868
11551,2021,230661.10694484,230661.10694484,849839.844
11553,2021,143083.89521712,143083.89521712,485622.76800000004
11568,2021,208458.43354908001,208458.43354908001,526091.332
11594,2021,175154.42345544,175154.42345544,485622.76800000004
11604,2021,102378.99399156,102378.99399156,538231.9012
11608,2021,236731.68904467102,236731.68904467102,1456868.304
11613,2021,NA,NA,NA
11614,2021,NA,NA,NA
11615,2021,NA,NA,NA
11616,2021,409515.97596624,409515.97596624,1452821.4476
11651,2021,199824.06056184001,199824.06056184001,971245.5360000001
11784,2021,287401.27228956,287401.27228956,781043.2852
11793,2021,1658.0125659585522,0,0
11836,2021,140616.93150648,140616.93150648,485622.76800000004
11867,2021,NA,NA,NA
11948,2021,0,0,0
11968,2021,154251.94988640427,154251.94988640427,485622.76800000004
11969,2021,124581.66738732,124581.66738732,615122.1728000001
11971,2021,77709.35688516,77709.35688516,485622.76800000004
11972,2021,218326.28839164,218326.28839164,971245.5360000001
11974,2021,106079.43955752,106079.43955752,485622.76800000004
11982,2021,208467.18921817807,208467.18921817807,971245.5360000001
12025,2021,NA,NA,NA
12058,2021,NA,NA,NA
12070,2021,191189.68757460002,191189.68757460002,485622.76800000004
12089,2021,85110.24801708,85110.24801708,485622.76800000004
12090,2021,180088.35087672,180088.35087672,878167.8388
12097,2021,383612.85700452,383612.85700452,3949731.8464
12098,2021,208458.43354908001,208458.43354908001,748668.434
12110,2021,78942.83874048,78942.83874048,501810.1936
12113,2021,145888.0714286754,145888.0714286754,416826.20920000004
12119,2021,29603.56452768,29603.56452768,258998.8096
12174,2021,108546.40326816001,108546.40326816001,485622.76800000004
12251,2021,148017.82263840002,148017.82263840002,465388.48600000003
12267,2021,108546.40326816001,108546.40326816001,509903.90640000004
12274,2021,160121.99574492476,160121.99574492476,708199.87
12312,2021,104845.9577022,104845.9577022,445154.204
12313,2021,373745.00216196,373745.00216196,1031948.382
12349,2021,210925.39725972,210925.39725972,971245.5360000001
12357,2021,124581.66738732,124581.66738732,465388.48600000003
12358,2021,124581.66738732,124581.66738732,465388.48600000003
12397,2021,188722.72386396,188722.72386396,477529.0552
12402,2021,35995.52851529648,35995.52851529648,963151.8232
12441,2021,328106.17351512,328106.17351512,930776.9720000001
12472,2021,146784.34078308,146784.34078308,995526.6744
12499,2021,175154.42345544,175154.42345544,485622.76800000004
12506,2021,54273.201634080004,54273.201634080004,222577.102
12558,2021,NA,NA,NA
12634,2021,118414.25811072,118414.25811072,485622.76800000004
12637,2021,131982.55851924,131982.55851924,485622.76800000004
12638,2021,128282.11295328,128282.11295328,485622.76800000004
12645,2021,166520.0504682,166520.0504682,485622.76800000004
12646,2021,138220.70966532067,138220.70966532067,497763.3372
12662,2021,242180.7473426942,242180.7473426942,732481.0084
12700,2021,103612.47584688,103612.47584688,275186.2352
12725,2021,87577.21172772,87577.21172772,485622.76800000004
12739,2021,NA,NA,NA
12740,2021,238061.99807676,238061.99807676,785090.1416
12762,2021,161586.12304692,161586.12304692,493716.4808
12819,2021,135683.0040852,135683.0040852,485622.76800000004
12833,2021,66608.02018728,66608.02018728,242811.38400000002
12834,2021,83321.23731674347,83321.23731674347,971245.5360000001
12840,2021,104845.9577022,104845.9577022,995526.6744
12897,2021,159716.57760379618,159716.57760379618,485622.76800000004
12910,2021,166520.0504682,166520.0504682,809371.28
12933,2021,120881.22182136,120881.22182136,497763.3372
12952,2021,171453.97788948,171453.97788948,849839.844
12957,2021,312070.90939596,312070.90939596,1464962.0168
12972,2021,161586.12304692,161586.12304692,485622.76800000004
13012,2021,NA,NA,NA
13014,2021,181321.83273204,181321.83273204,598934.7472
13071,2021,182555.31458736002,182555.31458736002,971245.5360000001
13080,2021,187489.24200864,187489.24200864,1343556.3248
13095,2021,249163.33477464,249163.33477464,1092651.2280000001
13102,2021,301418.35657426616,301418.35657426616,971245.5360000001
13106,2021,241762.44364272,241762.44364272,971245.5360000001
13112,2021,136040.30957858116,0,0
13142,2021,119647.73996604,119647.73996604,485622.76800000004
13188,2021,528500.4995496459,528500.4995496459,1173588.3560000001
13210,2021,212158.87911504,212158.87911504,2913736.608
13235,2021,133216.04037456,133216.04037456,485622.76800000004
13258,2021,183788.79644268,183788.79644268,485622.76800000004
13264,2021,199824.06056184001,199824.06056184001,497763.3372
13274,2021,45638.828646840004,45638.828646840004,550372.4704
13294,2021,102378.99399156,102378.99399156,497763.3372
13299,2021,NA,NA,NA
13302,2021,115947.29440008,115947.29440008,971245.5360000001
13341,2021,181321.83273204,181321.83273204,505857.05
13356,2021,409515.97596624,409515.97596624,987432.9616
13359,2021,435419.09492796,435419.09492796,1359743.7504
13371,2021,102378.99399156,102378.99399156,485622.76800000004
13382,2021,112246.84883412,112246.84883412,485622.76800000004
13395,2021,146784.34078308,146784.34078308,485622.76800000004
13408,2021,140616.93150648,140616.93150648,485622.76800000004
13425,2021,164053.08675756,164053.08675756,485622.76800000004
13432,2021,481057.9235748,481057.9235748,3601702.196
13438,2021,71541.94760856,71541.94760856,404685.64
13481,2021,135683.0040852,135683.0040852,485622.76800000004
13487,2021,NA,NA,NA
13489,2021,245462.88920868002,245462.88920868002,825558.7056
13511,2021,81409.80245112,81409.80245112,445154.204
13600,2021,0,0,0
13620,2021,154185.231915,154185.231915,485622.76800000004
13634,2021,90044.17543836,90044.17543836,485622.76800000004
13640,2021,207224.95169376,207224.95169376,890308.408
13661,2021,53039.71977876,53039.71977876,323748.512
13662,2021,198590.57870652,198590.57870652,1942491.0720000002
13665,2021,175154.42345544,175154.42345544,501810.1936
13679,2021,222026.7339576,222026.7339576,971245.5360000001
13703,2021,141850.4133618,141850.4133618,497763.3372
13729,2021,141850.4133618,141850.4133618,485622.76800000004
13745,2021,171453.97788948,171453.97788948,987432.9616
13751,2021,450220.8771918,450220.8771918,971245.5360000001
13774,2021,111013.3669788,111013.3669788,202342.82
13841,2021,32070.52823832,32070.52823832,129499.4048
13846,2021,90044.17543836,90044.17543836,493716.4808
13868,2021,125815.14924264001,125815.14924264001,481575.9116
13871,2021,325639.20980448,325639.20980448,987432.9616
13923,2021,131982.55851924,131982.55851924,493716.4808
13962,2021,315771.35496192,315771.35496192,971245.5360000001
13964,2021,106110.33234416564,106110.33234416564,700106.1572
13997,2021,233128.07065548,233128.07065548,1149307.2176
13998,2021,224493.69766824,224493.69766824,906495.8336
14043,2021,128282.11295328,128282.11295328,971245.5360000001
14089,2021,293568.68156616,293568.68156616,1052182.664
14090,2021,140616.93150648,140616.93150648,497763.3372
14198,2021,99912.03028092001,99912.03028092001,485622.76800000004
14255,2021,87200.86180233142,87200.86180233142,234717.6712
14364,2021,39471.41937024,39471.41937024,959104.9668
14464,2021,303436.53640872,303436.53640872,3884982.1440000003
14644,2021,197357.0968512,197357.0968512,493716.4808
14681,2021,198590.57870652,198590.57870652,951011.2540000001
14689,2021,135683.0040852,135683.0040852,485622.76800000004
14705,2021,69799.30069340115,69799.30069340115,323748.512
14837,2021,56740.16534472,56740.16534472,283279.94800000003
14885,2021,305903.50011936,305903.50011936,971245.5360000001
14887,2021,272599.49002572,272599.49002572,971245.5360000001
14888,2021,101551.75549823443,101551.75549823443,485622.76800000004
14901,2021,178854.8690214,178854.8690214,485622.76800000004
14902,2021,35770.97380428,35770.97380428,485622.76800000004
14915,2021,262731.63518316,262731.63518316,971245.5360000001
14969,2021,513128.45181312,513128.45181312,1375931.176
15095,2021,60440.61091068,60440.61091068,218530.2456
15112,2021,152951.75005968,152951.75005968,493716.4808
15190,2021,151718.26820436,151718.26820436,489669.62440000003
15194,2021,205991.46983844,205991.46983844,837699.2748
15195,2021,230661.10694484,230661.10694484,485622.76800000004
15204,2021,382379.37514920003,382379.37514920003,1456868.304
15284,2021,219559.77024696,219559.77024696,987432.9616
15295,2021,0,0,0
15326,2021,201057.54241716,201057.54241716,930776.9720000001
15366,2021,NA,NA,NA
15412,2021,97445.06657028,97445.06657028,485622.76800000004
15418,2021,156764.3310280181,156764.3310280181,505857.05
15469,2021,170220.49603416,170220.49603416,461341.6296
15475,2021,205991.46983844,205991.46983844,481575.9116
15476,2021,314537.8731066,314537.8731066,930776.9720000001
15511,2021,180088.35087672,180088.35087672,485622.76800000004
15526,2021,NA,NA,NA
15565,2021,213392.36097036,213392.36097036,1392118.6016
15752,2021,346608.40134492,346608.40134492,971245.5360000001
15856,2021,162419.316000899,162419.316000899,1019807.8128000001
15866,2021,61674.092766,61674.092766,202342.82
15867,2021,187489.24200864,187489.24200864,607028.46
15977,2021,217092.80653632001,217092.80653632001,485622.76800000004
16042,2021,133216.04037456,133216.04037456,995526.6744
16058,2021,74008.91131920001,74008.91131920001,283279.94800000003
16089,2021,172687.4597448,172687.4597448,412779.3528
16144,2021,208458.43354908001,208458.43354908001,485622.76800000004
16196,2021,141850.4133618,141850.4133618,728434.152
16207,2021,46872.31050216,46872.31050216,485622.76800000004
16288,2021,173920.94160012002,173920.94160012002,493716.4808
16314,2021,129515.5948086,129515.5948086,497763.3372
16358,2021,181321.83273204,181321.83273204,959104.9668
16395,2021,408282.49411092,408282.49411092,1942491.0720000002
16396,2021,163189.31899194844,163189.31899194844,485622.76800000004
16409,2021,111013.3669788,111013.3669788,493716.4808
16420,2021,85110.24801708,85110.24801708,477529.0552
16464,2021,82643.28430644001,82643.28430644001,809371.28
16488,2021,207224.95169376,207224.95169376,987432.9616
16671,2021,379912.41143856,379912.41143856,971245.5360000001
16698,2021,312070.90939596,312070.90939596,1578273.996
16764,2021,134449.52222988,134449.52222988,485622.76800000004
16847,2021,86316.58843382026,86316.58843382026,210436.53280000002
17060,2021,337974.02835768,337974.02835768,971245.5360000001
17067,2021,NA,NA,NA
17106,2021,53659.79755134445,53659.79755134445,307561.08640000003
17150,2021,112246.84883412,112246.84883412,485622.76800000004
17251,2021,114713.81254476,114713.81254476,485622.76800000004
17264,2021,531630.67964292,531630.67964292,1942491.0720000002
17386,2021,199824.06056184001,199824.06056184001,485622.76800000004
17404,2021,148017.82263840002,148017.82263840002,485622.76800000004
17435,2021,85110.24801708,85110.24801708,971245.5360000001
17456,2021,107312.92141284,107312.92141284,497763.3372
17467,2021,NA,NA,NA
17491,2021,0,0,0
17497,2021,186255.76015332,186255.76015332,445154.204
17566,2021,NA,NA,NA
17665,2021,120881.22182136,120881.22182136,424919.922
17683,2021,160352.6411916,160352.6411916,530138.1884
17695,2021,NA,NA,NA
17758,2021,NA,NA,NA
17933,2021,102378.99399156,102378.99399156,485622.76800000004
17935,2021,143083.89521712,143083.89521712,748668.434
17953,2021,92511.139149,92511.139149,505857.05
18005,2021,140616.93150648,140616.93150648,493716.4808
18129,2021,187489.24200864,187489.24200864,477529.0552
18146,2021,NA,NA,NA
18149,2021,111013.3669788,111013.3669788,485622.76800000004
18168,2021,7459.958775936476,0,0
18169,2021,NA,NA,NA
18183,2021,NA,NA,NA
18187,2021,205991.46983844,205991.46983844,493716.4808
18191,2021,NA,NA,NA
18237,2021,NA,NA,NA
18256,2021,NA,NA,NA
18304,2021,205991.46983844,205991.46983844,493716.4808
18312,2021,60440.61091068,0,0
18315,2021,87577.21172772,87577.21172772,870074.126
18326,2021,48105.79235748,48105.79235748,222577.102
18337,2021,175154.42345544,175154.42345544,477529.0552
18407,2021,NA,NA,NA
18475,2021,131982.55851924,131982.55851924,485622.76800000004
18478,2021,465022.65945564,465022.65945564,2132693.3228
18505,2021,98678.5484256,98678.5484256,493716.4808
18575,2021,265198.5988938,265198.5988938,748668.434
18582,2021,156652.19562564002,156652.19562564002,501810.1936
18608,2021,152951.75005968,152951.75005968,485622.76800000004
18660,2021,177621.38716608,177621.38716608,497763.3372
18763,2021,144317.37707244,144317.37707244,477529.0552
18797,2021,247929.85291932,247929.85291932,971245.5360000001
18836,2021,NA,NA,NA
18837,2021,NA,NA,NA
18838,2021,NA,NA,NA
18844,2021,NA,NA,NA
18915,2021,47875.68065457574,47875.68065457574,509903.90640000004
18986,2021,NA,NA,NA
18996,2021,98678.5484256,98678.5484256,481575.9116
19020,2021,212158.87911504,212158.87911504,971245.5360000001
19034,2021,222026.7339576,222026.7339576,930776.9720000001
19035,2021,212158.87911504,212158.87911504,951011.2540000001
19083,2021,NA,NA,NA
19084,2021,NA,NA,NA
19087,2021,109779.88512348,109779.88512348,461341.6296
19121,2021,NA,NA,NA
19123,2021,139810.5847285683,139810.5847285683,485622.76800000004
19157,2021,NA,NA,NA
19201,2021,NA,NA,NA
19277,2021,NA,NA,NA
19289,2021,751190.44988988,751190.44988988,1885835.0824
19291,2021,140616.93150648,140616.93150648,744621.5776000001
19299,2021,240528.9617874,240528.9617874,829605.562
19310,2021,107312.92141284,107312.92141284,485622.76800000004
19336,2021,153864.7017459986,153864.7017459986,979339.2488000001
19469,2021,181321.83273204,181321.83273204,971245.5360000001
19518,2021,120881.22182136,120881.22182136,485622.76800000004
19541,2021,317004.83681724,317004.83681724,971245.5360000001
19612,2021,166520.0504682,166520.0504682,323748.512
19713,2021,NA,NA,NA
19857,2021,213392.36097036,213392.36097036,485622.76800000004
19858,2021,210925.39725972,210925.39725972,485622.76800000004
19876,2021,386079.82071516,386079.82071516,979339.2488000001
19906,2021,210925.39725972,210925.39725972,493716.4808
19980,2021,157885.67748096,157885.67748096,485622.76800000004
20136,2021,197357.0968512,197357.0968512,485622.76800000004
20156,2021,NA,NA,NA
20231,2021,NA,NA,NA
20343,2021,165286.56861288002,165286.56861288002,485622.76800000004
20344,2021,120881.22182136,120881.22182136,497763.3372
20369,2021,72775.42946388,72775.42946388,485622.76800000004
20414,2021,127048.63109796001,127048.63109796001,485622.76800000004
20433,2021,NA,NA,NA
20449,2021,164053.08675756,164053.08675756,489669.62440000003
20501,2021,NA,NA,NA
20502,2021,NA,NA,NA
20595,2021,NA,NA,NA
20626,2021,170220.49603416,170220.49603416,465388.48600000003
20632,2021,NA,NA,NA
20684,2021,205991.46983844,205991.46983844,809371.28
20724,2021,NA,NA,NA
20763,2021,204757.98798312,204757.98798312,485622.76800000004
20785,2021,191189.68757460002,191189.68757460002,489669.62440000003
20794,2021,NA,NA,NA
20795,2021,NA,NA,NA
20796,2021,NA,NA,NA
20810,2021,180088.35087672,180088.35087672,493716.4808
20812,2021,286167.79043424,286167.79043424,1902022.5080000001
20813,2021,175154.42345544,175154.42345544,971245.5360000001
20814,2021,NA,NA,NA
20827,2021,88810.69358304,88810.69358304,481575.9116
20908,2021,1724.2573602605516,0,0
20977,2021,NA,NA,NA
21021,2021,NA,NA,NA
21022,2021,NA,NA,NA
21031,2021,NA,NA,NA
21246,2021,108546.40326816001,108546.40326816001,441107.34760000004
21259,2021,33609.20175369775,33609.20175369775,485622.76800000004
21422,2021,107312.92141284,107312.92141284,497763.3372
21445,2021,NA,NA,NA
21485,2021,98516.22975247605,98516.22975247605,485622.76800000004
21486,2021,100433.16482873492,100433.16482873492,485622.76800000004
21498,2021,NA,NA,NA
21562,2021,280000.38115764,280000.38115764,987432.9616
21563,2021,NA,NA,NA
21564,2021,126611.97191183925,126611.97191183925,485622.76800000004
21579,2021,NA,NA,NA
21598,2021,NA,NA,NA
21605,2021,NA,NA,NA
21627,2021,56740.16534472,56740.16534472,303514.23
21721,2021,NA,NA,NA
21784,2021,165286.56861288002,165286.56861288002,493716.4808
21854,2021,212499.99059527725,212499.99059527725,1044088.9512
21897,2021,NA,NA,NA
21898,2021,NA,NA,NA
21899,2021,161586.12304692,161586.12304692,505857.05
21932,2021,NA,NA,NA
21943,2021,NA,NA,NA
21983,2021,171453.97788948,171453.97788948,505857.05
21994,2021,NA,NA,NA
22015,2021,262075.38396746982,262075.38396746982,728434.152
22057,2021,16035.26411916,16035.26411916,404685.64
22191,2021,196123.61499588,196123.61499588,505857.05
22259,2021,NA,NA,NA
22315,2021,222026.7339576,222026.7339576,971245.5360000001
22342,2021,162819.60490224,162819.60490224,485622.76800000004
22367,2021,NA,NA,NA
22384,2021,175154.42345544,175154.42345544,485622.76800000004
22385,2021,NA,NA,NA
22432,2021,NA,NA,NA
22449,2021,141850.4133618,141850.4133618,513950.7628
22452,2021,65374.53833196,65374.53833196,505857.05
22690,2021,70889.50073677115,0,0
22703,2021,NA,NA,NA
22707,2021,NA,NA,NA
22756,2021,76475.87502984,76475.87502984,485622.76800000004
22783,2021,NA,NA,NA
22828,2021,203524.5061278,203524.5061278,485622.76800000004
22913,2021,134449.52222988,134449.52222988,477529.0552
22914,2021,123348.185532,123348.185532,465388.48600000003
22917,2021,NA,NA,NA
22934,2021,222026.7339576,222026.7339576,501810.1936
23310,2021,30264.785995651186,0,0
23311,2021,10094.192484897429,0,0
23321,2021,177621.38716608,177621.38716608,485622.76800000004
23369,2021,21581.039816863737,21581.039816863737,914589.5464
23819,2021,197336.4284753776,197336.4284753776,505857.05
24370,2021,138143.48716224855,138143.48716224855,396591.92720000003
24379,2021,171935.1460065387,171935.1460065387,485622.76800000004
24395,2021,202291.02427248,202291.02427248,497763.3372
24396,2021,189956.20571928,189956.20571928,485622.76800000004
24431,2021,226960.66137888,226960.66137888,501810.1936
24503,2021,NA,NA,NA
24544,2021,5807.965022717366,0,0
24612,2021,NA,NA,NA
24619,2021,NA,NA,NA
24695,2021,1233.48185532,0,0
24721,2021,160352.6411916,160352.6411916,485622.76800000004
24733,2021,119647.73996604,119647.73996604,485622.76800000004
24742,2021,NA,NA,NA
24783,2021,0,0,0
24800,2021,113480.33068944,113480.33068944,416826.20920000004
24807,2021,103330.14431898168,103330.14431898168,485622.76800000004
24809,2021,NA,NA,NA
24966,2021,38.14185985068123,0,0
25016,2021,NA,NA,NA
25159,2021,0,0,0
25584,2021,50.13406032775131,0,0
25853,2021,0,0,0
25991,2021,23077.03654304361,0,0
26037,2021,463789.17760032,463789.17760032,1416399.74
26167,2021,0,0,0
26339,2021,36690.90958462663,0,0
26342,2021,NA,NA,NA
26539,2021,NA,NA,NA
26567,2021,NA,NA,NA
26662,2021,6230.41753952324,0,0
26853,2021,NA,NA,NA
26941,2021,155418.71377032,155418.71377032,647497.024
26990,2021,NA,NA,NA
27111,2021,27136.600817040002,27136.600817040002,667731.306
27373,2021,131982.55851924,131982.55851924,570606.7524
27506,2021,46872.31050216,46872.31050216,424919.922
