UID,Year,precip_mm,ETo_mm,ETr_mm
348272,2016,484.7,1533.53,2173.46
348272,2017,808.39,1506.52,2135.61
348272,2018,762,1464.54,2059.51
348272,2019,674.68,1354.74,1882.7
348272,2020,467.34,1584.28,2273.43
348272,2021,535.27,1541.2,2193.76
348273,2016,531.37,1567.39,2236.75
348273,2017,767.4,1530,2183.2
348273,2018,716.7,1470.7,2078.8
348273,2019,747.9,1381,1929.1000000000001
348273,2020,380.8,1597.4,2304.3
348273,2021,528.4,1547.5,2213.1
348274,2016,660.9,1502.8,2120.01
348274,2017,701.4,1507.2,2140.1
348274,2018,700.4,1402.8,1956.5
348274,2019,814.8,1331,1839.9
348274,2020,433.4,1546.2,2211.4
348274,2021,519.3,1513.7,2149.6
348276,2016,589.7,1486.47,2092.5
348276,2017,719.6800000000001,1480.74,2091.68
348276,2018,650.28,1387.33,1932.36
348276,2019,742.74,1313.24,1809
348276,2020,402.49,1544.5,2207.93
348276,2021,493.49,1500.98,2126.67
348278,2016,653.23,1501.1100000000001,2118.26
348278,2017,721.2,1496.2,2120.6
348278,2018,642.6,1397.7,1950.8
348278,2019,750.8,1327.3,1832
348278,2020,393.09999999999997,1552.5,2222.1
348278,2021,468.6,1511.9,2146.4
348279,2016,660.9,1502.8,2120.01
348279,2017,701.4,1507.2,2140.1
348279,2018,700.4,1402.8,1956.5
348279,2019,814.8,1331,1839.9
348279,2020,433.4,1546.2,2211.4
348279,2021,519.3,1513.7,2149.6
348282,2016,573.36,1501.95,2119.55
348282,2017,740.5,1486.9,2103.5
348282,2018,621.2,1408.6,1966.4
348282,2019,775.6,1327.9,1834
348282,2020,388.8,1556,2229
348282,2021,505.6,1507.4,2139.2
348284,2016,568.6899999999999,1550.26,2205.23
348284,2017,738.5,1520.6,2165.7
348284,2018,681,1451.4,2043.3999999999999
348284,2019,771.7,1378.3,1923.6
348284,2020,389.3,1586,2282.6
348284,2021,518.4,1536.4,2191.4
348285,2016,651.21,1501.35,2118.58
348285,2017,721.67,1496.16,2120.29
348285,2018,642.08,1398.15,1951.2
348285,2019,751.02,1327.49,1832.32
348285,2020,392.75,1552.91,2222.45
348285,2021,468.83,1511.92,2146.57
348287,2016,565.6999999999999,1521.33,2154.52
348287,2017,740.5,1502,2131.3
348287,2018,609.4,1431.8999999999999,2008.1999999999998
348287,2019,800.1,1344.1000000000001,1863.5
348287,2020,374.2,1567.9,2250.6
348287,2021,525.6,1520.6,2161.6
348288,2016,601.32,1535.45,2178.86
348288,2017,716,1512.1,2147.7
348288,2018,636.7,1439,2019.8999999999999
348288,2019,786.4,1362.6,1895.1
348288,2020,386.2,1572.2,2259.6
348288,2021,507.4,1524.9,2171.6
348289,2016,657.22,1488.83,2097.09
348289,2017,699.2,1491.1,2112
348289,2018,647.7,1387.1,1929.4
348289,2019,760.8,1315.3,1811.5
348289,2020,389.9,1541.3999999999999,2203.4
348289,2021,474.09999999999997,1506.7,2136.5
348291,2016,570.9300000000001,1542.21,2190.66
348291,2017,730,1519.1,2159.8
348291,2018,706.1,1442.3,2027.6
348291,2019,756.4,1381.7,1926.5
348291,2020,400.09999999999997,1578.5,2270.6
348291,2021,528.5,1533.3,2185.2
348292,2016,594.8399999999999,1537.25,2182.6
348292,2017,737.6999999999999,1512.3,2146.7
348292,2018,629,1444,2028.8
348292,2019,795.4000000000001,1357.8,1889.3
348292,2020,381.8,1575.2,2265.1
348292,2021,498,1527.6,2175.3
348294,2016,527.98,1526.76,2165.7200000000003
348294,2017,735.3,1500.9,2130.9
348294,2018,638.1999999999999,1441.6000000000001,2026.4
348294,2019,827.7,1344.7,1867.4
348294,2020,365.7,1571,2256.9
348294,2021,545,1522,2166.6
348295,2016,662.87,1501.24,2117.81
348295,2017,696.2,1499.1,2125.4
348295,2018,636.2,1398.1,1950.5
348295,2019,764.1,1327.2,1833.1
348295,2020,403.5,1550.3,2218.1
348295,2021,468.1,1513,2148.2
348297,2016,657.22,1488.83,2097.09
348297,2017,699.2,1491.1,2112
348297,2018,647.7,1387.1,1929.4
348297,2019,760.8,1315.3,1811.5
348297,2020,389.9,1541.3999999999999,2203.4
348297,2021,474.09999999999997,1506.7,2136.5
348298,2016,645.9399999999999,1491.6799999999998,2101.54
348298,2017,651.31,1495.81,2119.5699999999997
348298,2018,626.48,1388.68,1934.57
348298,2019,778.27,1317.89,1816.01
348298,2020,393.86,1540.46,2202.68
348298,2021,469.74,1508.37,2139.54
348301,2016,620.6899999999999,1527.91,2164.43
348301,2017,730.39,1514.77,2152.25
348301,2018,733.53,1427.48,2001.04
348301,2019,739.29,1365.46,1897.75
348301,2020,424.31,1568.44,2250.55
348301,2021,528.03,1527.13,2174.9500000000003
348302,2016,516.87,1545.82,2196.18
348302,2017,822.9,1520,2160.3
348302,2018,728.6,1466.3,2064.8
348302,2019,701.5,1365,1898.8
348302,2020,432.40000000000003,1584.1,2278.6
348302,2021,596.6999999999999,1542.4,2197.9
348303,2016,591.02,1537.24,2181.42
348303,2017,735.9,1518.7,2160.6
348303,2018,727.7,1437.1,2017
348303,2019,740.4,1378.6,1920.6
348303,2020,410.90000000000003,1576.8,2264.1
348303,2021,532.6999999999999,1531.6,2182.5
348304,2016,662.87,1501.24,2117.81
348304,2017,696.2,1499.1,2125.4
348304,2018,636.2,1398.1,1950.5
348304,2019,764.1,1327.2,1833.1
348304,2020,403.5,1550.3,2218.1
348304,2021,468.1,1513,2148.2
348305,2016,534.86,1556.96,2216.98
348305,2017,755.4,1529.5,2180.5
348305,2018,732.8,1457.5,2052.8
348305,2019,734.4,1393.9,1949.7
348305,2020,405.7,1593.2,2295.9
348305,2021,539.6,1545.9,2206.8
348306,2016,628.19,1518.85,2149.09
348306,2017,720.9,1502.7,2132.5
348306,2018,630.9,1422,1991
348306,2019,766.5,1344.8,1862.5
348306,2020,383.4,1561.4,2238.9
348306,2021,491.6,1519.8,2159.4
348307,2016,657.22,1488.83,2097.09
348307,2017,699.2,1491.1,2112
348307,2018,647.7,1387.1,1929.4
348307,2019,760.8,1315.3,1811.5
348307,2020,389.9,1541.3999999999999,2203.4
348307,2021,474.09999999999997,1506.7,2136.5
348308,2016,553.5500000000001,1532.2,2174.71
348308,2017,745.49,1504.64,2137.06
348308,2018,634.28,1443.52,2030.36
348308,2019,797.33,1348.14,1872.22
348308,2020,357.77,1569.42,2255.1
348308,2021,529.6,1521.98,2167.58
348309,2016,660.9,1502.8,2120.01
348309,2017,701.4,1507.2,2140.1
348309,2018,700.4,1402.8,1956.5
348309,2019,814.8,1331,1839.9
348309,2020,433.4,1546.2,2211.4
348309,2021,519.3,1513.7,2149.6
348310,2016,594.8399999999999,1537.25,2182.6
348310,2017,737.6999999999999,1512.3,2146.7
348310,2018,629,1444,2028.8
348310,2019,795.4000000000001,1357.8,1889.3
348310,2020,381.8,1575.2,2265.1
348310,2021,498,1527.6,2175.3
348311,2016,496.92,1548.3400000000001,2200.53
348311,2017,760.7,1519.8,2162.1
348311,2018,705.7,1462.7,2061.4
348311,2019,712.7,1365.8,1902.3
348311,2020,404.6,1582.4,2275.1
348311,2021,584.6,1538.2,2192.7
348312,2016,513.96,1545.43,2195.56
348312,2017,835.7,1518,2157.2
348312,2018,754.8,1468.9,2070.4
348312,2019,693.9,1365.3999999999999,1899.3999999999999
348312,2020,458.2,1588.3,2283.8
348312,2021,583.3,1544.8,2201.2
348313,2016,556.76,1523.77,2159.6
348313,2017,740.68,1499.66,2127.27
348313,2018,613.74,1435.55,2015.11
348313,2019,812.02,1342.96,1862.48
348313,2020,363.46,1567,2250.08
348313,2021,532.17,1518.1,2160.46
348314,2016,552.52,1494.85,2109.02
348314,2017,744.15,1479.6299999999999,2092.18
348314,2018,585.99,1407.72,1967.41
348314,2019,810.09,1320.15,1823.1100000000001
348314,2020,403.43,1552.54,2223.96
348314,2021,522.51,1502.98,2131.69
348315,2016,580.99,1535.45,2180.02
348315,2017,749.7,1508.9,2144.4
348315,2018,625.6,1443.3999999999999,2029.7
348315,2019,788.9,1352.6,1878.5
348315,2020,365.09999999999997,1573.5,2259.5
348315,2021,503,1523.7,2170
348316,2016,653.23,1501.1100000000001,2118.26
348316,2017,721.2,1496.2,2120.6
348316,2018,642.6,1397.7,1950.8
348316,2019,750.8,1327.3,1832
348316,2020,393.09999999999997,1552.5,2222.1
348316,2021,468.6,1511.9,2146.4
348319,2016,535.72,1534.6399999999999,2174.34
348319,2017,837.2,1509.6,2140.5
348319,2018,744.6,1462,2055.3
348319,2019,669.2,1355.8,1881.1
348319,2020,481.6,1578.6,2264
348319,2021,600.5,1538.3,2188.4
348320,2016,504.27,1557.83,2218.4500000000003
348320,2017,762.6,1527.1,2174
348320,2018,738.5,1467.8999999999999,2072.6
348320,2019,741.9,1374.8,1916.4
348320,2020,402.1,1590.3,2289.7
348320,2021,559.3,1543.2,2203.9
348321,2016,655.77,1514.81,2141.0099999999998
348321,2017,713.6,1511.7,2148.2
348321,2018,716.1,1416.7,1981.6
348321,2019,779.9,1346,1862.6
348321,2020,422.3,1558.2,2231.2999999999997
348321,2021,521.1,1520.4,2161.9
348322,2016,657.22,1488.83,2097.09
348322,2017,699.2,1491.1,2112
348322,2018,647.7,1387.1,1929.4
348322,2019,760.8,1315.3,1811.5
348322,2020,389.9,1541.3999999999999,2203.4
348322,2021,474.09999999999997,1506.7,2136.5
348323,2016,516.87,1545.82,2196.18
348323,2017,822.9,1520,2160.3
348323,2018,728.6,1466.3,2064.8
348323,2019,701.5,1365,1898.8
348323,2020,432.40000000000003,1584.1,2278.6
348323,2021,596.6999999999999,1542.4,2197.9
348324,2016,560.13,1548.26,2202.93
348324,2017,755.7,1516,2157.5
348324,2018,652.3,1454.5,2050.6
348324,2019,740.4,1355.4,1886.3
348324,2020,352,1576.9,2268.6
348324,2021,500.9,1529.6,2180.7
348326,2016,655.41,1515.56,2141.82
348326,2017,723.34,1512.58,2149.1
348326,2018,753.72,1413.33,1974.44
348326,2019,739.03,1346.38,1862.54
348326,2020,443.15000000000003,1556.5,2229.88
348326,2021,534.54,1522.38,2163.85
348327,2016,594.8399999999999,1537.25,2182.6
348327,2017,737.6999999999999,1512.3,2146.7
348327,2018,629,1444,2028.8
348327,2019,795.4000000000001,1357.8,1889.3
348327,2020,381.8,1575.2,2265.1
348327,2021,498,1527.6,2175.3
348328,2016,641.49,1496.86,2109.84
348328,2017,661.6,1502.4,2131
348328,2018,656.4,1395.7,1946.5
348328,2019,782.1,1324.5,1827.7
348328,2020,413.40000000000003,1542,2204
348328,2021,489.6,1509.7,2140.9
348329,2016,580.99,1535.45,2180.02
348329,2017,749.7,1508.9,2144.4
348329,2018,625.6,1443.3999999999999,2029.7
348329,2019,788.9,1352.6,1878.5
348329,2020,365.09999999999997,1573.5,2259.5
348329,2021,503,1523.7,2170
348331,2016,580.9,1524.06,2156.52
348331,2017,766.8,1509.4,2143.8
348331,2018,776.1,1426.8,1998.3
348331,2019,719.9,1349.3,1870.9
348331,2020,449.7,1559.3999999999999,2234.9
348331,2021,554.9,1524,2167.3
348332,2016,582.95,1521.34,2154.02
348332,2017,738.2,1499.5,2125.8
348332,2018,618.7,1428.4,2002
348332,2019,785.9,1341.4,1859.7
348332,2020,384.8,1562.9,2242.4
348332,2021,509.9,1517.1000000000001,2155
348333,2016,607.85,1478.92,2079.36
348333,2017,709.8,1478.2,2087.9
348333,2018,660.7,1377.4,1912.9
348333,2019,720.3000000000001,1302.3,1791.6
348333,2020,403.2,1537,2194.6
348333,2021,502.3,1496.5,2118.7
348335,2016,565.6999999999999,1521.33,2154.52
348335,2017,740.5,1502,2131.3
348335,2018,609.4,1431.8999999999999,2008.1999999999998
348335,2019,800.1,1344.1000000000001,1863.5
348335,2020,374.2,1567.9,2250.6
348335,2021,525.6,1520.6,2161.6
348336,2016,527.98,1526.76,2165.7200000000003
348336,2017,735.3,1500.9,2130.9
348336,2018,638.1999999999999,1441.6000000000001,2026.4
348336,2019,827.7,1344.7,1867.4
348336,2020,365.7,1571,2256.9
348336,2021,545,1522,2166.6
348337,2016,665.4,1508.46,2129.59
348337,2017,721.4,1509.7,2143
348337,2018,728.7,1408.5,1965.5
348337,2019,791.2,1338.6,1849.9
348337,2020,436.6,1550.9,2217.9
348337,2021,532.3000000000001,1517.5,2154.5
348338,2016,660.9,1502.8,2120.01
348338,2017,701.4,1507.2,2140.1
348338,2018,700.4,1402.8,1956.5
348338,2019,814.8,1331,1839.9
348338,2020,433.4,1546.2,2211.4
348338,2021,519.3,1513.7,2149.6
348339,2016,655.77,1514.81,2141.0099999999998
348339,2017,713.6,1511.7,2148.2
348339,2018,716.1,1416.7,1981.6
348339,2019,779.9,1346,1862.6
348339,2020,422.3,1558.2,2231.2999999999997
348339,2021,521.1,1520.4,2161.9
348340,2016,511.28000000000003,1543.95,2196.33
348340,2017,742.9,1513.9,2152.6
348340,2018,672.5,1457.7,2053.4
348340,2019,790.8,1355.8,1887.3999999999999
348340,2020,366,1581.3,2276
348340,2021,557.1,1533.5,2188.6
348341,2016,642.13,1527.86,2164.8
348341,2017,712.5,1511.9,2146.7
348341,2018,687.9,1428.7,2003.3
348341,2019,759.6,1361.7,1892.1
348341,2020,394,1566.9,2248.6
348341,2021,516,1524.5,2169.7
348342,2016,665.4,1508.46,2129.59
348342,2017,721.4,1509.7,2143
348342,2018,728.7,1408.5,1965.5
348342,2019,791.2,1338.6,1849.9
348342,2020,436.6,1550.9,2217.9
348342,2021,532.3000000000001,1517.5,2154.5
348343,2016,612.89,1531.03,2169.7799999999997
348343,2017,747,1516.7,2159.5
348343,2018,763.5,1433.5,2011.1
348343,2019,727.4,1358.9,1888.6000000000001
348343,2020,448.4,1571,2255.8
348343,2021,543.8000000000001,1533,2183.1
348344,2016,675.17,1504.3999999999999,2122.53
348344,2017,720.4,1509,2142.5
348344,2018,730.8,1400.2,1952.4
348344,2019,800.3,1331.9,1838.4
348344,2020,440.1,1545,2208.8
348344,2021,542.1,1515.5,2152.9
348345,2016,491.93,1561.43,2227.48
348345,2017,761.5,1528.2,2179.5
348345,2018,704.3,1475.1,2087.1
348345,2019,728.7,1371.2,1914.2
348345,2020,385,1597,2304
348345,2021,567.3,1548.2,2215.5
348347,2016,580.9,1524.06,2156.52
348347,2017,766.8,1509.4,2143.8
348347,2018,776.1,1426.8,1998.3
348347,2019,719.9,1349.3,1870.9
348347,2020,449.7,1559.3999999999999,2234.9
348347,2021,554.9,1524,2167.3
348348,2016,477.63,1540.08,2190.05
348348,2017,728.8000000000001,1513.4,2153.3
348348,2018,651.8,1464.3,2066.2
348348,2019,801.9,1358.3,1891.7
348348,2020,362,1589,2289.3
348348,2021,531.7,1540,2199.2000000000003
348349,2016,600.1999999999999,1520.17,2151.37
348349,2017,727.6,1502.6,2130.1
348349,2018,615,1425.2,1995.8
348349,2019,777.2,1343.1,1861.3
348349,2020,382.7,1563.6,2242.1
348349,2021,495.7,1518.8,2158.4
348350,2016,601.32,1535.45,2178.86
348350,2017,716,1512.1,2147.7
348350,2018,636.7,1439,2019.8999999999999
348350,2019,786.4,1362.6,1895.1
348350,2020,386.2,1572.2,2259.6
348350,2021,507.4,1524.9,2171.6
348352,2016,631.55,1524.6,2158.04
348352,2017,735.8,1514.54,2152.89
348352,2018,751.59,1426,1997.1
348352,2019,734.85,1354.11,1878.52
348352,2020,442.61,1565,2244.13
348352,2021,536.79,1527.46,2173.39
348353,2016,468.40999999999997,1529.6299999999999,2166.62
348353,2017,790.7,1501.2,2127.8
348353,2018,751.8,1468.9,2066.9
348353,2019,678.9,1355.7,1881.6
348353,2020,453.3,1585.5,2277.6
348353,2021,499.40000000000003,1541.5,2195.5
348354,2016,511.28000000000003,1543.95,2196.33
348354,2017,742.9,1513.9,2152.6
348354,2018,672.5,1457.7,2053.4
348354,2019,790.8,1355.8,1887.3999999999999
348354,2020,366,1581.3,2276
348354,2021,557.1,1533.5,2188.6
348355,2016,612.89,1531.03,2169.7799999999997
348355,2017,747,1516.7,2159.5
348355,2018,763.5,1433.5,2011.1
348355,2019,727.4,1358.9,1888.6000000000001
348355,2020,448.4,1571,2255.8
348355,2021,543.8000000000001,1533,2183.1
348357,2016,600.1999999999999,1520.17,2151.37
348357,2017,727.6,1502.6,2130.1
348357,2018,615,1425.2,1995.8
348357,2019,777.2,1343.1,1861.3
348357,2020,382.7,1563.6,2242.1
348357,2021,495.7,1518.8,2158.4
348359,2016,655.77,1514.81,2141.0099999999998
348359,2017,713.6,1511.7,2148.2
348359,2018,716.1,1416.7,1981.6
348359,2019,779.9,1346,1862.6
348359,2020,422.3,1558.2,2231.2999999999997
348359,2021,521.1,1520.4,2161.9
348360,2016,647.27,1517.5,2146.6
348360,2017,712,1504,2135.7
348360,2018,644,1420.7,1988.2
348360,2019,758.7,1343.3,1861.6
348360,2020,386.8,1559.6,2235.8
348360,2021,486.8,1519.8,2160.4
348363,2016,580.99,1535.45,2180.02
348363,2017,749.7,1508.9,2144.4
348363,2018,625.6,1443.3999999999999,2029.7
348363,2019,788.9,1352.6,1878.5
348363,2020,365.09999999999997,1573.5,2259.5
348363,2021,503,1523.7,2170
348364,2016,468.40999999999997,1529.6299999999999,2166.62
348364,2017,790.7,1501.2,2127.8
348364,2018,751.8,1468.9,2066.9
348364,2019,678.9,1355.7,1881.6
348364,2020,453.3,1585.5,2277.6
348364,2021,499.40000000000003,1541.5,2195.5
348368,2016,601.32,1535.45,2178.86
348368,2017,716,1512.1,2147.7
348368,2018,636.7,1439,2019.8999999999999
348368,2019,786.4,1362.6,1895.1
348368,2020,386.2,1572.2,2259.6
348368,2021,507.4,1524.9,2171.6
348370,2016,619.62,1503.52,2122.4
348370,2017,729.3,1495.9,2116.7
348370,2018,633.4,1402.3,1955.5
348370,2019,754.3,1329.3,1836.1
348370,2020,387.2,1556.4,2226
348370,2021,472.4,1512,2148
348371,2016,636.34,1520.49,2151.44
348371,2017,724.6,1514.9,2153.4
348371,2018,775.6,1422.6,1991.6
348371,2019,719.1,1348.3,1868.3
348371,2020,448.1,1562.1,2239.6
348371,2021,536,1526.7,2172.3
348375,2016,645.13,1488.47,2096.43
348375,2017,649.5,1493,2115.3
348375,2018,626,1383.8,1927.2
348375,2019,777,1314,1809.2
348375,2020,387.1,1537.8,2198.6
348375,2021,469.2,1506.9,2136.6
348377,2016,661.25,1513.52,2138.87
348377,2017,705,1504.6,2136.9
348377,2018,659.2,1413.9,1976.2
348377,2019,774.6,1340.8,1856.4
348377,2020,404.3,1555.8,2227.3
348377,2021,488.5,1517.1,2153.9
348378,2016,554,1531.99,2169.02
348378,2017,812.29,1507.8899999999999,2136.81
348378,2018,720.16,1459.58,2052.48
348378,2019,653.49,1352.09,1874.55
348378,2020,497.94,1573.83,2255.35
348378,2021,623.61,1534.43,2182.47
348381,2016,546.78,1547.18,2198.01
348381,2017,763.1,1524.1,2168.2
348381,2018,730.9,1447.5,2036.5
348381,2019,726.7,1373.4,1913.1
348381,2020,427.1,1580.9,2271.7
348381,2021,572.7,1539,2193.7
348383,2016,590.46,1536.69,2181.79
348383,2017,741.48,1511.28,2146.01
348383,2018,627.95,1443.82,2029.08
348383,2019,793.37,1356.24,1885.99
348383,2020,376.54,1574.69,2263.42
348383,2021,499.56,1526.43,2173.7
348384,2016,619.62,1503.52,2122.4
348384,2017,729.3,1495.9,2116.7
348384,2018,633.4,1402.3,1955.5
348384,2019,754.3,1329.3,1836.1
348384,2020,387.2,1556.4,2226
348384,2021,472.4,1512,2148
348385,2016,655.77,1514.81,2141.0099999999998
348385,2017,713.6,1511.7,2148.2
348385,2018,716.1,1416.7,1981.6
348385,2019,779.9,1346,1862.6
348385,2020,422.3,1558.2,2231.2999999999997
348385,2021,521.1,1520.4,2161.9
348387,2016,650.44,1479.32,2080.5099999999998
348387,2017,675.8,1490.1,2109.7
348387,2018,665.8,1375.7,1912.6
348387,2019,788.7,1306.5,1796.2
348387,2020,377.2,1532.9,2188.8
348387,2021,493.5,1501.7,2128.1
348388,2016,641.49,1496.86,2109.84
348388,2017,661.6,1502.4,2131
348388,2018,656.4,1395.7,1946.5
348388,2019,782.1,1324.5,1827.7
348388,2020,413.40000000000003,1542,2204
348388,2021,489.6,1509.7,2140.9
348389,2016,551.61,1486.8899999999999,2095.19
348389,2017,750.6,1474.6,2082.8
348389,2018,592.9,1397.6,1948.6
348389,2019,806.1,1315.4,1814
348389,2020,413.5,1548.7,2215.5
348389,2021,518.1,1497.7,2122.6
348390,2016,638.37,1488.23,2095.87
348390,2017,727.4,1488.32,2106.32
348390,2018,669.5,1387.41,1931.0600000000002
348390,2019,748.4399999999999,1314.19,1811.15
348390,2020,393.56,1543.15,2207.16
348390,2021,474.81,1505.3,2133.97
348391,2016,509.37,1546.6100000000001,2198.07
348391,2017,794.1999999999999,1518.7,2159.8
348391,2018,715.1,1463.1,2061.9
348391,2019,700.4,1365.4,1899.7
348391,2020,412.1,1582.8,2276.2
348391,2021,584.9,1540.2,2194.1
348393,2016,565.6999999999999,1521.33,2154.52
348393,2017,740.5,1502,2131.3
348393,2018,609.4,1431.8999999999999,2008.1999999999998
348393,2019,800.1,1344.1000000000001,1863.5
348393,2020,374.2,1567.9,2250.6
348393,2021,525.6,1520.6,2161.6
348394,2016,534.86,1556.96,2216.98
348394,2017,755.4,1529.5,2180.5
348394,2018,732.8,1457.5,2052.8
348394,2019,734.4,1393.9,1949.7
348394,2020,405.7,1593.2,2295.9
348394,2021,539.6,1545.9,2206.8
348396,2016,645.29,1488.48,2096.45
348396,2017,650.3,1493,2115.3
348396,2018,626.34,1383.8,1927.2
348396,2019,776.74,1314,1809.2
348396,2020,387.11,1537.8,2198.6
348396,2021,469.3,1506.9,2136.6
348398,2016,516.87,1545.82,2196.18
348398,2017,822.9,1520,2160.3
348398,2018,728.6,1466.3,2064.8
348398,2019,701.5,1365,1898.8
348398,2020,432.40000000000003,1584.1,2278.6
348398,2021,596.6999999999999,1542.4,2197.9
348399,2016,547.29,1546.89,2197.55
348399,2017,763.35,1524.1,2168.18
348399,2018,731.37,1447.48,2036.43
348399,2019,726.84,1373.4,1913.05
348399,2020,427.38,1580.9,2271.61
348399,2021,572.5,1539,2193.7
348400,2016,636.84,1488.32,2095.5299999999997
348400,2017,647,1496.8,2120.6
348400,2018,637,1384.5,1926.1
348400,2019,768.4,1311,1805.3
348400,2020,386.2,1533.2,2188.4
348400,2021,472.6,1504.8,2133.4
348401,2016,568.6899999999999,1550.26,2205.23
348401,2017,738.5,1520.6,2165.7
348401,2018,681,1451.4,2043.3999999999999
348401,2019,771.7,1378.3,1923.6
348401,2020,389.3,1586,2282.6
348401,2021,518.4,1536.4,2191.4
348402,2016,549.28,1546.52,2200.24
348402,2017,750.5,1514.72,2154.42
348402,2018,655.31,1454.14,2050.4
348402,2019,745.17,1354.1499999999999,1884.43
348402,2020,351.66,1576.18,2267.49
348402,2021,510.97,1529.05,2179.83
348403,2016,502.88,1550.75,2205.21
348403,2017,774.28,1521.58,2164.83
348403,2018,719.9399999999999,1464.54,2065.29
348403,2019,716.73,1367.85,1905.1299999999999
348403,2020,406.13,1584.69,2279.79
348403,2021,576.1999999999999,1540.22,2196.37
348405,2016,539.34,1536.93,2178.48
348405,2017,821.4,1510.7,2142.2
348405,2018,721.5,1460.7,2053.4
348405,2019,674.4,1357,1882.1
348405,2020,448.3,1577.3,2261.7
348405,2021,617.7,1535.2,2185.4
348406,2016,527.98,1526.76,2165.7200000000003
348406,2017,735.3,1500.9,2130.9
348406,2018,638.1999999999999,1441.6000000000001,2026.4
348406,2019,827.7,1344.7,1867.4
348406,2020,365.7,1571,2256.9
348406,2021,545,1522,2166.6
348407,2016,628.19,1518.85,2149.09
348407,2017,720.9,1502.7,2132.5
348407,2018,630.9,1422,1991
348407,2019,766.5,1344.8,1862.5
348407,2020,383.4,1561.4,2238.9
348407,2021,491.6,1519.8,2159.4
348408,2016,463.64,1550.9099999999999,2209.09
348408,2017,725.24,1524.69,2173.26
348408,2018,698.11,1479.16,2092.83
348408,2019,747.71,1370.18,1912.57
348408,2020,369.11,1604.02,2314.49
348408,2021,507.06,1555.63,2225.8
348411,2016,500.15,1545.93,2195.97
348411,2017,734.3,1518,2159
348411,2018,715.6999999999999,1459,2055.4
348411,2019,742.7,1364.1,1898.8999999999999
348411,2020,416.2,1578.2,2267.4
348411,2021,591.9,1536.4,2189.4
348412,2016,498.21,1547.4,2198.65
348412,2017,749.83,1519.08,2160.86
348412,2018,709.8,1461.22,2059
348412,2019,725.0600000000001,1365.1200000000001,1900.94
348412,2020,409.36,1580.72,2272.02
348412,2021,587.62,1537.48,2191.38
348414,2016,647.27,1517.5,2146.6
