WR_GROUP,Year,LEMA_fieldArea_m2,notLEMA_fieldArea_m2,LEMA_irrFieldArea_m2,notLEMA_irrFieldArea_m2,LEMA_fieldArea_fraction,LEMA_irrFieldArea_fraction,WRGirrigationTotal_m3,WRGirrigationLEMA_m3,WRGirrAreaReported_m2
11968,2019,0,646311.6069225369,0,466832.5662676274,0,0,89997.14920523915,0,485622.76800000004
11969,2019,0,1034049.5623175661,0,590328.8812300771,0,0,0,0,0
11971,2019,0,1896520.482719187,0,519357.42938108963,0,0,54273.201634080004,0,485622.76800000004
11972,2019,0,1217112.1224675772,0,719058.3578783803,0,0,38237.93751492,0,971245.5360000001
11974,2019,79719.86179103632,828683.2868055751,0,288133.93050858675,0.08775824028592948,0,35770.97380428,0,493716.4808
11982,2019,1278471.1941447612,0,923216.3103350112,0,1,1,123733.16242231545,123733.16242231545,971245.5360000001
12070,2019,0,638977.5512912748,0,470135.6635242372,0,0,155418.71377032,0,485622.76800000004
12089,2019,0,1253880.1536667345,0,599249.5858640077,0,0,46872.31050216,0,485622.76800000004
12090,2019,0,1680971.3125775051,0,447022.37241458776,0,0,72575.52538717752,0,983386.1052
12097,2019,2567228.618106653,0,1916070.4484041177,0,1,1,156652.19562564002,156652.19562564002,1970819.0668000001
12098,2019,1259234.1397900204,0,563163.9629032174,0,1,1,55506.6834894,55506.6834894,404685.64
12110,2019,638379.6563728484,0,516644.45943159424,0,1,1,54273.201634080004,54273.201634080004,501810.1936
12113,2019,0,1249290.8469281453,0,402783.27560010925,0,0,69957.90965804424,0,416826.20920000004
12119,2019,0,625672.2513530077,0,444523.1078666664,0,0,0,0,0
12132,2019,0,20222.457706802823,0,13124.375051715033,0,0,144317.37707244,0,1003620.3872
12174,2019,651971.0290561502,0,471349.0554783511,0,1,1,61674.092766,61674.092766,485622.76800000004
12251,2019,0,626790.3334080427,0,488913.367262794,0,0,108546.40326816001,0,465388.48600000003
12267,2019,641664.5283903658,0,491863.9900612942,0,1,1,92511.139149,92511.139149,509903.90640000004
12274,2019,0,1106254.9227878049,0,600675.5110935221,0,0,96551.97696600133,0,708199.87
12312,2019,0,624423.2101766696,0,533895.5972544606,0,0,74008.91131920001,0,445154.204
12313,2019,0,1555237.5958335022,0,1031546.858827827,0,0,235595.03436612,0,971245.5360000001
12349,2019,0,1264391.0538273647,0,776495.4605986894,0,0,67841.5020426,0,894355.2644
12357,2019,628833.3271868317,0,0,0,1,NA,45638.828646840004,NA,465388.48600000003
12358,2019,640543.6902714234,0,435679.4535734731,0,1,1,81409.80245112,81409.80245112,465388.48600000003
12397,2019,0,1267335.198346052,0,446022.9000320109,0,0,130749.07666392,0,485622.76800000004
12402,2019,0,1304123.8497606618,0,597779.4330064976,0,0,10777.081678730581,0,963151.8232
12441,2019,0,1226637.4126562413,0,1073459.3887938512,0,0,213392.36097036,0,930776.9720000001
12472,2019,0,1495726.4761230773,0,469690.75316816167,0,0,60440.61091068,0,995526.6744
12499,2019,0,637042.5262941034,0,479616.6660403547,0,0,101145.51213624,0,485622.76800000004
12506,2019,0,305956.90909579344,0,206187.6843132864,0,0,14801.78226384,0,222577.102
12518,2019,624359.643816535,637383.7949405774,411049.5381399002,292841.9524842224,0.49483882748109564,0.5839671932607583,84145.65188912336,49138.30015878819,760809.0032
12634,2019,0,1590623.97953776,0,443702.59555520833,0,0,59207.12905536,0,485622.76800000004
12637,2019,0,636331.564503393,0,490436.44076654926,0,0,99912.03028092001,0,485622.76800000004
12638,2019,0,623063.3914638429,0,469988.6736488953,0,0,97445.06657028,0,485622.76800000004
12645,2019,0,631343.8496897763,0,466646.8259514579,0,0,0,0,0
12646,2019,0,644805.0104227741,0,574485.6209949953,0,0,78403.55311902627,0,505857.05
12662,2019,0,1228462.5209633308,0,734039.0292736971,0,0,127663.9392453549,0,732481.0084
12700,2019,0,624133.2933887393,0,267295.1053154126,0,0,72775.42946388,0,275186.2352
12725,2019,637304.2690544586,0,565683.3110807694,0,1,1,70308.46575324,70308.46575324,485622.76800000004
12740,2019,0,1241892.6320373449,0,714665.1872842725,0,0,145550.85892776,0,785090.1416
12762,2019,945734.3170289423,0,0,0,1,NA,0,NA,0
12819,2019,0,628630.8477944987,0,421146.190605773,0,0,108546.40326816001,0,485622.76800000004
12833,2019,0,639549.6066151762,0,339779.18620597624,0,0,48105.79235748,0,222577.102
12834,2019,0,1944696.8987964748,0,1258311.6161956696,0,0,130443.7600851071,0,971245.5360000001
12840,2019,1243043.741532579,0,669386.9977594836,0,1,1,72775.42946388,72775.42946388,987432.9616
12897,2019,632677.4402943372,0,464641.4726585088,0,1,1,105446.19231982839,105446.19231982839,485622.76800000004
12910,2019,0,944028.6235577782,0,758625.6918866328,0,0,101145.51213624,0,809371.28
12933,2019,0,641498.4600284959,0,538619.1476507736,0,0,60440.61091068,0,485622.76800000004
12952,2019,0,1315562.1703449248,0,752936.3290571067,0,0,107312.92141284,0,849839.844
12957,2019,0,1919054.2961524958,0,1721573.309260033,0,0,270132.52631508,0,1464962.0168
12972,2019,1243043.1464202234,0,445764.51080764446,0,1,1,101145.51213624,101145.51213624,485622.76800000004
13014,2019,0,956160.1855865039,0,649331.0494443885,0,0,98678.5484256,0,598934.7472
13071,2019,0,1282807.707223612,0,0,0,NA,0,NA,0
13080,2019,0,2447678.6539312545,0,0,0,NA,40704.90122556,NA,914589.5464
13095,2019,1535016.6626041073,0,975485.2051037742,0,1,1,154185.231915,154185.231915,971245.5360000001
13102,2019,0,1277524.317688628,0,1010637.3298932348,0,0,208897.0914352808,0,971245.5360000001
13106,2019,0,1248657.4251766568,0,1038207.6614072598,0,0,104845.9577022,0,971245.5360000001
13112,2019,NA,NA,NA,NA,NA,NA,0,NA,0
13142,2019,629731.0031249793,0,536438.5757906578,0,1,1,70308.46575324,70308.46575324,485622.76800000004
13188,2019,0,2484261.051724944,0,1378390.5255962575,0,0,229821.00560516972,0,1173588.3560000001
13205,2019,0,30869.93714124337,0,0,0,NA,82643.28430644001,NA,485622.76800000004
13210,2019,0,2290102.6152054938,0,1612441.7188446373,0,0,92511.139149,0,1456868.304
13235,2019,0,633004.7197281069,0,481996.87780849414,0,0,103612.47584688,0,485622.76800000004
13258,2019,0,618061.6337387282,0,446904.9048581983,0,0,92511.139149,0,485622.76800000004
13264,2019,0,643228.00217814,0,590315.4416035652,0,0,27136.600817040002,0,497763.3372
13274,2019,0,1264908.2356828596,0,471022.1262877242,0,0,16035.26411916,0,550372.4704
13294,2019,701941.5936343636,0,527749.6896327102,0,1,1,67841.5020426,67841.5020426,995526.6744
13302,2019,0,1272278.3539022086,0,942539.8530431804,0,0,51806.23792344,0,971245.5360000001
13341,2019,0,1259258.3524314277,0,474141.94515683415,0,0,65374.53833196,0,505857.05
13356,2019,0,1266012.3199873024,0,964951.4743548518,0,0,262731.63518316,0,991479.8180000001
13359,2019,0,2571105.330853511,0,1834456.9751130033,0,0,286167.79043424,0,1764429.3904000001
13371,2019,0,74977.73114615699,0,0,0,NA,59207.12905536,NA,485622.76800000004
13382,2019,0,638264.3783511373,0,477269.49759949,0,0,60440.61091068,0,485622.76800000004
13395,2019,0,633837.7304833578,0,566360.4408392439,0,0,87577.21172772,0,485622.76800000004
13408,2019,0,633157.4038995137,0,309014.06135710096,0,0,86343.7298724,0,485622.76800000004
13425,2019,37714.56392552401,591856.8376692302,19347.57129379382,508157.58716511336,0.059905141545486394,0.03667750160077535,90044.17543836,3302.5953887809455,485622.76800000004
13432,2019,0,2085022.933920753,0,859439.5563377108,0,0,313304.39125128003,0,2266239.5840000003
13438,2019,0,623562.9204792,0,273720.8060181697,0,0,29603.56452768,0,404685.64
13451,2019,0,1218724.0365032302,0,1032257.9361412057,0,0,39471.41937024,0,809371.28
13481,2019,0,625615.123245663,0,474227.907380232,0,0,92511.139149,0,485622.76800000004
13489,2019,0,1661730.9242502688,0,746397.6362571237,0,0,138149.96779584,0,825558.7056
13511,2019,0,631036.9730570134,0,396515.64519352716,0,0,59207.12905536,0,445154.204
13600,2019,0,639651.35810773,0,247431.01118862562,0,0,0,0,0
13620,2019,627772.0089223925,0,482423.1068562199,0,1,1,80176.3205958,80176.3205958,485622.76800000004
13634,2019,0,1682086.0128112927,0,410261.8737323895,0,0,25903.11896172,0,485622.76800000004
13640,2019,0,1266022.7664959114,0,586510.7233036908,0,0,335054.8133290482,0,890308.408
13661,2019,0,629832.9123340487,0,303563.8823508348,0,0,118414.25811072,0,323748.512
13662,2019,0,1262740.3755706246,0,965747.8763520287,0,0,150484.78634904,0,971245.5360000001
13665,2019,0,653463.9390964684,0,0,0,NA,0,NA,0
13679,2019,1288154.2588517508,0,973076.7648859788,0,1,1,123348.185532,123348.185532,971245.5360000001
13703,2019,0,638869.2789842702,0,513778.37831154733,0,0,41938.38308088,0,497763.3372
13729,2019,0,1317654.1858141425,0,845990.0278364342,0,0,90044.17543836,0,971245.5360000001
13745,2019,1266936.146321973,0,936029.4634653274,0,1,1,129515.5948086,129515.5948086,987432.9616
13751,2019,0,1511102.093548799,0,642674.9382843849,0,0,146784.34078308,0,971245.5360000001
13774,2019,0,1252539.1788945447,0,264917.036051298,0,0,56740.16534472,0,202342.82
13841,2019,0,1567882.3394218278,0,111880.29061376062,0,0,17268.74597448,0,129499.4048
13846,2019,630087.399141028,0,579859.5508332287,0,1,1,49339.2742128,49339.2742128,489669.62440000003
13868,2019,0,847813.6832649866,0,461782.0373572678,0,0,66608.02018728,0,477529.0552
13871,2019,0,1275826.5612933428,0,1113205.9203319869,0,0,191189.68757460002,0,987432.9616
13923,2019,0,621899.1077295111,0,398585.83374104364,0,0,62907.574621320004,0,485622.76800000004
13962,2019,0,1925006.2440505528,0,1154139.8397531682,0,0,233128.07065548,0,1214056.92
13964,2019,0,2053453.7968539242,0,756021.0496975569,0,0,56560.28990839754,0,700106.1572
13982,2019,NA,NA,NA,NA,NA,NA,83876.76616176,NA,485622.76800000004
13997,2019,1277771.4666068903,0,1205209.5573031087,0,1,1,150484.78634904,150484.78634904,1149307.2176
13998,2019,1258605.9181909682,0,1208449.0037260612,0,1,1,141850.4133618,141850.4133618,890308.408
14043,2019,0,676614.2418561013,0,461771.82638558745,0,0,64141.05647664,0,971245.5360000001
14089,2019,0,1243676.6352794897,0,476221.33860754565,0,0,180088.35087672,0,1052182.664
14090,2019,646726.3156899044,0,587160.8041058483,0,1,1,108546.40326816001,108546.40326816001,497763.3372
14198,2019,629179.562170949,0,592592.199689684,0,1,1,60440.61091068,60440.61091068,485622.76800000004
14200,2019,634076.1324312668,0,511717.3505166537,0,1,1,62907.574621320004,62907.574621320004,485622.76800000004
14255,2019,0,1076577.5272374405,0,196032.08389808622,0,0,51773.145809623486,0,234717.6712
14364,2019,0,1249773.4154878096,0,599869.5790901062,0,0,58434.34378295058,0,955058.1104
14464,2019,2561901.0769299995,0,1931564.707700394,0,1,1,223260.21581292,223260.21581292,1942491.0720000002
14644,2019,0,591900.3382775937,0,471976.17848857,0,0,135683.0040852,0,485622.76800000004
14681,2019,0,1282301.162090403,0,0,0,NA,131982.55851924,NA,951011.2540000001
14689,2019,0,646617.954510366,0,512718.8639975595,0,0,90044.17543836,0,182108.538
14705,2019,0,1915733.8950182248,0,0,0,NA,31967.84502173512,NA,323748.512
14837,2019,0,1395511.651810878,0,367757.1147525296,0,0,22202.67339576,0,263045.666
14885,2019,0,2200120.790674887,0,911541.2241096739,0,0,222026.7339576,0,971245.5360000001
14887,2019,0,1909530.4715463773,0,950248.8539773915,0,0,166520.0504682,0,971245.5360000001
14888,2019,0,623555.4494053773,0,470575.8633179855,0,0,73750.14022557231,0,485622.76800000004
14901,2019,0,635969.143175111,0,489307.3569433469,0,0,87577.21172772,0,485622.76800000004
14902,2019,0,634515.0490699382,0,476848.9285640388,0,0,80176.3205958,0,485622.76800000004
14915,2019,2560515.5508262413,0,949842.280757693,0,1,1,127048.63109796001,127048.63109796001,979339.2488000001
14969,2019,0,1891807.2917019448,0,1577645.2765343494,0,0,250396.81662996,0,1375931.176
15095,2019,0,787141.9061708507,0,75200.15544176707,0,0,28370.08267236,0,238764.5276
15112,2019,0,644404.7236050778,0,450716.5513522433,0,0,76475.87502984,0,493716.4808
15190,2019,640718.6997975348,0,575473.283002826,0,1,1,59207.12905536,59207.12905536,489669.62440000003
15194,2019,0,1292103.8887261613,0,804376.5540475824,0,0,66608.02018728,0,837699.2748
15195,2019,0,2597880.9097137637,0,899877.3313311638,0,0,131982.55851924,0,971245.5360000001
15204,2019,0,2567023.6478648344,0,1317917.4260675826,0,0,120881.22182136,0,971245.5360000001
15284,2019,0,1276991.7528802892,0,1029511.1280734553,0,0,135683.0040852,0,987432.9616
15295,2019,0,1202852.7804646723,0,262118.87762730685,0,0,0,0,0
15326,2019,0,1367146.7120774495,0,880186.3232337683,0,0,168987.01417884,0,930776.9720000001
15388,2019,NA,NA,NA,NA,NA,NA,0,NA,0
15412,2019,0,687532.5047221633,0,89644.91511109137,0,0,0,0,0
15418,2019,0,1288458.471358701,0,962478.4781049496,0,0,88025.32558513008,0,485622.76800000004
15469,2019,0,1764901.7627734535,0,197171.71026917367,0,0,64141.05647664,0,469435.3424
15475,2019,0,646391.4211108477,0,496305.90518841543,0,0,66608.02018728,0,485622.76800000004
15476,2019,0,1228337.5573135754,0,886961.0602590787,0,0,144317.37707244,0,955058.1104
15497,2019,0,117879.3436621502,0,64126.36295220972,0,0,40704.90122556,0,364217.076
15511,2019,0,630914.6481973198,0,471068.22526734194,0,0,98678.5484256,0,485622.76800000004
15565,2019,0,2926582.7532510418,0,1562964.763539795,0,0,168987.01417884,0,1392118.6016
15735,2019,0,646751.3472630052,0,479515.1630289935,0,0,60440.61091068,0,485622.76800000004
15752,2019,0,1381092.387174759,0,970842.4130370814,0,0,193656.65128524,0,971245.5360000001
15856,2019,0,1926956.8417748383,0,454165.4009268258,0,0,118940.06764830423,0,505857.05
15866,2019,0,418479.25559155387,0,0,0,NA,46872.31050216,NA,202342.82
15867,2019,0,631292.3480691103,0,585241.4960413073,0,0,120881.22182136,0,607028.46
15977,2019,0,648747.9232125406,0,482489.7364817062,0,0,92511.139149,0,485622.76800000004
16042,2019,0,1932092.5842303985,0,0,0,NA,102378.99399156,NA,987432.9616
16058,2019,0,1158016.128953997,0,332741.87579815014,0,0,45638.828646840004,0,283279.94800000003
16089,2019,0,551528.7946481038,0,299044.38056548615,0,0,106079.43955752,0,412779.3528
16106,2019,0,1278876.803503429,0,1135710.2649740244,0,0,122114.70367668,0,930776.9720000001
16144,2019,0,643748.7327444402,0,481479.6617928372,0,0,115947.29440008,0,485622.76800000004
16196,2019,983925.9909416991,0,700497.0679371624,0,1,1,98678.5484256,98678.5484256,728434.152
16207,2019,0,648845.9482847274,0,466983.3896152417,0,0,30837.046383,0,485622.76800000004
16288,2019,0,615356.3702445731,0,483431.5000673365,0,0,91277.65729368001,0,493716.4808
16314,2019,642759.1973800254,0,520213.3937168872,0,1,1,40704.90122556,40704.90122556,497763.3372
16358,2019,1286330.7276804282,0,922223.2570874745,0,1,1,83876.76616176,83876.76616176,942917.5412
16395,2019,0,3181319.6440054076,0,1836327.0003529806,0,0,234361.55251080001,0,1942491.0720000002
16396,2019,0,643396.1089689384,0,508012.9400157155,0,0,83305.66789737402,0,485622.76800000004
16401,2019,NA,NA,NA,NA,NA,NA,0,NA,0
16409,2019,0,636017.4324256936,0,595349.3303874828,0,0,56740.16534472,0,493716.4808
16420,2019,636358.2573648412,0,587855.9884747171,0,1,1,53039.71977876,53039.71977876,477529.0552
16464,2019,0,954837.8924832725,0,824228.460785921,0,0,30837.046383,0,809371.28
16485,2019,642043.9636280613,0,492231.42187347,0,1,1,67841.5020426,67841.5020426,485622.76800000004
16488,2019,1540149.0662306834,0,1009821.6368860279,0,1,1,96211.58471496,96211.58471496,987432.9616
16671,2019,0,1293053.6011851518,0,932388.8270003065,0,0,244229.40735336,0,971245.5360000001
16698,2019,0,2792743.4954356146,0,1382453.3870572615,0,0,162819.60490224,0,1578273.996
16764,2019,0,629541.8648618391,0,496304.13428268104,0,0,86343.7298724,0,485622.76800000004
16847,2019,0,1271216.9522456124,0,0,0,NA,0,NA,0
17060,2019,0,1278361.0143955534,0,938464.7962119529,0,0,207224.95169376,0,971245.5360000001
17106,2019,0,616358.6029867218,0,284777.9000140517,0,0,20857.64666308588,0,307561.08640000003
17126,2019,624540.9891958189,0,194600.0205093504,0,1,1,35770.97380428,35770.97380428,222577.102
17150,2019,0,626246.5190855847,0,454757.9861713764,0,0,120881.22182136,0,485622.76800000004
17251,2019,653091.1408337073,0,501049.9484799871,0,1,1,69074.98389792,69074.98389792,485622.76800000004
17264,2019,0,2541447.6235462157,0,2071506.7091875854,0,0,499560.1514046,0,2428113.84
17386,2019,0,622217.0895866507,0,500936.9778878032,0,0,119647.73996604,0,485622.76800000004
17404,2019,0,622224.6139034864,0,462956.89000221627,0,0,83876.76616176,0,485622.76800000004
17435,2019,0,1301495.0182983368,0,1150030.7283598762,0,0,49339.2742128,0,971245.5360000001
17456,2019,0,637266.8680694653,0,0,0,NA,0,NA,0
17491,2019,0,650271.2920574974,0,0,0,NA,0,NA,0
17497,2019,0,618242.5736967162,0,444484.2335876249,0,0,131982.55851924,0,445154.204
17665,2019,0,599288.748878364,0,406737.2226479539,0,0,56740.16534472,0,424919.922
17683,2019,0,562489.82658989,0,443083.22329195077,0,0,66608.02018728,0,530138.1884
17933,2019,0,644836.3065648684,0,533534.4424099129,0,0,43171.8649362,0,485622.76800000004
17935,2019,927421.0171435599,0,679763.548679005,0,1,1,101145.51213624,101145.51213624,748668.434
17953,2019,0,617304.7349136518,0,474989.325923949,0,0,108546.40326816001,0,505857.05
18005,2019,0,638327.9928324656,0,471296.31763023173,0,0,106079.43955752,0,493716.4808
18129,2019,0,638901.5427203481,0,462972.01950975164,0,0,72775.42946388,0,477529.0552
18149,2019,639214.3397381471,0,482837.2303008637,0,1,1,75242.39317452,75242.39317452,485622.76800000004
18168,2019,NA,NA,NA,NA,NA,NA,0,NA,0
18187,2019,0,1265491.6416345136,0,475327.4758653354,0,0,102378.99399156,0,493716.4808
18304,2019,0,637163.3427482182,0,505831.613092054,0,0,106079.43955752,0,493716.4808
18312,2019,NA,NA,NA,NA,NA,NA,0,NA,0
18315,2019,1268705.9574097036,0,17242.02862454525,0,1,1,50572.75606812,50572.75606812,392545.0708
18326,2019,0,631688.3116147425,0,272351.40736732254,0,0,32070.52823832,0,222577.102
18337,2019,0,626725.4483620417,0,462348.0497232727,0,0,119647.73996604,0,485622.76800000004
18393,2019,NA,NA,NA,NA,NA,NA,68516.87718405094,NA,388498.2144
18394,2019,0,1255237.8074469557,0,609729.2291087137,0,0,97445.06657028,0,756762.1468
18395,2019,1249023.6965465574,0,878087.2040111818,0,1,1,101145.51213624,101145.51213624,752715.2904
18475,2019,0,1735995.3259953274,0,469491.7299274117,0,0,93744.62100432,0,477529.0552
18478,2019,0,3095261.1847986225,0,1896654.349531287,0,0,435419.09492796,0,2132693.3228
18505,2019,0,630724.1693305707,0,478837.26702209865,0,0,66608.02018728,0,493716.4808
18575,2019,0,1484775.5075790286,0,846741.6893270029,0,0,129515.5948086,0,748668.434
18582,2019,898195.885059312,0,471599.94363851164,0,1,1,117180.77625540001,117180.77625540001,501810.1936
18608,2019,0,640856.9979939351,0,475330.00873196544,0,0,107312.92141284,0,485622.76800000004
18646,2019,0,1146394.6374023275,0,223143.05200763847,0,0,60440.61091068,0,250905.0968
18660,2019,0,1662975.7743001091,0,900562.0667047792,0,0,140616.93150648,0,497763.3372
18763,2019,0,633600.4727590033,0,491436.0327402144,0,0,74008.91131920001,0,477529.0552
18797,2019,0,1287008.1025361954,0,976960.4661880704,0,0,189956.20571928,0,971245.5360000001
18915,2019,0,624766.5375053438,0,357235.3684565052,0,0,33352.92903516941,0,509903.90640000004
18996,2019,637726.0016833647,0,488898.7192206157,0,1,1,44405.34679152,44405.34679152,481575.9116
19020,2019,0,2498757.139533594,0,1129814.5471947705,0,0,90044.17543836,0,971245.5360000001
