UID,Year,precip_mm,ETr_mm,ETo_mm
347640,2021,452.7,1663.2,1201.3
347642,2016,519.04,1597.56,1164.53
347642,2017,646.3000000000001,1556.8,1136.3
347642,2018,498.6,1529.4,1123.6
347642,2019,649.6,1490.5,1098.9
347642,2020,291.7,1715.8,1224.8
347642,2021,377.3,1630.1,1180.8
347644,2016,442.76,1661.77,1199.97
347644,2017,691.77,1590.9,1154.04
347644,2018,617.28,1597.86,1161.26
347644,2019,588.83,1543.25,1128.1200000000001
347644,2020,315.53,1756.68,1246.5
347644,2021,451.68,1664.59,1199.74
347645,2016,554.25,1629.74,1182.93
347645,2017,621.1,1589.1,1153.6
347645,2018,624.7,1547.2,1132.2
347645,2019,611.9,1549.3,1134.1
347645,2020,334.5,1733.2,1234.6
347645,2021,384.5,1653.2,1193.2
347646,2016,554.14,1570.42,1149.18
347646,2017,616.3,1556.7,1135.9
347646,2018,517.4,1496.4,1104.5
347646,2019,583.7,1454.3,1077.4
347646,2020,303.5,1690.1000000000001,1210.3
347646,2021,373.90000000000003,1620.6,1176.2
347647,2016,613.19,1601.52,1167.3999999999999
347647,2017,609.1,1598.2,1159
347647,2018,624,1514.2,1114.3
347647,2019,686.9,1496.6,1104.3
347647,2020,360.9,1704.5,1219.5
347647,2021,396,1642.4,1188
347648,2016,565.52,1601.8400000000001,1166.95
347648,2017,637.1,1571.2,1144.7
347648,2018,510.2,1525.7,1121.4
347648,2019,627.2,1493.1,1101.1
347648,2020,289.5,1714.8,1225.2
347648,2021,338.9,1638.6,1185.7
347649,2016,477.83,1665.03,1202.05
347649,2017,634.8,1600.2,1159.2
347649,2018,622.1,1583.5,1153.4
347649,2019,612.7,1589.8,1155.7
347649,2020,311.1,1761.8999999999999,1250
347649,2021,407.3,1670.7,1202.9
347650,2016,501.83,1630.41,1181.98
347650,2017,650.4,1570.9,1142.4
347650,2018,518.1,1565.8,1142.5
347650,2019,684.9,1513.1,1111.1
347650,2020,268.8,1731.4,1232.2
347650,2021,413.5,1639,1184.2
347652,2016,603.63,1605.27,1169.34
347652,2017,592.1,1591,1155
347652,2018,558.4,1526,1121.4
347652,2019,681.9,1503.8,1108.3
347652,2020,333.09999999999997,1714.4,1224.6000000000001
347652,2021,356.6,1639.9,1187.2
347653,2016,591.37,1612.0900000000001,1172.92
347653,2017,569.1,1599.7,1159.7
347653,2018,670.2,1526.9,1122.1
347653,2019,607.6,1509.2,1109.9
347653,2020,361.5,1718.3,1226.3
347653,2021,380.6,1649.9,1192.2
347654,2016,476.18,1635.8,1187.3
347654,2017,726,1574.4,1146.6
347654,2018,618.6,1588.4,1159.2
347654,2019,538.7,1526.2,1119.9
347654,2020,381.6,1740.5,1240.3
347654,2021,473.5,1660.3,1199.9
347656,2016,518.79,1659.88,1198.91
347656,2017,659.5,1590.8000000000002,1153.9
347656,2018,559.6,1584.2,1154.1
347656,2019,654,1548,1130.6
347656,2020,280.5,1752.7,1244.1
347656,2021,388,1658.5,1194.9
347657,2016,593.73,1622.49,1178.98
347657,2017,612.4,1590.7,1154.4
347657,2018,590.2,1542.7,1130.2
347657,2019,640,1529.4,1122.5
347657,2020,311.9,1726.5,1231.3
347657,2021,368.3,1648.6000000000001,1192.1
347659,2016,488.66,1610.3400000000001,1170.88
347659,2017,627.9,1557,1136.4
347659,2018,483.8,1552.7,1135.7
347659,2019,691.4,1497.8,1101.9
347659,2020,277.40000000000003,1725.6,1229.1
347659,2021,408.2,1633.2,1182.4
347660,2016,442.58000000000004,1641.88,1190.8
347660,2017,624.68,1585.16,1151.72
347660,2018,601.9,1578.49,1152.2
347660,2019,594.85,1533.06,1124.24
347660,2020,348.66,1733.84,1236.19
347660,2021,472.69,1656.89,1196.14
347662,2016,589.3,1582.66,1155.88
347662,2017,562.6,1579.1,1147.9
347662,2018,502.5,1502.4,1106.5
347662,2019,649.5,1470.8,1088.1
347662,2020,302,1695.9,1212.6
347662,2021,335.1,1634.1,1184
347663,2016,565.08,1594.53,1162.76
347663,2017,637.38,1568.72,1142.89
347663,2018,519.93,1520.6399999999999,1118.45
347663,2019,623.79,1484.94,1096.16
347663,2020,293.3,1709.99,1221.99
347663,2021,342,1635.1699999999998,1184.09
347664,2016,408.60999999999996,1623.24,1176.8799999999999
347664,2017,623.87,1566.02,1138.56
347664,2018,503.06,1584.04,1152.2
347664,2019,618.35,1513.15,1109.25
347664,2020,264,1747.41,1241.65
347664,2021,365.74,1659,1195.4
347670,2016,528.56,1620.83,1177.45
347670,2017,645.8,1570.3,1142.8
347670,2018,503.5,1552,1135.8
347670,2019,662,1511.8,1110.1
347670,2020,291.4,1728.1,1231.6
347670,2021,384.9,1639.6,1187
347671,2016,480.14,1638.99,1189.03
347671,2017,708.39,1576.67,1148
347671,2018,593.01,1586.4,1157.4
347671,2019,540.59,1527.3,1121.4
347671,2020,352.53,1737.38,1238.7
347671,2021,487.59999999999997,1657.69,1197.4
347673,2016,461.59999999999997,1648.84,1194.07
347673,2017,596.4,1589.1,1153.5
347673,2018,605.9,1579.4,1151.9
347673,2019,623.4,1541.5,1128.3
347673,2020,334.7,1738.3,1237.2
347673,2021,457.7,1660.5,1198.1
347674,2016,565.52,1601.8400000000001,1166.95
347674,2017,637.1,1571.2,1144.7
347674,2018,510.2,1525.7,1121.4
347674,2019,627.2,1493.1,1101.1
347674,2020,289.5,1714.8,1225.2
347674,2021,338.9,1638.6,1185.7
347676,2016,538.59,1601.09,1166.56
347676,2017,644.1,1566.6000000000001,1140.9
347676,2018,505,1529.5,1123.3
347676,2019,642,1492.1,1100.1
347676,2020,288.59999999999997,1717.4,1225
347676,2021,355.7,1634.8,1183.6
347679,2016,528.56,1620.83,1177.45
347679,2017,645.8,1570.3,1142.8
347679,2018,503.5,1552,1135.8
347679,2019,662,1511.8,1110.1
347679,2020,291.4,1728.1,1231.6
347679,2021,384.9,1639.6,1187
347680,2016,497.03,1656.13,1197.35
347680,2017,635.76,1600.07,1158.74
347680,2018,620.06,1574.8700000000001,1149.06
347680,2019,601.5600000000001,1577.08,1149.17
347680,2020,330.39,1753.85,1245.91
347680,2021,402.19,1668.22,1202.06
347685,2016,425.62,1653.56,1195.32
347685,2017,680.49,1587.6399999999999,1151.72
347685,2018,635.82,1600.97,1164.05
347685,2019,589.1899999999999,1538.31,1123.8
347685,2020,320.7,1759.96,1249
347685,2021,451.68,1670.81,1202.19
347686,2016,519.04,1597.56,1164.53
347686,2017,646.3000000000001,1556.8,1136.3
347686,2018,498.6,1529.4,1123.6
347686,2019,649.6,1490.5,1098.9
347686,2020,291.7,1715.8,1224.8
347686,2021,377.3,1630.1,1180.8
347687,2016,521.69,1636.71,1185.81
347687,2017,654.94,1576.18,1145.13
347687,2018,516.54,1567.52,1143.55
347687,2019,671.28,1520.04,1115.35
347687,2020,274.06,1735.37,1235.42
347687,2021,390.93,1642.74,1186.05
347688,2016,549.42,1634.12,1185.5
347688,2017,623.6,1598.5,1157.9
347688,2018,652.4,1557.4,1138.9
347688,2019,608.6999999999999,1539.1,1127.7
347688,2020,359.4,1738.1,1236.9
347688,2021,392.90000000000003,1661.3,1198.5
347690,2016,457.07,1634.34,1186.16
347690,2017,717.6,1573.6,1146.1
347690,2018,640.7,1592.6000000000001,1161
347690,2019,543.4,1526.6,1120
347690,2020,390.1,1744,1241.8
347690,2021,452.7,1663.2,1201.3
347691,2016,464.37,1661.97,1200.95
347691,2017,616.8,1598.4,1158.4
347691,2018,615.5,1582.8,1153.3
347691,2019,613.4,1566,1142.3
347691,2020,320.9,1753.1,1245.3
347691,2021,428.4,1668.4,1201.8
347693,2016,444.17,1663.92,1201.22
347693,2017,680,1592.5,1155
347693,2018,626.3,1596.9,1161.1
347693,2019,598.5,1545.9,1128.6
347693,2020,308.8,1755.3999999999999,1246.1
347693,2021,441.1,1664.6,1199.1
347695,2016,488.16,1627.25,1182.27
347695,2017,638.4,1581.5,1149.5
347695,2018,651.2,1549.7,1135.4
347695,2019,618.2,1518.3,1115.8
347695,2020,366.7,1717.9,1226.4
347695,2021,453.90000000000003,1648.2,1190.8
347697,2016,508.71,1657.8600000000001,1198
347697,2017,632.79,1592.63,1154.27
347697,2018,570.93,1578.89,1150.41
347697,2019,648.03,1565.79,1141.43
347697,2020,291.8,1753.79,1245.29
347697,2021,394.05,1660.96,1196.6
347698,2016,449.3,1653.02,1195.78
347698,2017,682.6999999999999,1588.2,1152.8
347698,2018,586.2,1589,1157
347698,2019,567.4,1539.8,1127.2
347698,2020,316.5,1746.7,1241.8999999999999
347698,2021,460.1,1662,1199
347700,2016,568.66,1625.8000000000002,1180.78
347700,2017,618.09,1590.9,1154.7
347700,2018,620.27,1544.14,1130.98
347700,2019,621.05,1539.04,1128.13
347700,2020,336.01,1729.79,1233.04
347700,2021,381.86,1652.07,1192.8899999999999
347701,2016,458.51,1650.6399999999999,1194.52
347701,2017,712.1,1586,1152.3
347701,2018,602.6,1592.1,1159.5
347701,2019,570,1537.1,1125.5
347701,2020,336.90000000000003,1749,1243.3
347701,2021,473.59999999999997,1664.8,1201
347702,2016,528.56,1620.83,1177.45
347702,2017,645.8,1570.3,1142.8
347702,2018,503.5,1552,1135.8
347702,2019,662,1511.8,1110.1
347702,2020,291.4,1728.1,1231.6
347702,2021,384.9,1639.6,1187
347703,2016,488.16,1627.25,1182.27
347703,2017,638.4,1581.5,1149.5
347703,2018,651.2,1549.7,1135.4
347703,2019,618.2,1518.3,1115.8
347703,2020,366.7,1717.9,1226.4
347703,2021,453.90000000000003,1648.2,1190.8
347705,2016,504.21000000000004,1654.61,1195.56
347705,2017,657.7,1584.2,1149.5
347705,2018,549.1,1580.4,1150.4
347705,2019,623.9,1526.6,1117.5
347705,2020,262.2,1743.2,1238.3
347705,2021,387.2,1649.4,1189.8
347708,2016,495.69,1579.42,1153.47
347708,2017,649.3,1541.4,1126.3
347708,2018,476.3,1520.3,1118.2
347708,2019,672.3,1470.6,1087.2
347708,2020,312.8,1704.5,1218.2
347708,2021,393.29999999999995,1618.5,1173.8
347710,2016,402.46,1632.5,1184.39
347710,2017,680.84,1566.9,1141.24
347710,2018,650.28,1600.8799999999999,1165.6599999999999
347710,2019,557.62,1531.05,1122.21
347710,2020,344.7,1754.48,1247.31
347710,2021,373.09,1670.09,1204.22
347713,2016,457.68,1670.99,1204.79
347713,2017,676.89,1597.4699999999998,1156.75
347713,2018,612.91,1600.67,1162.56
347713,2019,600.11,1548.76,1129.76
347713,2020,291.46999999999997,1762,1249.2
347713,2021,427.37,1668.12,1200.79
347714,2016,518.79,1659.88,1198.91
347714,2017,659.5,1590.8000000000002,1153.9
347714,2018,559.6,1584.2,1154.1
347714,2019,654,1548,1130.6
347714,2020,280.5,1752.7,1244.1
347714,2021,388,1658.5,1194.9
347715,2016,540.8299999999999,1641.1399999999999,1188.56
347715,2017,643.9,1580.4,1148.9
347715,2018,518.8,1567.1,1144.1
347715,2019,674.5,1534.5,1122.6
347715,2020,290.5,1742,1237.9
347715,2021,376,1649.3,1191.3999999999999
347716,2016,509.59999999999997,1597.54,1164.41
347716,2017,640.6,1552.3,1133.8
347716,2018,481.7,1533.7,1125.4
347716,2019,662.6,1485.7,1096.4
347716,2020,298.3,1713.4,1223.3
347716,2021,400.59999999999997,1627.3,1179
347717,2016,596.97,1614.61,1174.67
347717,2017,609.3,1595.4,1157.4
347717,2018,602.5,1534.9,1126.1
347717,2019,660.9,1518.8,1116.8
347717,2020,336,1722.1999999999998,1229
347717,2021,374.5,1648.2,1191.3
347721,2016,453.86,1649.24,1192.12
347721,2017,646.1,1581.3,1148.2
347721,2018,565.8,1585.6,1154
347721,2019,669,1526.3999999999999,1117.3
347721,2020,274.8,1747.3999999999999,1241.7
347721,2021,442.9,1655.1,1193
347722,2016,412,1627.97,1182.23
347722,2017,687.6,1562.4,1139
347722,2018,636.8,1597.9,1164.9
347722,2019,552.3,1527.1,1120.4
347722,2020,352.9,1749.5,1245.1
347722,2021,378.40000000000003,1666.8,1202.8
347723,2016,605.41,1606.86,1170.17
347723,2017,609.06,1585.02,1150.92
347723,2018,532.48,1529.5,1122.62
347723,2019,645.17,1504.1399999999999,1107.56
347723,2020,310.82,1715.5,1225.2
347723,2021,340.11,1641.68,1187.92
347725,2016,528.56,1620.83,1177.45
347725,2017,645.8,1570.3,1142.8
347725,2018,503.5,1552,1135.8
347725,2019,662,1511.8,1110.1
347725,2020,291.4,1728.1,1231.6
347725,2021,384.9,1639.6,1187
347726,2016,544.88,1569.01,1148.33
347726,2017,607.1,1551.8,1132.5
347726,2018,528.5,1501.1,1107
347726,2019,582.6,1455.5,1079.8
347726,2020,315.7,1691.8,1211.3
347726,2021,382.40000000000003,1621.8,1176.5
347728,2016,593.45,1596.45,1164.35
347728,2017,591.99,1593.1399999999999,1155.98
347728,2018,570.48,1515.24,1115.1
347728,2019,683.84,1493.48,1101.16
347728,2020,343.38,1705.02,1218.46
347728,2021,372.79,1638.9,1186.3799999999999
347729,2016,469.62,1629.1200000000001,1180.96
347729,2017,640.04,1570.41,1141.9
347729,2018,532.99,1569.51,1145.27
347729,2019,696.86,1513.62,1110.28
347729,2020,275.59999999999997,1736.69,1235.3999999999999
347729,2021,428.12,1643.31,1186.7
347730,2016,604.3,1588.11,1159.08
347730,2017,608.81,1577.24,1147.05
347730,2018,521.42,1510.53,1112.68
347730,2019,634.97,1477.39,1092.09
347730,2020,304.25,1701.5300000000002,1216.53
347730,2021,336.8,1634.81,1183.98
347731,2016,589.75,1581.1,1154.93
347731,2017,565.5600000000001,1579.09,1147.94
347731,2018,507.63,1500.91,1105.82
347731,2019,650.47,1468.87,1087.03
347731,2020,301.17,1694.57,1211.99
347731,2021,338.02,1633.27,1183.52
347732,2016,497.14000000000004,1595.24,1162.31
347732,2017,638.4,1551.8999999999999,1131.9
347732,2018,468.8,1542.9,1129.7
347732,2019,681.6,1484.8999999999999,1094.6
347732,2020,296.8,1717.8,1224.4
347732,2021,402.4,1628.7,1179.8
347733,2016,444.17,1663.92,1201.22
347733,2017,680,1592.5,1155
347733,2018,626.3,1596.9,1161.1
347733,2019,598.5,1545.9,1128.6
347733,2020,308.8,1755.3999999999999,1246.1
347733,2021,441.1,1664.6,1199.1
347735,2016,444.17,1663.92,1201.22
347735,2017,680,1592.5,1155
347735,2018,626.3,1596.9,1161.1
347735,2019,598.5,1545.9,1128.6
347735,2020,308.8,1755.3999999999999,1246.1
347735,2021,441.1,1664.6,1199.1
347736,2016,565.52,1601.8400000000001,1166.95
347736,2017,637.1,1571.2,1144.7
347736,2018,510.2,1525.7,1121.4
347736,2019,627.2,1493.1,1101.1
347736,2020,289.5,1714.8,1225.2
347736,2021,338.9,1638.6,1185.7
347738,2016,578.66,1621.92,1178.8899999999999
347738,2017,616.9,1593.8,1156.4
347738,2018,632,1540.9,1130.1
347738,2019,619.9000000000001,1528,1122
347738,2020,352.3,1726.2,1231.6
347738,2021,385.6,1652.7,1193.1
347739,2016,584.03,1628.53,1182
347739,2017,611.6999999999999,1584.3,1151.7
347739,2018,573.1,1549,1133.7
347739,2019,633.8,1542.5,1129.5
347739,2020,294.5,1732.2,1233.6
347739,2021,373.59999999999997,1648.7,1191.1
347740,2016,591.9,1616.62,1175.43
347740,2017,618.8,1581.8,1148.6
347740,2018,528.7,1542.6,1130.6
347740,2019,633.5,1516.2,1114.1
347740,2020,290.7,1724.7,1229.2
347740,2021,347.3,1646.6000000000001,1190.4
347742,2016,596.97,1614.61,1174.67
347742,2017,609.3,1595.4,1157.4
347742,2018,602.5,1534.9,1126.1
347742,2019,660.9,1518.8,1116.8
347742,2020,336,1722.1999999999998,1229
347742,2021,374.5,1648.2,1191.3
347746,2016,546.9499999999999,1619.6200000000001,1177.05
347746,2017,635.6,1575,1145.6
347746,2018,499.5,1547.2,1134.1
347746,2019,652.8000000000001,1514.8,1112.5
347746,2020,287.6,1730.2,1232.8999999999999
347746,2021,367.8,1644.3,1188.7
347747,2016,534.77,1580.33,1154.96
347747,2017,627.7,1555.2,1135
347747,2018,517.7,1509.2,1111.3
347747,2019,613.3,1470.5,1087.5
347747,2020,299.8,1700.2,1216.8
347747,2021,359.1,1624.7,1178.6
347749,2016,560.77,1628.48,1182.42
347749,2017,619.7,1589.4,1153.76
347749,2018,619.03,1546.41,1131.83
347749,2019,616.51,1545.8999999999999,1131.91
347749,2020,330.8,1732.04,1233.95
347749,2021,381.84999999999997,1652.41,1193.01
347750,2016,510.77,1620.06,1176.75
347750,2017,647.2,1573.1,1144.3
347750,2018,493.6,1557.2,1139.1
347750,2019,676.3000000000001,1511.3,1110.6000000000001
347750,2020,282.3,1731.7,1233.7
347750,2021,404,1642.1,1187.4
347753,2016,594.02,1610.22,1171.79
347753,2017,623.14,1579.91,1147.77
347753,2018,525.85,1534.97,1125.79
347753,2019,629.77,1506.6,1108.6299999999999
347753,2020,293.04,1720.42,1227.02
347753,2021,341.8,1643.58,1188.6000000000001
347754,2016,607.01,1599.15,1165.66
347754,2017,606.3,1583.4,1150.2
347754,2018,516.8,1521.1,1118
347754,2019,638.2,1491.6,1100
347754,2020,311.59999999999997,1710.7,1222.2
347754,2021,330.5,1640.9,1187.2
347755,2016,519.04,1597.56,1164.53
347755,2017,646.3000000000001,1556.8,1136.3
347755,2018,498.6,1529.4,1123.6
347755,2019,649.6,1490.5,1098.9
347755,2020,291.7,1715.8,1224.8
347755,2021,377.3,1630.1,1180.8
347757,2016,534.66,1580.33,1155
347757,2017,627.76,1555.19,1135
347757,2018,517.37,1509.2,1111.3
347757,2019,613.44,1470.5,1087.5
347757,2020,299.90000000000003,1700.1999999999998,1216.8
347757,2021,359.35,1624.69,1178.6
347758,2016,462.51,1669.6,1204.76
347758,2017,628.02,1601.74,1160.24
347758,2018,610.15,1594.1200000000001,1159.42
347758,2019,624.3299999999999,1572.4,1145.42
347758,2020,306.3,1762.74,1250.4
347758,2021,425.12,1672.28,1204.1
347760,2016,492.96,1657.4,1198.01
347760,2017,636.4,1599.9,1158.5
347760,2018,618.9,1575.9,1149.6
347760,2019,601.6,1579.7,1150.6
347760,2020,327.8,1754.7,1246.3
347760,2021,403,1668.6,1202.2
347763,2016,520.69,1593.27,1162
347763,2017,641.8100000000001,1555.43,1135.34
347763,2018,498.90999999999997,1524.6,1120.86
347763,2019,642.21,1485.42,1095.8999999999999
347763,2020,295.54,1712.56,1222.96
347763,2021,376.38,1628.22,1180.08
347766,2016,435.65,1669.77,1203.3700000000001
347766,2017,660.8,1597.3,1156.7
347766,2018,595.6,1606.1000000000001,1165.1
347766,2019,607.1,1546.6000000000001,1128.2
347766,2020,293.9,1767.3,1252.1
347766,2021,454.59999999999997,1672.8,1202.3
347767,2016,504.21000000000004,1654.61,1195.56
347767,2017,657.7,1584.2,1149.5
347767,2018,549.1,1580.4,1150.4
347767,2019,623.9,1526.6,1117.5
347767,2020,262.2,1743.2,1238.3
347767,2021,387.2,1649.4,1189.8
347768,2016,593.75,1596.56,1164.41
347768,2017,592.6,1593.1399999999999,1155.98
347768,2018,571.5,1515.24,1115.1
347768,2019,684.58,1493.48,1101.16
347768,2020,343.76,1705.02,1218.46
347768,2021,373.25,1638.9,1186.3799999999999
347769,2016,603.97,1607.39,1170.73
347769,2017,612.6,1594.8,1157.8
347769,2018,615.3,1523,1120.1
347769,2019,675,1507.7,1110.6
347769,2020,355.3,1711.6000000000001,1223.5
347769,2021,387.1,1643.2,1189.5
347771,2016,440.34,1653.93,1196.67
347771,2017,616.3,1590.8,1154.6
347771,2018,593.8,1587.2,1155.8
347771,2019,613,1543,1128.6
347771,2020,323.5,1743.9,1240.8
347771,2021,457.2,1661.8,1198.1
347772,2016,442.48,1661.31,1199.66
347772,2017,694.5,1590.5,1153.8
347772,2018,615.2,1598.1,1161.3
347772,2019,586.6,1542.6,1128
347772,2020,317.1,1757,1246.6
347772,2021,454.09999999999997,1664.6000000000001,1199.9
347773,2016,590.99,1596.3400000000001,1164.22
347773,2017,568.44,1586.5,1153
347773,2018,513.91,1518.7,1117.2
347773,2019,659.2099999999999,1490.6,1099.6
347773,2020,324.45,1705.6,1219.2
347773,2021,336.79,1639.3,1186.2
347774,2016,580.67,1581.37,1155.3700000000001
347774,2017,564,1583.7,1151.3
347774,2018,520.7,1497.8,1105.1
347774,2019,646.8,1467,1085.7
347774,2020,306,1688.4,1209.7
347774,2021,343.4,1631.8000000000002,1182.5
347775,2016,595.16,1571.21,1149.33
347775,2017,585.8,1577.3,1147.4
347775,2018,538.6999999999999,1493.3999999999999,1101.9
347775,2019,658.6,1457.2,1080.7
347775,2020,294.5,1687.9,1208.8
347775,2021,357.4,1628.9,1180.8
347779,2016,544.61,1638.25,1187.22
347779,2017,618.4,1581.9,1149.5
347779,2018,519.2,1561,1141
347779,2019,660.4,1541.6,1128.7
347779,2020,286.6,1738.6,1236.2
347779,2021,377.1,1648.3,1189.9
347780,2016,524.97,1582.1399999999999,1155.72
347780,2017,630.2,1552.2,1133.1
347780,2018,499.7,1512.9,1114.4
347780,2019,623,1472.9,1088.9
347780,2020,305.5,1704.6,1218.6
347780,2021,373.9,1623.6,1178.3999999999999
347781,2016,501.83,1630.41,1181.98
347781,2017,650.4,1570.9,1142.4
347781,2018,518.1,1565.8,1142.5
347781,2019,684.9,1513.1,1111.1
347781,2020,268.8,1731.4,1232.2
347781,2021,413.5,1639,1184.2
347782,2016,589.3,1582.66,1155.88
347782,2017,562.6,1579.1,1147.9
347782,2018,502.5,1502.4,1106.5
347782,2019,649.5,1470.8,1088.1
347782,2020,302,1695.9,1212.6
347782,2021,335.1,1634.1,1184
347783,2016,488.16,1627.25,1182.27
347783,2017,638.4,1581.5,1149.5
347783,2018,651.2,1549.7,1135.4
347783,2019,618.2,1518.3,1115.8
347783,2020,366.7,1717.9,1226.4
347783,2021,453.90000000000003,1648.2,1190.8
347784,2016,458.51,1650.6399999999999,1194.52
347784,2017,712.1,1586,1152.3
347784,2018,602.6,1592.1,1159.5
347784,2019,570,1537.1,1125.5
347784,2020,336.90000000000003,1749,1243.3
347784,2021,473.59999999999997,1664.8,1201
347785,2016,504.03000000000003,1596.62,1163.45
347785,2017,638.17,1552.4,1132.71
347785,2018,462.5,1535.02,1125.4
347785,2019,681.78,1484.37,1094.16
347785,2020,297.6,1714.4,1223.23
347785,2021,407.96,1627.03,1178.54
347786,2016,479.19,1649.6100000000001,1192.56
347786,2017,647.2,1578.8,1147.5
347786,2018,554.8000000000001,1580.7,1149.4
347786,2019,633.4,1522.1,1114.7
347786,2020,261.3,1741.3,1237.5
347786,2021,411,1646.9,1188.6
347788,2016,502.19,1655.98,1196.3
347788,2017,658.6899999999999,1585.52,1150.3
347788,2018,552.19,1582.05,1151.53
347788,2019,622.61,1528.3700000000001,1118.6100000000001
347788,2020,263.04,1744.94,1239.5
347788,2021,388.86,1651.02,1190.92
347789,2016,524.97,1582.1399999999999,1155.72
347789,2017,630.2,1552.2,1133.1
347789,2018,499.7,1512.9,1114.4
347789,2019,623,1472.9,1088.9
347789,2020,305.5,1704.6,1218.6
347789,2021,373.9,1623.6,1178.3999999999999
347790,2016,484.17,1653.81,1196.6
347790,2017,630.9,1597.3,1158.7
347790,2018,616.9,1573.3,1147.2
347790,2019,605.2,1558.3,1138.2
347790,2020,336.9,1745.5,1241.4
347790,2021,431,1664.1,1200.1
347791,2016,488.16,1627.25,1182.27
347791,2017,638.4,1581.5,1149.5
347791,2018,651.2,1549.7,1135.4
347791,2019,618.2,1518.3,1115.8
347791,2020,366.7,1717.9,1226.4
347791,2021,453.90000000000003,1648.2,1190.8
347792,2016,566.12,1632.82,1184.2
347792,2017,615.4,1584.2,1149.8
347792,2018,547.1,1555.4,1137.3
347792,2019,650,1545.3999999999999,1130.6
347792,2020,290.7,1733.5,1234.2
347792,2021,380.6,1648,1190
347794,2016,435.65,1669.77,1203.3700000000001
347794,2017,660.8,1597.3,1156.7
347794,2018,595.6,1606.1000000000001,1165.1
347794,2019,607.1,1546.6000000000001,1128.2
347794,2020,293.9,1767.3,1252.1
347794,2021,454.59999999999997,1672.8,1202.3
347796,2016,518.79,1659.88,1198.91
347796,2017,659.5,1590.8000000000002,1153.9
347796,2018,559.6,1584.2,1154.1
347796,2019,654,1548,1130.6
347796,2020,280.5,1752.7,1244.1
347796,2021,388,1658.5,1194.9
347797,2016,484.17,1653.81,1196.6
347797,2017,630.9,1597.3,1158.7
347797,2018,616.9,1573.3,1147.2
347797,2019,605.2,1558.3,1138.2
347797,2020,336.9,1745.5,1241.4
347797,2021,431,1664.1,1200.1
347800,2016,500.3,1615.81,1174.06
347800,2017,639.8,1563.1,1139.2
347800,2018,482.8,1554.3,1136.9
347800,2019,690.9,1501.6,1104.7
347800,2020,276.9,1726.6,1230.4
347800,2021,413.9,1635.8,1182.5
347802,2016,564.37,1582.39,1156
