UID,irr2006,irr2007,irr2008,irr2009,irr2010,irr2011,irr2012,irr2013,irr2014,irr2015,irr2016,irr2017,irr2018
569416,0,0,0,0,0,0,0,0,0,0,0,0,0
569417,0,0,0,0,0,0,0,0,0,0,0,0,0
569418,0,0,0,0,0,0,0,0,0,0,0,0,0
569419,0,0,0,0,0,0,0,0,0,0,0,0,0
569420,0,0,0,0,0,0,0,0,0,0,0,0,0
569421,0,0,0,0,0,0,0,0,0,0,0,0,0
569422,0,0,0,0,0,0,0,0,0,0,0,0,0
569423,0,0,0,0,0,0,0,0,0,0,0,0,0
569426,0,0,0,0,0,0,0,0,0,0,0,0,0
569427,0,0,0,0,0,0,0,0,0,0,0,0,0
569428,0,0,0,0,0,0,0,0,0,0,0,0,0
569429,0,0,0,0,0,0,0,0,0,0,0,0,0
569430,0,0,0,0,0,0,0,0,0,0,0,0,0
569432,0,0,0,0,0,0,0,0,0,0,0,0,0
569433,0,0,0,0,0,0,0,0,0,0,0,0,0
569434,0,0,0,0,0,0,0,0,0,0,0,0,0
569435,0,0,0,0,0,0,0,0,0,0,0,0,0
569436,0,1,1,1,1,1,1,1,1,1,1,1,1
569437,0,0,0,0,0,0,0,0,0,0,0,0,0
569438,0,0,0,0,0,0,0,0,0,0,0,0,0
569439,0,0,0,0,0,0,0,0,0,0,0,0,0
569440,0,0,0,0,0,0,0,0,0,0,0,0,0
569441,0,0,0,0,0,0,0,0,0,0,0,0,0
569442,0,0,0,0,0,0,0,0,0,0,0,0,0
569443,0,0,0,0,0,0,0,0,0,0,0,0,0
569444,0,0,0,0,0,0,0,0,0,0,0,0,0
569445,0,0,0,0,0,0,0,0,0,0,0,0,0
569446,0,0,0,0,0,0,0,0,0,0,0,0,0
569447,0,0,0,0,0,0,0,0,0,0,0,0,0
569448,0,0,0,0,0,0,0,0,0,0,0,0,0
569449,0,0,0,0,0,0,0,0,0,0,0,0,0
569450,0,0,0,0,0,0,0,0,0,0,0,0,0
569451,0,0,0,0,0,0,0,0,0,0,0,0,0
569452,0,0,0,0,0,0,0,0,0,0,0,0,0
569453,0,0,0,0,0,0,0,0,0,0,0,0,0
569454,0,0,0,0,0,0,0,0,0,0,0,0,0
569478,0,0,0,0,0,0,0,0,0,0,0,0,0
569479,0,0,0,0,0,0,0,0,0,0,0,0,0
569480,0,0,0,0,0,0,0,0,0,0,0,0,0
569481,0,0,0,0,0,0,0,0,0,0,0,0,0
569482,0,0,0,0,0,0,0,0,0,0,0,0,0
569483,0,0,0,0,0,0,0,0,0,0,0,0,0
569484,0,0,0,0,0,0,0,0,0,0,0,0,0
569485,0,0,0,0,0,0,0,0,0,0,0,0,0
569486,0,0,0,0,0,0,0,0,0,0,0,0,0
569487,0,0,0,0,0,0,0,0,0,0,0,0,0
569488,0,0,0,0,0,0,0,0,0,0,0,0,0
569489,0,0,0,0,0,0,0,0,0,0,0,0,0
569490,0,0,0,0,0,0,0,0,0,0,0,0,0
569491,0,0,0,0,0,0,0,0,0,0,0,0,0
569492,0,0,0,0,0,0,0,0,0,0,0,0,0
569493,0,0,0,0,0,0,0,0,0,0,0,0,0
569496,0,0,0,0,0,0,0,0,0,0,0,0,0
569497,0,0,0,0,0,0,0,0,0,0,0,0,0
569498,0,0,0,0,0,0,0,0,0,0,0,0,0
569499,0,0,0,0,0,0,0,0,0,0,0,0,0
569500,0,0,0,0,0,0,0,0,0,0,0,0,0
569501,0,0,0,0,0,0,0,0,0,0,0,0,0
569502,0,0,0,0,0,0,0,0,0,0,0,0,0
569503,0,0,0,0,0,0,0,0,0,0,0,0,0
569504,0,0,0,0,0,0,0,0,0,0,0,0,0
569505,0,0,0,0,0,0,0,0,0,0,0,0,0
569508,0,0,0,0,0,0,0,0,0,0,0,0,0
569509,0,0,0,0,0,0,0,0,0,0,0,0,0
569510,0,0,0,0,0,0,0,0,0,0,0,0,0
569511,0,0,0,0,0,0,0,0,0,0,0,0,0
569512,0,0,0,0,0,0,0,0,0,0,0,0,0
569513,0,1,0,0,0,0,1,1,0,1,1,1,1
569514,0,0,0,0,0,0,0,0,0,0,0,0,0
569515,0,0,0,0,0,0,0,0,0,0,0,0,0
569516,0,0,0,0,0,0,0,0,0,0,0,0,0
569517,0,0,0,0,0,0,0,0,0,0,0,0,0
569518,0,0,0,0,0,0,0,0,0,0,0,0,0
569520,0,0,0,0,0,0,0,0,0,0,0,0,0
569521,0,0,0,0,0,0,0,0,0,0,0,0,0
569522,0,0,0,0,0,0,0,0,0,0,0,0,0
569524,0,0,0,0,0,0,0,0,0,0,0,0,0
569525,0,0,0,0,0,0,0,0,0,0,0,0,0
569526,0,0,0,0,0,0,0,0,0,0,0,0,0
569527,0,0,0,0,0,0,0,0,0,0,0,0,0
569528,0,0,0,0,0,0,0,0,0,0,0,0,0
569529,0,0,0,0,0,0,0,0,0,0,0,0,0
569530,1,1,1,1,1,1,1,1,1,1,1,1,1
569533,0,0,0,0,0,0,0,0,0,0,0,0,0
569535,1,1,1,1,1,1,1,1,1,1,1,1,1
569536,0,0,0,0,0,0,0,0,0,0,0,0,0
569537,0,0,0,0,0,0,0,0,0,0,0,0,0
569539,0,0,0,0,0,0,0,0,0,0,0,0,0
569540,0,0,0,0,0,0,0,0,0,0,0,0,0
569541,0,0,0,0,0,0,0,0,0,0,0,0,0
569542,0,0,0,0,0,0,0,0,0,0,0,0,0
569544,0,0,0,0,0,0,0,0,0,0,0,0,0
569545,0,0,0,0,0,0,0,0,0,0,0,0,0
569546,0,0,0,0,0,0,0,0,0,0,0,0,0
569547,0,0,0,0,0,0,0,0,0,0,0,0,0
569548,0,0,0,0,0,0,0,0,0,0,0,0,0
569549,0,0,0,0,0,0,0,0,0,0,0,0,0
569550,0,0,0,0,0,0,0,0,0,0,0,0,0
569551,0,0,0,0,0,0,0,0,0,0,0,0,0
569552,0,0,0,0,0,0,0,0,0,0,0,0,0
569553,0,0,0,0,0,0,0,0,0,0,0,0,0
569554,0,0,0,0,0,0,0,0,0,0,0,0,0
569555,0,0,0,0,0,0,0,0,0,0,0,0,0
569556,0,0,0,0,0,0,0,0,0,0,0,0,0
569557,0,0,0,0,0,0,0,0,0,0,0,0,0
569558,0,0,0,0,0,0,0,0,0,0,0,0,0
569559,0,0,0,0,0,0,0,0,0,0,0,0,0
569560,0,0,0,0,0,0,0,0,0,0,0,0,0
569561,0,0,0,0,0,0,0,0,0,0,0,0,0
569562,0,0,0,0,0,0,0,0,0,0,0,0,0
569563,0,0,0,0,0,0,0,0,0,0,0,0,0
569564,0,0,0,0,0,0,0,0,0,0,0,0,0
569565,0,0,0,0,0,0,0,0,0,0,0,0,0
569566,0,0,0,0,0,0,0,0,0,0,0,0,0
569567,0,0,0,0,0,0,0,0,0,0,0,0,0
569568,0,0,0,0,0,0,0,0,0,0,0,0,0
569569,0,0,0,0,0,0,0,0,0,0,0,0,0
569570,0,0,0,0,0,0,0,0,0,0,0,0,0
569571,0,0,0,0,0,0,0,0,0,0,0,0,0
569572,0,0,0,0,0,0,0,0,0,0,0,0,0
569573,0,0,0,0,0,0,0,0,0,0,0,0,0
569574,0,0,0,0,0,0,0,0,0,0,0,0,0
569575,0,0,0,0,0,0,0,0,0,0,0,0,0
569576,0,0,0,0,0,0,0,0,0,0,0,0,0
569577,0,0,0,0,0,0,0,0,0,0,0,0,0
569579,0,0,0,0,0,0,0,0,0,0,0,0,0
569580,0,0,0,0,0,0,0,0,0,0,0,0,0
569581,0,0,0,0,0,0,0,0,0,0,0,0,0
569582,0,0,0,0,0,0,0,0,0,0,0,0,0
569583,0,0,0,0,0,0,0,0,0,0,0,0,0
569584,0,0,0,0,0,0,0,0,0,0,0,0,0
569585,0,0,0,0,0,0,0,0,0,0,0,0,0
569586,0,0,0,0,0,0,0,0,0,0,0,0,0
569587,0,0,0,0,0,0,0,0,0,0,0,0,0
569588,0,0,0,0,0,0,0,0,0,0,0,0,0
569589,0,0,0,0,0,0,0,0,0,0,0,0,0
569590,0,0,0,0,0,0,0,0,0,0,0,0,0
569591,0,0,0,0,0,0,0,0,0,0,0,0,0
569592,0,0,0,0,0,0,0,0,0,0,0,0,0
569593,0,0,0,0,0,0,0,0,0,0,0,0,0
569594,0,0,0,0,0,0,0,0,0,0,0,0,0
569595,0,0,0,0,0,0,0,0,0,0,0,0,0
569596,0,0,0,0,0,0,0,0,0,0,0,0,0
569597,0,0,0,0,0,0,0,0,0,0,0,0,0
569598,0,0,0,0,0,0,0,0,0,0,0,0,0
569599,0,0,0,0,0,0,0,0,0,0,0,0,0
569603,0,0,0,0,0,0,0,0,0,0,0,0,0
569604,0,0,0,0,0,0,0,0,0,0,0,0,0
569606,0,0,0,0,0,0,0,0,0,0,0,0,0
569607,0,0,0,0,0,0,0,0,0,0,0,0,0
569609,0,0,0,0,0,0,0,0,0,0,0,0,0
569610,0,0,0,0,0,0,0,0,0,0,0,0,0
569611,0,0,0,0,0,0,0,0,0,0,0,0,0
569612,0,0,0,0,0,0,0,0,0,0,0,0,0
569613,0,0,0,0,0,0,0,0,0,0,0,0,0
569614,0,0,0,0,0,0,0,0,0,0,0,0,0
569615,0,0,0,0,0,0,0,0,0,0,0,0,0
569616,0,0,0,0,0,0,0,0,0,0,0,0,0
569617,0,0,0,0,0,0,0,0,0,0,0,0,0
569619,0,0,0,0,0,0,0,0,0,0,0,0,0
569620,0,0,0,0,0,0,0,0,0,0,0,0,0
569621,0,0,0,0,0,0,0,0,0,0,0,0,0
569622,0,0,0,0,0,0,0,0,0,0,0,0,0
569623,0,0,0,0,0,0,0,0,0,0,0,0,0
569624,0,0,0,0,0,0,0,0,0,0,0,0,0
569625,0,0,0,0,0,0,0,0,0,0,0,0,0
569627,0,0,0,0,0,0,0,0,0,0,0,0,0
569628,0,0,0,0,0,0,0,0,0,0,0,0,0
569629,0,0,0,0,0,0,0,0,0,0,0,0,0
569630,0,0,0,0,0,0,0,0,0,0,0,0,0
569631,0,0,0,0,0,0,0,0,0,0,0,0,0
569632,0,0,0,0,0,0,0,0,0,0,0,0,0
569633,0,0,0,0,0,0,0,0,0,0,0,0,0
569634,0,0,0,0,0,0,0,0,0,0,0,0,0
569635,0,0,0,0,0,0,0,0,0,0,0,0,0
569636,0,0,0,0,0,0,0,0,0,0,0,0,0
569637,0,0,0,0,0,0,0,0,0,0,0,0,0
569638,0,0,0,0,0,0,0,0,0,0,0,0,0
569639,0,0,0,0,0,0,0,0,0,0,0,0,0
569640,0,0,0,0,0,0,0,0,0,0,0,0,0
569642,0,0,0,0,0,0,0,0,0,0,0,0,0
569644,0,0,0,0,0,0,0,0,0,0,0,0,0
569645,0,0,0,0,0,0,0,0,0,0,0,0,0
569646,0,0,0,0,0,0,0,0,0,0,0,0,0
569649,0,0,0,0,0,0,0,0,0,0,0,0,0
569650,0,0,0,0,0,0,0,0,0,0,0,0,0
569651,0,0,0,0,0,0,0,0,0,0,0,0,0
569652,0,0,0,0,0,0,0,0,0,0,0,0,0
569653,0,0,0,0,0,0,0,0,0,0,0,0,0
569654,0,0,0,0,0,0,0,0,0,0,0,0,0
569690,0,0,0,0,0,0,0,0,0,0,0,0,0
569691,0,0,0,0,0,0,0,0,0,0,0,0,0
569692,0,0,0,0,0,0,0,0,0,0,0,0,0
569693,0,0,0,0,0,0,0,0,0,0,0,0,0
569694,0,0,0,0,0,0,0,0,0,0,0,0,0
569695,0,0,0,0,0,0,0,0,0,0,0,0,0
569696,0,0,0,0,0,0,0,0,0,0,0,0,0
569699,0,0,0,0,0,0,0,0,0,0,0,0,0
569700,0,0,0,0,0,0,0,0,0,0,0,0,0
569701,0,0,0,0,0,0,0,0,0,0,0,0,0
569702,0,0,0,0,0,0,0,0,0,0,0,0,0
569703,0,0,0,0,0,0,0,0,0,0,0,0,0
569706,0,0,0,0,0,0,0,0,0,0,0,0,0
569708,0,0,0,0,0,0,0,0,0,0,0,0,0
569709,0,0,0,0,0,0,0,0,0,0,0,0,0
569710,0,0,0,0,0,0,0,0,0,0,0,0,0
569711,0,0,0,0,0,0,0,0,0,0,0,0,0
569714,0,0,0,0,0,0,0,0,0,0,0,0,0
569715,0,0,0,0,0,0,0,0,0,0,0,0,0
569717,0,0,0,0,0,0,0,0,0,0,0,0,0
569719,0,0,0,0,0,0,0,0,0,0,0,0,0
569720,0,0,0,0,0,0,0,0,0,0,0,0,0
569725,0,0,0,0,0,0,0,0,0,0,0,0,0
569726,0,0,0,0,0,0,0,0,0,0,0,0,0
569735,0,0,0,0,0,0,0,0,0,0,0,0,0
569736,0,0,0,0,0,0,0,0,0,0,0,0,0
569737,0,0,0,0,0,0,0,0,0,0,0,0,0
569738,0,0,0,0,0,0,0,0,0,0,0,0,0
569739,0,0,0,0,0,0,0,0,0,0,0,0,0
569740,0,0,0,0,0,0,0,0,0,0,0,0,0
569741,0,0,0,0,0,0,0,0,0,0,0,0,0
569742,0,0,0,0,0,0,0,0,0,0,0,0,0
569743,0,0,0,0,0,0,0,0,0,0,0,0,0
569744,0,0,0,0,0,0,0,0,0,0,0,0,0
569745,0,0,0,0,0,0,0,0,0,0,0,0,0
569746,0,0,0,0,0,0,0,0,0,0,0,0,0
569747,0,0,0,0,0,0,0,0,0,0,0,0,0
569748,0,0,0,0,0,0,0,0,0,0,0,0,0
569750,0,0,0,0,0,0,0,0,0,0,0,0,0
569751,0,0,0,0,0,0,0,0,0,0,0,0,0
569753,0,0,0,0,0,0,0,0,0,0,0,0,0
569754,0,0,0,0,0,0,0,0,0,0,0,0,0
569755,0,0,0,0,0,0,0,0,0,0,0,0,0
569756,0,0,0,0,0,0,0,0,0,0,0,0,0
569770,0,0,0,0,0,0,0,0,0,0,0,0,0
569771,0,0,0,0,0,0,0,0,0,0,0,0,0
569772,0,0,0,0,0,0,0,0,0,0,0,0,0
569773,0,0,0,0,0,0,0,0,0,0,0,0,0
569774,0,0,0,0,0,0,0,0,0,0,0,0,0
569802,0,0,0,0,0,0,0,0,0,0,0,0,0
569803,0,0,0,0,0,0,0,0,0,0,0,0,0
569804,0,0,0,0,0,0,0,0,0,0,0,0,0
569805,0,0,0,0,0,0,0,0,0,0,0,0,0
569807,0,0,0,0,0,0,0,0,0,0,0,0,0
569808,0,0,0,0,0,0,0,0,0,0,0,0,0
569825,0,0,0,0,0,0,0,0,0,0,0,0,0
569826,0,0,0,0,0,0,0,0,0,0,0,0,0
569848,0,0,0,0,0,0,0,0,0,0,0,0,0
569850,0,0,0,0,0,0,0,0,0,0,0,0,0
569851,0,0,0,0,1,0,1,1,0,1,0,0,0
569852,0,0,0,0,0,0,0,0,0,0,0,0,0
569867,0,1,0,0,0,0,0,1,0,0,1,0,1
569868,0,0,0,0,0,0,0,0,0,0,0,0,0
569873,0,0,0,0,0,0,0,0,0,0,0,0,0
569887,0,0,0,0,0,0,0,0,0,0,0,0,0
570177,0,0,0,0,0,0,0,0,0,0,0,0,0
570178,0,0,0,0,0,0,0,0,0,0,0,0,0
570179,0,0,0,0,0,0,0,0,0,0,0,0,0
570180,0,0,0,0,0,0,0,0,0,0,0,0,0
570182,0,0,0,0,0,0,0,0,0,0,0,0,0
570183,0,0,0,0,0,0,0,0,0,0,0,0,0
570185,0,0,0,0,0,0,0,0,0,0,0,0,0
570187,0,0,0,0,0,0,0,0,0,0,0,0,0
570188,0,0,0,0,0,0,0,0,0,0,0,0,0
570189,0,0,0,0,0,0,0,0,0,0,0,0,0
570190,0,0,0,0,0,0,0,0,0,0,0,0,0
570191,0,0,0,0,0,0,0,0,0,0,0,0,0
570192,0,0,0,0,0,0,0,0,0,0,0,0,0
570193,0,0,0,0,0,0,0,0,0,0,0,0,0
570194,0,0,0,0,0,0,0,0,0,0,0,0,0
570195,0,0,0,0,0,0,0,0,0,0,0,0,0
570196,0,0,0,0,0,0,0,0,0,0,0,0,0
570197,0,0,0,0,0,0,0,0,0,0,0,0,0
570198,0,0,0,0,0,0,0,0,0,0,0,0,0
570199,0,0,0,0,0,0,0,0,0,0,0,0,0
570201,0,0,0,0,0,0,0,0,0,0,0,0,0
570202,0,0,0,0,0,0,0,0,0,0,0,0,0
570203,0,0,0,0,0,0,0,0,0,0,0,0,0
570205,0,0,0,0,0,0,0,0,0,0,0,0,0
570206,0,0,0,0,0,0,0,0,0,0,0,0,0
570207,0,0,0,0,0,0,0,0,0,0,0,0,0
570208,0,0,0,0,0,0,0,0,0,0,0,0,0
570210,0,1,1,1,1,0,0,0,0,0,0,0,0
570211,0,0,0,0,0,0,0,0,0,0,0,0,0
570215,0,0,0,0,0,0,0,0,0,0,0,0,0
570216,0,0,0,0,0,0,0,0,0,0,0,0,0
570217,0,0,0,0,0,0,0,0,0,0,0,0,0
570218,0,0,0,0,0,0,0,0,0,0,0,0,0
570220,0,0,0,0,0,0,0,0,0,0,0,0,0
570221,0,0,0,0,0,0,0,0,0,0,0,0,0
570222,0,0,0,0,0,0,0,0,0,0,0,0,0
570223,0,0,0,0,0,0,0,0,0,0,0,0,0
570224,0,0,0,0,0,0,0,0,0,0,0,0,0
570226,0,0,0,0,0,0,0,0,0,0,0,0,0
570227,0,0,0,0,0,0,0,0,0,0,0,0,0
570230,0,0,0,0,0,0,0,0,0,0,0,0,0
570234,0,0,0,0,0,0,0,0,0,0,0,0,0
570235,0,0,0,0,0,0,0,0,0,0,0,0,0
570236,0,0,0,0,0,0,0,0,0,0,0,0,0
570240,0,0,0,0,0,0,0,0,0,0,0,0,0
570241,0,0,0,0,0,0,0,0,0,0,0,0,0
570242,0,0,0,0,0,0,0,0,0,0,0,0,0
570243,0,0,0,0,0,0,0,0,0,0,0,0,0
570245,0,0,0,0,0,0,0,0,0,0,0,0,0
570246,0,0,0,0,0,0,0,0,0,0,0,0,0
570247,0,0,0,0,0,0,0,0,0,0,0,0,0
570248,0,0,0,0,0,0,0,0,0,0,0,0,0
570249,0,0,0,0,0,0,0,0,0,0,0,0,0
570251,0,0,0,0,0,0,0,0,0,0,0,0,0
570253,0,0,0,0,0,0,0,0,0,0,0,0,0
570254,0,0,0,0,0,0,0,0,0,0,0,0,0
570255,0,0,0,0,0,0,0,0,0,0,0,0,0
570256,0,0,0,0,0,0,0,0,0,0,0,0,0
570257,0,0,0,0,0,0,0,0,0,0,0,0,0
570258,0,0,0,0,0,0,0,0,0,0,0,0,0
570259,0,0,0,0,0,0,0,0,0,0,0,0,0
570260,0,0,0,0,0,0,0,0,0,0,0,0,0
570261,0,0,0,0,0,0,0,0,0,0,0,0,0
570262,1,1,1,1,1,1,1,1,1,1,1,1,1
570264,0,0,0,0,0,0,0,0,0,0,0,0,0
570265,0,1,1,1,1,1,1,1,1,1,1,1,1
570266,0,0,0,0,0,0,0,0,0,0,0,0,0
570267,0,0,0,0,0,0,0,0,0,0,0,0,0
570269,0,0,0,0,0,0,0,0,0,0,0,0,0
570270,0,0,0,0,0,0,0,0,0,0,0,0,0
570271,0,0,0,0,0,0,0,0,0,0,0,0,0
570274,0,0,0,0,0,0,0,0,0,0,0,0,0
570275,0,0,0,0,0,0,0,0,0,0,0,0,0
570276,0,0,0,0,0,0,0,0,0,0,0,0,0
570277,0,0,0,0,0,0,0,0,0,0,0,0,0
570278,0,0,0,0,0,0,0,0,0,0,0,0,0
570279,1,1,1,1,1,1,1,1,1,1,1,1,1
570280,0,0,0,0,0,0,0,0,0,0,0,0,0
570281,0,0,0,0,0,0,0,0,0,0,0,0,0
570282,0,0,0,0,0,0,0,0,0,0,0,0,0
570283,0,0,0,0,0,0,0,0,0,0,0,0,0
570284,0,0,0,0,0,0,0,0,0,0,0,0,0
570285,0,0,0,0,0,0,0,0,0,0,0,0,0
570286,0,0,0,0,0,0,0,0,0,0,0,0,0
570287,0,0,0,0,0,0,0,0,0,0,0,0,0
570288,0,0,0,0,0,0,0,0,0,0,0,0,0
570289,0,0,0,0,0,0,0,0,0,0,0,0,0
570290,0,0,0,0,0,0,0,0,0,0,0,0,0
570291,1,1,1,1,1,1,1,1,1,1,1,1,1
570293,1,1,1,1,1,1,1,1,1,1,1,1,1
570294,0,0,0,0,0,0,0,0,0,0,0,0,0
570295,0,0,0,0,0,0,0,0,0,0,0,0,0
570296,0,0,0,0,0,0,0,0,0,0,0,0,0
570297,1,1,1,1,1,1,1,1,1,1,1,1,1
570298,0,0,0,0,0,0,0,0,0,0,0,0,0
570300,0,0,0,0,0,0,0,0,0,0,0,0,0
570301,0,0,0,0,0,0,0,0,0,0,0,0,0
570302,0,0,0,0,0,0,0,0,0,0,0,0,0
570303,0,0,0,0,0,0,0,0,0,0,0,0,0
570304,0,0,0,0,0,0,0,0,0,0,0,0,0
570305,0,0,0,0,0,0,0,0,0,0,0,0,0
570306,0,0,0,0,0,0,0,0,0,0,0,0,0
570307,0,0,0,0,0,0,0,0,0,0,0,0,0
570308,0,0,0,0,0,0,0,0,0,0,0,0,0
570309,0,0,0,0,0,0,0,0,0,0,0,0,0
570310,0,0,0,0,0,0,0,0,0,0,0,0,0
570311,0,0,0,0,0,0,0,0,0,0,0,0,0
570312,0,0,0,0,0,0,0,0,0,0,0,0,0
570313,0,0,0,0,0,0,0,0,0,0,0,0,0
570314,0,0,0,0,0,0,0,0,0,0,0,0,0
570315,0,0,0,0,0,0,0,0,0,0,0,0,0
570316,0,0,0,0,0,0,0,0,0,0,0,0,0
570317,0,0,0,0,0,0,0,0,0,0,0,0,0
570318,0,0,0,0,0,0,0,0,0,0,0,0,0
570319,0,0,0,0,0,0,0,0,0,0,0,0,0
570320,0,0,0,0,0,0,0,0,0,0,0,0,0
570321,0,0,0,0,0,0,0,0,0,0,0,0,0
570322,0,0,0,0,0,0,0,0,0,0,0,0,0
570323,0,0,0,0,0,0,0,0,0,0,0,0,0
570324,0,0,0,0,0,0,0,0,0,0,0,0,0
570325,0,0,0,0,0,0,0,0,0,0,0,0,0
570326,0,0,0,0,0,0,0,0,0,0,0,0,0
570327,0,0,0,0,0,0,0,0,0,0,0,0,0
570328,0,0,0,0,0,0,0,0,0,0,0,0,0
570329,0,0,0,0,0,0,0,0,0,0,0,0,0
570330,0,0,0,0,0,0,0,0,0,0,0,0,0
570331,0,0,0,0,0,0,0,0,0,0,0,0,0
570333,1,1,1,1,1,1,1,1,1,1,1,1,1
570334,0,0,0,0,0,0,0,0,0,0,0,0,0
570335,0,0,0,0,0,0,0,0,0,0,0,0,0
570439,0,0,0,0,0,0,0,0,0,0,0,0,0
570440,0,0,0,0,0,0,0,0,0,0,0,0,0
570490,0,0,0,0,0,0,0,0,0,0,0,0,0
570492,0,0,0,0,0,0,0,0,0,0,0,0,0
570540,1,1,1,1,1,1,1,1,1,1,1,1,1
570545,0,0,0,0,0,0,0,0,0,0,0,0,0
570546,0,0,0,0,0,0,0,0,0,0,0,0,0
570547,0,0,0,0,0,0,0,0,0,0,0,0,0
570548,0,0,0,0,0,0,0,0,0,0,0,0,0
570549,0,0,0,0,0,0,0,0,0,0,0,0,0
570550,0,0,0,0,0,0,0,0,0,0,0,0,0
570552,0,0,0,0,0,0,0,0,0,0,0,0,0
570560,0,0,0,0,0,0,0,0,0,0,0,0,0
570562,0,0,0,0,0,0,0,0,0,0,0,0,0
570563,0,0,0,0,0,0,0,0,0,0,0,0,0
570566,0,0,0,0,0,0,0,0,0,0,0,0,0
570571,0,0,0,0,0,0,0,0,0,0,0,0,0
570572,0,0,0,0,0,0,0,0,0,0,0,0,0
570573,0,0,0,0,0,0,0,0,0,0,0,0,0
570575,0,0,0,0,0,0,0,0,0,0,0,0,0
570577,0,0,0,0,0,0,0,0,0,0,0,0,0
570578,0,0,0,0,0,0,0,0,0,0,0,0,0
570580,0,0,0,0,0,0,0,0,0,0,0,0,0
570582,0,0,0,0,0,0,0,0,0,0,0,0,0
570583,0,0,0,0,0,0,0,0,0,0,0,0,0
570584,0,0,0,0,0,0,0,0,0,0,0,0,0
570585,0,0,0,0,0,0,0,0,0,0,0,0,0
570588,0,0,0,0,0,0,0,0,0,0,0,0,0
570595,0,0,0,0,0,0,0,0,0,0,0,0,0
570596,1,0,0,1,1,0,1,1,0,1,0,1,0
570598,0,0,0,0,0,0,0,0,0,0,0,0,0
570599,0,0,0,0,0,0,0,0,0,0,0,0,0
570600,0,0,0,0,0,0,0,0,0,0,0,0,0
570604,0,0,0,0,0,0,0,0,0,0,0,0,0
570607,0,0,0,0,0,0,0,0,0,0,0,0,0
570608,0,0,0,0,0,0,0,0,0,0,0,0,0
570609,0,0,0,0,0,0,0,0,0,0,0,0,0
570612,0,0,0,0,0,0,0,0,0,0,0,0,0
570614,0,0,0,0,0,0,0,0,0,0,0,0,0
570617,0,0,0,0,0,0,0,0,0,0,0,0,0
570621,0,0,0,0,0,0,0,0,0,0,0,0,0
570622,0,0,0,0,0,0,0,0,0,0,0,0,0
570623,0,0,0,0,0,0,0,0,0,0,0,0,0
570627,0,0,0,0,0,0,0,0,0,0,0,0,0
570628,0,0,0,0,0,0,0,0,0,0,0,0,0
570629,0,0,0,0,0,0,0,0,0,0,0,0,0
570630,0,0,0,0,0,0,0,0,0,0,0,0,0
570631,0,0,0,0,0,0,0,0,0,0,0,0,0
570633,0,0,0,0,0,0,0,0,0,0,0,0,0
570634,0,1,1,0,1,1,0,0,0,0,0,0,0
570635,0,0,0,0,0,0,1,1,0,1,0,1,1
570640,0,0,0,0,0,0,0,0,0,0,0,0,0
570641,0,0,0,0,0,0,0,0,0,0,0,0,0
570642,0,0,0,0,0,0,0,0,0,0,0,0,0
570643,0,0,0,0,0,0,0,0,0,0,0,0,0
570653,0,0,0,0,0,0,0,0,0,0,0,0,0
570654,0,0,0,0,0,0,0,0,0,0,0,0,0
570655,0,0,0,0,0,0,0,0,0,0,0,0,0
570656,0,0,0,0,0,0,0,0,0,0,0,0,0
570663,0,0,0,0,0,0,0,0,0,0,0,0,0
570666,0,0,0,0,0,0,0,0,0,0,0,0,0
570667,0,1,0,0,1,0,0,0,0,0,0,0,0
570668,0,0,0,0,0,0,0,0,0,0,0,0,0
570669,0,0,0,0,0,0,0,0,0,0,0,0,0
570670,0,0,0,0,0,0,0,0,0,0,0,0,0
570671,0,0,0,0,0,0,0,0,0,0,0,0,0
570672,0,0,0,0,0,0,0,0,0,0,0,0,0
570676,0,0,0,0,0,0,0,0,0,0,0,0,0
570677,0,0,0,0,0,0,0,0,0,0,0,0,0
570678,0,0,0,0,0,0,0,0,0,0,0,0,0
570681,0,0,0,0,0,0,0,0,0,0,0,0,0
570682,0,0,0,0,0,0,0,0,0,0,0,0,0
570688,0,0,0,0,0,0,0,0,0,0,0,0,0
570689,0,0,0,0,0,0,0,0,0,0,0,0,0
570696,0,0,0,0,0,0,0,0,0,0,0,0,0
570699,0,0,0,0,0,0,0,0,0,0,0,0,0
570700,0,0,0,0,0,0,0,0,0,0,0,0,0
570706,0,0,0,0,0,0,0,0,0,0,0,0,0
570711,0,0,0,0,0,0,0,0,0,0,0,0,0
570712,0,0,0,0,0,0,0,0,0,0,0,0,0
570714,0,0,0,0,0,0,0,0,0,0,0,0,0
570715,0,0,0,0,0,0,0,0,0,0,0,0,0
570718,0,0,0,0,0,0,0,0,0,0,0,0,0
570723,0,0,0,0,0,0,0,0,0,0,0,0,0
570726,0,0,0,0,0,0,0,0,0,0,0,0,0
570728,0,0,0,0,0,0,0,0,0,0,0,0,0
570733,0,0,0,0,0,0,0,0,0,0,0,0,0
570734,0,0,0,0,0,0,0,0,0,0,0,0,0
570735,0,0,0,0,0,0,0,0,0,0,0,0,0
570736,0,0,0,0,0,0,0,0,0,0,0,0,0
570742,0,0,0,0,0,0,0,0,0,0,0,0,0
570745,0,0,0,0,0,0,0,0,0,0,0,0,0
570749,0,0,0,0,0,0,0,0,0,0,0,0,0
570750,0,0,0,0,0,0,0,0,0,0,0,0,0
570753,1,1,0,0,1,0,1,1,0,1,1,0,1
