WR_GROUP,Year,Algorithm,ET_m3,ETo_m3,ETr_m3,precip_m3,ET_m3_nonirr,Irrigation_m3,IrrArea_m2,WaterUse_m3,area_m2_wrg,n_irrfields,n_within_lema,n_within_buffer,CropCode_maincrop,area_m2_maincrop,n_croptypes
303,2016,eemetric,1028970.47,1791178.34,2554785.64,570267.21,903684.21,0,0,0,1147418.94,7,0,7,1,1147418.9415938521,1
303,2016,ensemble,917948.22,1791178.34,2554785.64,570267.21,829887.96,0,0,0,1147418.94,7,0,7,1,1147418.9415938521,1
303,2016,ptjpl,780741.41,1791178.34,2554785.64,570267.21,731565.63,0,0,0,1147418.94,7,0,7,1,1147418.9415938521,1
303,2016,sims,812390.17,1791178.34,2554785.64,570267.21,731261.57,0,0,0,1147418.94,7,0,7,1,1147418.9415938521,1
303,2016,ssebop,1250573.19,1791178.34,2554785.64,570267.21,1064839.2,0,0,0,1147418.94,7,0,7,1,1147418.9415938521,1
303,2017,disalexi,534565.73,1759429.26,2511355.84,878922.91,528753.6,0,0,0,1147418.94,7,0,7,1,1147418.9415938521,1
303,2017,eemetric,1031242.24,1759429.26,2511355.84,878922.91,922192.08,0,0,0,1147418.94,7,0,7,1,1147418.9415938521,1
303,2017,ensemble,899795.39,1759429.26,2511355.84,878922.91,805545.47,0,0,0,1147418.94,7,0,7,1,1147418.9415938521,1
303,2017,ptjpl,772452.74,1759429.26,2511355.84,878922.91,740027.85,0,0,0,1147418.94,7,0,7,1,1147418.9415938521,1
303,2017,sims,796887.47,1759429.26,2511355.84,878922.91,710665.4,0,0,0,1147418.94,7,0,7,1,1147418.9415938521,1
303,2017,ssebop,1067949.01,1759429.26,2511355.84,878922.91,963395.89,0,0,0,1147418.94,7,0,7,1,1147418.9415938521,1
303,2018,disalexi,464142.96,1079749.18,1528842.53,515154.49,386239.53,130749.08,728434.15,130749.08,728669.11,2,0,2,5,498191.8783261026,2
303,2018,eemetric,639395.01,1079749.18,1528842.53,515154.49,538449.74,130749.08,728434.15,130749.08,728669.11,2,0,2,5,498191.8783261026,2
303,2018,ensemble,576410.91,1079749.18,1528842.53,515154.49,536382.75,130749.08,728434.15,130749.08,728669.11,2,0,2,5,498191.8783261026,2
303,2018,ptjpl,478180.32,1079749.18,1528842.53,515154.49,481185.64,130749.08,728434.15,130749.08,728669.11,2,0,2,5,498191.8783261026,2
303,2018,sims,464106.28,1079749.18,1528842.53,515154.49,473127.67,130749.08,728434.15,130749.08,728669.11,2,0,2,5,498191.8783261026,2
303,2018,ssebop,736754.54,1079749.18,1528842.53,515154.49,662882.73,130749.08,728434.15,130749.08,728669.11,2,0,2,5,498191.8783261026,2
304,2016,disalexi,83708.77,320752.78,455387.28,121320.56,85203.83,39703.72,364217.08,39703.72,208225.59,1,0,0,4,208225.58763342025,1
304,2016,eemetric,174447.23,320752.78,455387.28,121320.56,170039.1,39703.72,364217.08,39703.72,208225.59,1,0,0,4,208225.58763342025,1
304,2016,ensemble,162797.01,320752.78,455387.28,121320.56,157018.75,39703.72,364217.08,39703.72,208225.59,1,0,0,4,208225.58763342025,1
304,2016,ptjpl,138667.83,320752.78,455387.28,121320.56,133876.56,39703.72,364217.08,39703.72,208225.59,1,0,0,4,208225.58763342025,1
304,2016,sims,163244.7,320752.78,455387.28,121320.56,141820.37,39703.72,364217.08,39703.72,208225.59,1,0,0,4,208225.58763342025,1
304,2016,ssebop,207282.33,320752.78,455387.28,121320.56,198270.32,39703.72,364217.08,39703.72,208225.59,1,0,0,4,208225.58763342025,1
304,2017,disalexi,100685.4,318374.84,453442.45,154747.01,95954.52,45034.73,331842.22,45034.73,208225.59,1,0,0,1,208225.58763342025,1
304,2017,eemetric,169056.27,318374.84,453442.45,154747.01,167352.99,45034.73,331842.22,45034.73,208225.59,1,0,0,1,208225.58763342025,1
304,2017,ensemble,150563.76,318374.84,453442.45,154747.01,146184.77,45034.73,331842.22,45034.73,208225.59,1,0,0,1,208225.58763342025,1
304,2017,ptjpl,135411.18,318374.84,453442.45,154747.01,134295.09,45034.73,331842.22,45034.73,208225.59,1,0,0,1,208225.58763342025,1
304,2017,sims,135363.29,318374.84,453442.45,154747.01,128966.6,45034.73,331842.22,45034.73,208225.59,1,0,0,1,208225.58763342025,1
304,2017,ssebop,179958.96,318374.84,453442.45,154747.01,174830.37,45034.73,331842.22,45034.73,208225.59,1,0,0,1,208225.58763342025,1
304,2018,disalexi,96870.71,301133.76,423231,152029.67,104903.01,0,0,0,208225.59,1,0,0,4,208225.58763342025,1
304,2018,eemetric,139790.17,301133.76,423231,152029.67,150431.53,0,0,0,208225.59,1,0,0,4,208225.58763342025,1
304,2018,ensemble,145376.86,301133.76,423231,152029.67,144933.34,0,0,0,208225.59,1,0,0,4,208225.58763342025,1
304,2018,ptjpl,136435.65,301133.76,423231,152029.67,129622.51,0,0,0,208225.59,1,0,0,4,208225.58763342025,1
304,2018,sims,128418.97,301133.76,423231,152029.67,123267.47,0,0,0,208225.59,1,0,0,4,208225.58763342025,1
304,2018,ssebop,180879.32,301133.76,423231,152029.67,183144.82,0,0,0,208225.59,1,0,0,4,208225.58763342025,1
306,2016,disalexi,128349.93,432043.87,616001.72,146002.02,139934.84,106079.44,485622.77,106079.44,276283.51,2,0,0,24,276283.5147196486,1
306,2016,eemetric,253270.74,432043.87,616001.72,146002.02,244903.23,106079.44,485622.77,106079.44,276283.51,2,0,0,24,276283.5147196486,1
306,2016,ensemble,223587.35,432043.87,616001.72,146002.02,220935.64,106079.44,485622.77,106079.44,276283.51,2,0,0,24,276283.5147196486,1
306,2016,ptjpl,178905.35,432043.87,616001.72,146002.02,193826.7,106079.44,485622.77,106079.44,276283.51,2,0,0,24,276283.5147196486,1
306,2016,sims,209605.67,432043.87,616001.72,146002.02,203159.56,106079.44,485622.77,106079.44,276283.51,2,0,0,24,276283.5147196486,1
306,2016,ssebop,283425.87,432043.87,616001.72,146002.02,266757.26,106079.44,485622.77,106079.44,276283.51,2,0,0,24,276283.5147196486,1
306,2017,disalexi,143520.74,425976.69,608282.36,207668.5,145466.18,55506.68,489669.62,55506.68,276283.51,2,0,0,24,246521.93518647022,2
306,2017,eemetric,245749.85,425976.69,608282.36,207668.5,234935.45,55506.68,489669.62,55506.68,276283.51,2,0,0,24,246521.93518647022,2
306,2017,ensemble,209996.24,425976.69,608282.36,207668.5,207934.31,55506.68,489669.62,55506.68,276283.51,2,0,0,24,246521.93518647022,2
306,2017,ptjpl,188097.6,425976.69,608282.36,207668.5,194088.19,55506.68,489669.62,55506.68,276283.51,2,0,0,24,246521.93518647022,2
306,2017,sims,199835.67,425976.69,608282.36,207668.5,191516.96,55506.68,489669.62,55506.68,276283.51,2,0,0,24,246521.93518647022,2
306,2017,ssebop,238426.95,425976.69,608282.36,207668.5,235524.49,55506.68,489669.62,55506.68,276283.51,2,0,0,24,246521.93518647022,2
306,2018,disalexi,164359.15,407736.45,576305.31,199645.23,146558.73,66608.02,485622.77,66608.02,276283.51,2,0,0,1,276283.5147196486,1
306,2018,eemetric,223841.52,407736.45,576305.31,199645.23,206252.55,66608.02,485622.77,66608.02,276283.51,2,0,0,1,276283.5147196486,1
306,2018,ensemble,212459.97,407736.45,576305.31,199645.23,199092.66,66608.02,485622.77,66608.02,276283.51,2,0,0,1,276283.5147196486,1
306,2018,ptjpl,187138.38,407736.45,576305.31,199645.23,179408.84,66608.02,485622.77,66608.02,276283.51,2,0,0,1,276283.5147196486,1
306,2018,sims,188711.12,407736.45,576305.31,199645.23,169701.62,66608.02,485622.77,66608.02,276283.51,2,0,0,1,276283.5147196486,1
306,2018,ssebop,246795.6,407736.45,576305.31,199645.23,242741.31,66608.02,485622.77,66608.02,276283.51,2,0,0,1,276283.5147196486,1
307,2016,disalexi,715333.47,1958468.55,2782077.42,672593.51,551529.66,251630.3,971245.54,251630.3,1275252.19,8,8,0,1,1207894.766683386,2
307,2016,eemetric,1189241.72,1958468.55,2782077.42,672593.51,1011020.73,251630.3,971245.54,251630.3,1275252.19,8,8,0,1,1207894.766683386,2
307,2016,ensemble,1055595.09,1958468.55,2782077.42,672593.51,927491.72,251630.3,971245.54,251630.3,1275252.19,8,8,0,1,1207894.766683386,2
307,2016,ptjpl,865512.22,1958468.55,2782077.42,672593.51,817378.1,251630.3,971245.54,251630.3,1275252.19,8,8,0,1,1207894.766683386,2
307,2016,sims,914536.04,1958468.55,2782077.42,672593.51,819333.35,251630.3,971245.54,251630.3,1275252.19,8,8,0,1,1207894.766683386,2
307,2016,ssebop,1374263.94,1958468.55,2782077.42,672593.51,1185997.52,251630.3,971245.54,251630.3,1275252.19,8,8,0,1,1207894.766683386,2
307,2017,disalexi,639569.74,1827436.07,2599401.62,892622.15,595211.06,188722.72,971245.54,188722.72,1207894.77,6,6,0,1,702604.8562901219,2
307,2017,eemetric,1088794.73,1827436.07,2599401.62,892622.15,997476.41,188722.72,971245.54,188722.72,1207894.77,6,6,0,1,702604.8562901219,2
307,2017,ensemble,931431.97,1827436.07,2599401.62,892622.15,876010.74,188722.72,971245.54,188722.72,1207894.77,6,6,0,1,702604.8562901219,2
307,2017,ptjpl,807881.57,1827436.07,2599401.62,892622.15,812325.28,188722.72,971245.54,188722.72,1207894.77,6,6,0,1,702604.8562901219,2
307,2017,sims,830683.16,1827436.07,2599401.62,892622.15,788388.26,188722.72,971245.54,188722.72,1207894.77,6,6,0,1,702604.8562901219,2
307,2017,ssebop,1137709.77,1827436.07,2599401.62,892622.15,1019660.05,188722.72,971245.54,188722.72,1207894.77,6,6,0,1,702604.8562901219,2
307,2018,disalexi,750566.52,1853043.45,2612264.84,833339.05,684520.87,210925.4,971245.54,210925.4,1275252.19,8,8,0,1,769962.2770691302,2
307,2018,eemetric,1037396.87,1853043.45,2612264.84,833339.05,939420.87,210925.4,971245.54,210925.4,1275252.19,8,8,0,1,769962.2770691302,2
307,2018,ensemble,973111.35,1853043.45,2612264.84,833339.05,911329.6,210925.4,971245.54,210925.4,1275252.19,8,8,0,1,769962.2770691302,2
307,2018,ptjpl,837128.89,1853043.45,2612264.84,833339.05,835453.58,210925.4,971245.54,210925.4,1275252.19,8,8,0,1,769962.2770691302,2
307,2018,sims,830737.5,1853043.45,2612264.84,833339.05,779126.98,210925.4,971245.54,210925.4,1275252.19,8,8,0,1,769962.2770691302,2
307,2018,ssebop,1158766.16,1853043.45,2612264.84,833339.05,1096752.31,210925.4,971245.54,210925.4,1275252.19,8,8,0,1,769962.2770691302,2
308,2016,disalexi,343275.14,936191.38,1331757.23,275941.81,260535.68,168987.01,485622.77,168987.01,608216.64,2,0,0,1,608216.6367280581,1
308,2016,eemetric,604281.29,936191.38,1331757.23,275941.81,479019.26,168987.01,485622.77,168987.01,608216.64,2,0,0,1,608216.6367280581,1
308,2016,ensemble,515648.53,936191.38,1331757.23,275941.81,439901.81,168987.01,485622.77,168987.01,608216.64,2,0,0,1,608216.6367280581,1
308,2016,ptjpl,418846.79,936191.38,1331757.23,275941.81,387783.72,168987.01,485622.77,168987.01,608216.64,2,0,0,1,608216.6367280581,1
308,2016,sims,440818.33,936191.38,1331757.23,275941.81,387622.54,168987.01,485622.77,168987.01,608216.64,2,0,0,1,608216.6367280581,1
308,2016,ssebop,670679.23,936191.38,1331757.23,275941.81,564443.29,168987.01,485622.77,168987.01,608216.64,2,0,0,1,608216.6367280581,1
308,2017,disalexi,261097.88,740460.1,1053306.97,331006.91,226359.49,154185.23,485622.77,154185.23,491210.21,1,0,0,1,491210.2129971953,1
308,2017,eemetric,460828.86,740460.1,1053306.97,331006.91,394790.56,154185.23,485622.77,154185.23,491210.21,1,0,0,1,491210.2129971953,1
308,2017,ensemble,394869.15,740460.1,1053306.97,331006.91,344854.13,154185.23,485622.77,154185.23,491210.21,1,0,0,1,491210.2129971953,1
308,2017,ptjpl,348459.61,740460.1,1053306.97,331006.91,316806.03,154185.23,485622.77,154185.23,491210.21,1,0,0,1,491210.2129971953,1
308,2017,sims,354388.52,740460.1,1053306.97,331006.91,304235.96,154185.23,485622.77,154185.23,491210.21,1,0,0,1,491210.2129971953,1
308,2017,ssebop,480654.11,740460.1,1053306.97,331006.91,412429.92,154185.23,485622.77,154185.23,491210.21,1,0,0,1,491210.2129971953,1
308,2018,disalexi,405367.36,893062.73,1262669.9,403533.49,324500.38,120881.22,485622.77,120881.22,608216.64,2,0,0,1,491210.2129971953,2
308,2018,eemetric,596640.3,893062.73,1262669.9,403533.49,451134.29,120881.22,485622.77,120881.22,608216.64,2,0,0,1,491210.2129971953,2
308,2018,ensemble,531746.9,893062.73,1262669.9,403533.49,436520.19,120881.22,485622.77,120881.22,608216.64,2,0,0,1,491210.2129971953,2
308,2018,ptjpl,446833.16,893062.73,1262669.9,403533.49,396656.45,120881.22,485622.77,120881.22,608216.64,2,0,0,1,491210.2129971953,2
308,2018,sims,450479.36,893062.73,1262669.9,403533.49,372619.02,120881.22,485622.77,120881.22,608216.64,2,0,0,1,491210.2129971953,2
308,2018,ssebop,642669.06,893062.73,1262669.9,403533.49,528893.17,120881.22,485622.77,120881.22,608216.64,2,0,0,1,491210.2129971953,2
309,2016,disalexi,243927.83,754185.53,1073121.71,216012.28,209935.16,188722.72,485622.77,188722.72,490090.48,1,0,0,1,490090.47518559545,1
309,2016,eemetric,467913.88,754185.53,1073121.71,216012.28,385985.46,188722.72,485622.77,188722.72,490090.48,1,0,0,1,490090.47518559545,1
309,2016,ensemble,408181.65,754185.53,1073121.71,216012.28,354465.29,188722.72,485622.77,188722.72,490090.48,1,0,0,1,490090.47518559545,1
309,2016,ptjpl,334124.08,754185.53,1073121.71,216012.28,312469.43,188722.72,485622.77,188722.72,490090.48,1,0,0,1,490090.47518559545,1
309,2016,sims,368567.64,754185.53,1073121.71,216012.28,312339.56,188722.72,485622.77,188722.72,490090.48,1,0,0,1,490090.47518559545,1
309,2016,ssebop,522706,754185.53,1073121.71,216012.28,454818.66,188722.72,485622.77,188722.72,490090.48,1,0,0,1,490090.47518559545,1
309,2017,disalexi,194502.21,738017.44,1050097.26,324268.36,187709.55,117180.78,485622.77,117180.78,490090.48,1,0,0,5,490090.47518559545,1
309,2017,eemetric,350664.64,738017.44,1050097.26,324268.36,361985.73,117180.78,485622.77,117180.78,490090.48,1,0,0,5,490090.47518559545,1
309,2017,ensemble,316093.65,738017.44,1050097.26,324268.36,328600.76,117180.78,485622.77,117180.78,490090.48,1,0,0,5,490090.47518559545,1
309,2017,ptjpl,287090.1,738017.44,1050097.26,324268.36,304066.83,117180.78,485622.77,117180.78,490090.48,1,0,0,5,490090.47518559545,1
309,2017,sims,288937.74,738017.44,1050097.26,324268.36,302959.23,117180.78,485622.77,117180.78,490090.48,1,0,0,5,490090.47518559545,1
309,2017,ssebop,392346.83,738017.44,1050097.26,324268.36,395953.9,117180.78,485622.77,117180.78,490090.48,1,0,0,5,490090.47518559545,1
309,2018,disalexi,305718.44,719212.67,1017511.14,320754.41,259975.84,141850.41,485622.77,141850.41,490090.48,1,0,0,1,490090.47518559545,1
309,2018,eemetric,453034.73,719212.67,1017511.14,320754.41,365864.79,141850.41,485622.77,141850.41,490090.48,1,0,0,1,490090.47518559545,1
309,2018,ensemble,406049.76,719212.67,1017511.14,320754.41,353164.1,141850.41,485622.77,141850.41,490090.48,1,0,0,1,490090.47518559545,1
309,2018,ptjpl,346175.41,719212.67,1017511.14,320754.41,318247.6,141850.41,485622.77,141850.41,490090.48,1,0,0,1,490090.47518559545,1
309,2018,sims,353570.87,719212.67,1017511.14,320754.41,301028.27,141850.41,485622.77,141850.41,490090.48,1,0,0,1,490090.47518559545,1
309,2018,ssebop,464282.31,719212.67,1017511.14,320754.41,430591.04,141850.41,485622.77,141850.41,490090.48,1,0,0,1,490090.47518559545,1
310,2016,disalexi,555860.91,1612558.77,2271739.85,635576.79,463212.62,240680.59,857933.56,240680.59,1081362.91,7,0,7,1,1081362.9141320896,1
310,2016,eemetric,947667.34,1612558.77,2271739.85,635576.79,851659.8,240680.59,857933.56,240680.59,1081362.91,7,0,7,1,1081362.9141320896,1
310,2016,ensemble,847857.57,1612558.77,2271739.85,635576.79,782111.95,240680.59,857933.56,240680.59,1081362.91,7,0,7,1,1081362.9141320896,1
310,2016,ptjpl,759309.65,1612558.77,2271739.85,635576.79,689449.96,240680.59,857933.56,240680.59,1081362.91,7,0,7,1,1081362.9141320896,1
310,2016,sims,706431.15,1612558.77,2271739.85,635576.79,689163.4,240680.59,857933.56,240680.59,1081362.91,7,0,7,1,1081362.9141320896,1
310,2016,ssebop,1072502.52,1612558.77,2271739.85,635576.79,1003537.23,240680.59,857933.56,240680.59,1081362.91,7,0,7,1,1081362.9141320896,1
310,2017,disalexi,575505.49,1600391.72,2264387.06,779666.43,498089.63,195456.21,857933.56,195456.21,1077855.14,7,0,7,1,1059622.5058307073,2
310,2017,eemetric,962437.88,1600391.72,2264387.06,779666.43,867245.64,195456.21,857933.56,195456.21,1077855.14,7,0,7,1,1059622.5058307073,2
310,2017,ensemble,847735.45,1600391.72,2264387.06,779666.43,757718.83,195456.21,857933.56,195456.21,1077855.14,7,0,7,1,1059622.5058307073,2
310,2017,ptjpl,776782.86,1600391.72,2264387.06,779666.43,696364.02,195456.21,857933.56,195456.21,1077855.14,7,0,7,1,1059622.5058307073,2
310,2017,sims,739189.65,1600391.72,2264387.06,779666.43,669033.32,195456.21,857933.56,195456.21,1077855.14,7,0,7,1,1059622.5058307073,2
310,2017,ssebop,981932.65,1600391.72,2264387.06,779666.43,905186.74,195456.21,857933.56,195456.21,1077855.14,7,0,7,1,1059622.5058307073,2
310,2018,disalexi,642863.16,1527817.2,2127896.23,705867.16,585906.59,284413.51,857933.56,284413.51,1099595.55,8,0,8,1,935673.3387978866,2
310,2018,eemetric,961554.53,1527817.2,2127896.23,705867.16,816792.26,284413.51,857933.56,284413.51,1099595.55,8,0,8,1,935673.3387978866,2
310,2018,ensemble,901966.27,1527817.2,2127896.23,705867.16,789904.32,284413.51,857933.56,284413.51,1099595.55,8,0,8,1,935673.3387978866,2
310,2018,ptjpl,787335.2,1527817.2,2127896.23,705867.16,716423.11,284413.51,857933.56,284413.51,1099595.55,8,0,8,1,935673.3387978866,2
310,2018,sims,769398.06,1527817.2,2127896.23,705867.16,674051.39,284413.51,857933.56,284413.51,1099595.55,8,0,8,1,935673.3387978866,2
310,2018,ssebop,1029091.58,1527817.2,2127896.23,705867.16,958417.75,284413.51,857933.56,284413.51,1099595.55,8,0,8,1,935673.3387978866,2
311,2016,disalexi,813667.4,2451196.18,3484488.16,917638.36,704457.12,378766.51,1456868.3,378766.51,1587994.26,7,7,0,1,1277948.200986921,2
311,2016,eemetric,1468509.26,2451196.18,3484488.16,917638.36,1281317.47,378766.51,1456868.3,378766.51,1587994.26,7,7,0,1,1277948.200986921,2
311,2016,ensemble,1315165.57,2451196.18,3484488.16,917638.36,1172229.74,378766.51,1456868.3,378766.51,1587994.26,7,7,0,1,1277948.200986921,2
311,2016,ptjpl,1085480.38,2451196.18,3484488.16,917638.36,1032300.64,378766.51,1456868.3,378766.51,1587994.26,7,7,0,1,1277948.200986921,2
311,2016,sims,1160800.31,2451196.18,3484488.16,917638.36,1042435.34,378766.51,1456868.3,378766.51,1587994.26,7,7,0,1,1277948.200986921,2
311,2016,ssebop,1689793.68,2451196.18,3484488.16,917638.36,1485329.94,378766.51,1456868.3,378766.51,1587994.26,7,7,0,1,1277948.200986921,2
311,2017,disalexi,931739.32,2507848.39,3571522.92,1231721.82,762198.38,338146.67,1456868.3,338146.67,1644620.16,8,8,0,1,1587994.2586675796,2
311,2017,eemetric,1562670.13,2507848.39,3571522.92,1231721.82,1324787.51,338146.67,1456868.3,338146.67,1644620.16,8,8,0,1,1587994.2586675796,2
311,2017,ensemble,1345265.86,2507848.39,3571522.92,1231721.82,1157744.36,338146.67,1456868.3,338146.67,1644620.16,8,8,0,1,1587994.2586675796,2
311,2017,ptjpl,1156609.62,2507848.39,3571522.92,1231721.82,1064428.85,338146.67,1456868.3,338146.67,1644620.16,8,8,0,1,1587994.2586675796,2
311,2017,sims,1167964.78,2507848.39,3571522.92,1231721.82,1023124.46,338146.67,1456868.3,338146.67,1644620.16,8,8,0,1,1587994.2586675796,2
311,2017,ssebop,1601675.88,2507848.39,3571522.92,1231721.82,1381470.93,338146.67,1456868.3,338146.67,1644620.16,8,8,0,1,1587994.2586675796,2
311,2018,disalexi,1038980.66,2390685.65,3368889.27,1061684.54,872246.28,373266.85,1456868.3,373266.85,1644620.16,8,8,0,1,1361309.1515799705,2
311,2018,eemetric,1369988.09,2390685.65,3368889.27,1061684.54,1224610.98,373266.85,1456868.3,373266.85,1644620.16,8,8,0,1,1361309.1515799705,2
311,2018,ensemble,1304184.86,2390685.65,3368889.27,1061684.54,1191553.81,373266.85,1456868.3,373266.85,1644620.16,8,8,0,1,1361309.1515799705,2
311,2018,ptjpl,1123788.44,2390685.65,3368889.27,1061684.54,1072515.83,373266.85,1456868.3,373266.85,1644620.16,8,8,0,1,1361309.1515799705,2
311,2018,sims,1123789.09,2390685.65,3368889.27,1061684.54,1024708.89,373266.85,1456868.3,373266.85,1644620.16,8,8,0,1,1361309.1515799705,2
311,2018,ssebop,1605396.3,2390685.65,3368889.27,1061684.54,1457851.36,373266.85,1456868.3,373266.85,1644620.16,8,8,0,1,1361309.1515799705,2
312,2016,disalexi,440206.93,1181285.03,1668634.35,427469.93,363618.57,127048.63,461341.63,127048.63,786402.85,2,0,0,1,443960.2099410542,2
312,2016,eemetric,726362.09,1181285.03,1668634.35,427469.93,653202.18,127048.63,461341.63,127048.63,786402.85,2,0,0,1,443960.2099410542,2
312,2016,ensemble,653065.71,1181285.03,1668634.35,427469.93,594941.98,127048.63,461341.63,127048.63,786402.85,2,0,0,1,443960.2099410542,2
312,2016,ptjpl,564413.01,1181285.03,1668634.35,427469.93,523298.56,127048.63,461341.63,127048.63,786402.85,2,0,0,1,443960.2099410542,2
312,2016,sims,581619.72,1181285.03,1668634.35,427469.93,534748.63,127048.63,461341.63,127048.63,786402.85,2,0,0,1,443960.2099410542,2
312,2016,ssebop,829519.6,1181285.03,1668634.35,427469.93,742643.61,127048.63,461341.63,127048.63,786402.85,2,0,0,1,443960.2099410542,2
312,2017,disalexi,396403,1167975.61,1653271.93,549821.19,344483.77,28370.08,461341.63,28370.08,786402.85,2,0,0,4,786402.8462681549,1
